jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
9,5,2021,stage_5,volta-ao-algarve,2.Pro,2021 Volta ao Algarve em Bicicleta Stage 5.gpx,https://www.komoot.com/tour/2987228743,88.4,0.121,79.8,1.09,,,169.0,0.138,0.356,,0.392,,,,,,,,169.47,2686.0,2217.0,574.0,5.0,10.0,4.0,2.0,0.0,0.0,0.9995,0.9995,0.9995,0.0,0.0,7.2,7.57,4.96,330.0,0.24,507.0
9,5,2021,stage_2,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 2.gpx,https://www.komoot.com/tour/2973579916,96.2,1.29,80.5,0.438,0.653,,174.0,3.24,0.907,0.653,,,,,,,,,179.17,706.0,798.0,315.0,121.0,3.0,0.0,0.0,0.0,0.0,0.6433,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.08,16.0,-0.02,44.0
9,5,2021,stage_8,tour-of-rwanda,2.1,2021 Tour du Rwanda Stage 8.gpx,https://www.komoot.com/tour/2987133083,50.8,15.1,9.8,,1.14,,29.0,43.7,2.91,1.14,,,,,,,,,75.82,1809.0,1471.0,1747.0,1376.0,7.0,4.0,1.0,0.0,0.0,0.9995,0.9995,0.9995,0.0,0.0,8.8,7.83,6.62,396.0,0.19,1088.0
10,5,2021,stage_3,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 3.gpx,https://www.komoot.com/tour/2973584055,103.0,1.87,77.2,8.91,0.196,,180.0,8.78,0.216,0.275,,1.13,,,,,,,190.81,1869.0,1989.0,626.0,115.0,6.0,5.0,2.0,0.0,0.0,0.9241,0.9241,0.7356,0.0,0.0,-0.7,-0.6,-0.9,53.0,-0.23,124.0
11,5,2021,stage_4,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 4.gpx,https://www.komoot.com/tour/2973585555,119.0,3.52,63.0,0.966,1.05,,177.0,9.38,0.0,1.05,,,,,,,,,187.26,3078.0,2120.0,1040.0,53.0,7.0,5.0,3.0,1.0,1.0,0.9799,0.9799,0.9799,0.9799,0.9799,1.5,0.53,4.22,205.0,-0.01,76.0
12,5,2021,stage_1,tour-de-hongrie,2.1,2021 Tour de Hongrie Stage 1.gpx,https://www.komoot.com/tour/2987076510,138.0,5.5,18.4,6.3,3.29,0.0,167.0,1.65,0.0,0.677,1.23,0.586,0.0,,,,,,172.86,1069.0,1045.0,288.0,103.0,3.0,1.0,0.0,0.0,0.0,0.7577,0.2789,0.0,0.0,0.0,-0.5,-0.7,-0.48,102.0,0.21,402.0
12,5,2021,stage_5,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 5.gpx,https://www.komoot.com/tour/2973587483,36.3,5.41,113.0,17.2,2.45,,169.0,3.15,1.81,3.12,2.13,0.0,0.124,0.13,,,,,176.75,330.0,360.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.23,-0.02,13.0,0.06,107.0
13,5,2021,stage_2,tour-de-hongrie,2.1,2021 Tour de Hongrie Stage 2.gpx,https://www.komoot.com/tour/2987077606,138.0,1.14,39.8,3.96,0.236,,180.0,1.84,0.331,0.314,0.165,,,,,,,,182.8,1394.0,1379.0,381.0,103.0,5.0,1.0,0.0,0.0,0.0,0.8978,0.0912,0.0,0.0,0.0,2.0,0.27,0.06,57.0,0.08,566.0
13,5,2021,stage_6,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 6.gpx,https://www.komoot.com/tour/2973588461,90.5,1.46,67.5,0.11,1.24,,159.0,0.429,0.207,0.997,0.18,,,,,,,,160.6,3595.0,2776.0,1535.0,137.0,10.0,5.0,2.0,2.0,2.0,0.9998,0.9998,0.9998,0.9998,0.9998,7.1,7.63,7.66,418.0,0.35,832.0
13,5,2021,result,trofeo-calvia,1.1,2021 Trofeo Calvia.gpx,https://www.komoot.com/tour/2987183946,157.0,0.588,5.38,5.09,0.392,,168.0,0.271,,,,0.0,0.0,,,,,,168.46,3448.0,3455.0,502.0,8.0,10.0,6.0,4.0,0.0,0.0,0.9347,0.8639,0.6574,0.0,0.0,0.8,-2.53,-1.66,63.0,0.39,1065.0
13,5,2021,result,circuit-de-wallonie,1.1,2021 Circuit de Wallonie.gpx,https://www.komoot.com/tour/2973447454,99.5,9.37,54.3,29.1,3.15,,165.0,23.2,3.42,3.39,,,,,,,,,195.3,2023.0,1978.0,266.0,57.0,7.0,1.0,0.0,0.0,0.0,0.9783,0.5661,0.0,0.0,0.0,2.0,0.87,-1.12,184.0,0.03,339.0
14,5,2021,stage_1,tour-d-eure-et-loir,2.2,2021 Tour d'Eure-et-Loir Stage 1.gpx,https://www.komoot.com/tour/2987052347,110.0,,6.53,1.92,,,116.0,3.11,,,,,,,,,,,118.96,1183.0,1206.0,297.0,139.0,3.0,0.0,0.0,0.0,0.0,0.6886,0.0,0.0,0.0,0.0,0.1,-0.13,0.0,32.0,0.19,498.0
14,5,2021,stage_7,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 7.gpx,https://www.komoot.com/tour/2973590090,82.5,5.74,91.1,0.744,2.12,,180.0,0.415,,2.16,0.0,,,,,,,,182.19,1669.0,1687.0,326.0,1.0,6.0,2.0,1.0,0.0,0.0,0.627,0.627,0.3759,0.0,0.0,0.8,1.0,0.5,54.0,-0.08,286.0
14,5,2021,stage_3,tour-de-hongrie,2.1,2021 Tour de Hongrie Stage 3.gpx,https://www.komoot.com/tour/2987078579,97.9,1.68,39.2,0.545,2.51,,138.0,0.808,0.0,2.51,0.344,0.344,,,,,,,141.84,1213.0,1338.0,563.0,126.0,5.0,1.0,0.0,0.0,0.0,0.7519,0.0927,0.0,0.0,0.0,0.4,-0.53,-0.4,77.0,-0.1,660.0
14,5,2021,result,deia-trophy,1.1,2021 Trofeo Serra de Tramuntana (Lloseta - Deia).gpx,https://www.komoot.com/tour/2987187083,125.0,1.82,12.7,17.7,,,158.0,0.733,,0.0,0.53,,,,,,,,158.1,2381.0,2339.0,887.0,0.0,4.0,3.0,2.0,1.0,1.0,0.9654,0.9654,0.7926,0.7926,0.7926,4.0,1.2,-0.9,160.0,0.06,690.0
15,5,2021,result,trofeo-pollenca-port-d-andratx,1.1,2021 Trofeo Andratx - Mirador des Colomer (Puerto Pollenca).gpx,https://www.komoot.com/tour/2987183148,150.0,3.62,3.91,4.64,,,160.0,1.79,,0.154,0.0,0.0,0.0,,,,,,162.11,3543.0,3354.0,882.0,1.0,11.0,5.0,2.0,1.0,1.0,0.9999,0.9999,0.7529,0.7529,0.7529,7.2,6.3,3.98,212.0,0.38,1064.0
15,5,2021,stage_8,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 8.gpx,https://www.komoot.com/tour/2973591093,78.0,4.44,83.5,1.01,4.67,,161.0,4.15,,6.86,0.0,,,,,,,,171.17,3006.0,2633.0,1396.0,57.0,4.0,4.0,3.0,1.0,1.0,0.9998,0.9998,0.9998,0.6186,0.6186,5.1,6.57,5.1,323.0,0.37,665.0
15,5,2021,stage_2,tour-d-eure-et-loir,2.2,2021 Tour d'Eure-et-Loir Stage 2.gpx,https://www.komoot.com/tour/2987053167,169.0,3.72,9.7,1.99,,0.0,179.0,5.9,0.0,,,,,,,,,,184.84,1090.0,1194.0,256.0,66.0,3.0,0.0,0.0,0.0,0.0,0.8452,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.02,53.0,0.08,341.0
15,5,2021,stage_4,tour-de-hongrie,2.1,2021 Tour de Hongrie Stage 4.gpx,https://www.komoot.com/tour/2987079649,99.4,1.74,92.6,5.21,3.32,0.0,199.0,0.0,,3.54,0.0,,,,,,,,201.98,2545.0,1698.0,992.0,138.0,4.0,2.0,2.0,1.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,8.2,8.13,6.54,377.0,0.11,336.0
16,5,2021,result,tro-bro-leon,1.Pro,2021 Tro-Bro Leon.gpx,https://www.komoot.com/tour/3003997875,167.0,4.35,8.27,9.49,1.58,0.167,150.0,40.8,0.16,1.79,21.2,17.5,0.147,1.07,,,,,212.1,1743.0,1721.0,173.0,2.0,3.0,1.0,0.0,0.0,0.0,0.3554,0.2928,0.0,0.0,0.0,0.7,0.03,0.02,43.0,0.14,371.0
16,5,2021,stage_5,tour-de-hongrie,2.1,2021 Tour de Hongrie Stage 5.gpx,https://www.komoot.com/tour/2987081082,37.0,15.0,,40.9,,,92.0,1.02,,,,,,,,,,,93.0,636.0,636.0,122.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.07,-0.14,324.0,0.01,349.0
16,5,2021,stage_3,tour-d-eure-et-loir,2.2,2021 Tour d'Eure-et-Loir Stage 3.gpx,https://www.komoot.com/tour/2987053927,168.0,1.32,18.1,3.61,0.415,0.0,188.0,2.94,,0.427,0.0,1.06,1.06,,,,,,192.84,816.0,794.0,169.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.6,-0.12,33.0,-0.01,137.0
16,5,2021,stage_9,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 9.gpx,https://www.komoot.com/tour/2973591998,31.0,1.64,122.0,,1.48,,152.0,2.73,0.157,1.55,1.35,1.52,,,,,,,157.62,3503.0,2675.0,1658.0,510.0,6.0,6.0,4.0,2.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,8.5,5.65,6.04,342.0,0.35,964.0
16,5,2021,result,challenge-mallorca-trofeo-pollenca-alcudia,1.1,2021 Trofeo Alcudia - Port D' Alcudia.gpx,https://www.komoot.com/tour/2987182186,50.0,0.605,102.0,21.9,,,173.0,1.14,,0.107,0.135,,,0.461,,,,,174.72,1202.0,1198.0,208.0,0.0,4.0,1.0,0.0,0.0,0.0,0.8521,0.2152,0.0,0.0,0.0,0.3,-0.27,-0.04,41.0,0.19,486.0
17,5,2021,stage_10,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 10.gpx,https://www.komoot.com/tour/2973567899,43.2,0.566,90.5,0.764,5.12,0.0,134.0,1.32,,4.91,0.0,,0.0,0.0,,,,,139.97,1460.0,1867.0,990.0,215.0,5.0,2.0,2.0,0.0,0.0,0.759,0.759,0.759,0.0,0.0,-0.7,0.0,0.1,54.0,-0.4,499.0
18,5,2021,stage_1,ruta-del-sol,2.Pro,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 1.gpx,https://www.komoot.com/tour/2987238842,100.0,6.05,44.2,,0.83,,146.0,3.45,0.48,0.83,0.0,0.0,,,,,,,151.13,2716.0,2291.0,842.0,20.0,7.0,5.0,2.0,1.0,1.0,0.9997,0.9997,0.6343,0.6343,0.6343,5.9,3.63,3.46,189.0,0.34,932.0
19,5,2021,stage_1,rhone-alpes-isere-tour,2.2,2021 Alpes Isere Tour Stage 1.gpx,https://www.komoot.com/tour/2973387679,135.0,,0.459,1.6,0.375,,128.0,9.34,,,,,,,,,,,137.54,1013.0,1005.0,362.0,196.0,3.0,1.0,0.0,0.0,0.0,0.4685,0.4685,0.0,0.0,0.0,0.1,0.0,-0.34,9.0,0.1,404.0
19,5,2021,stage_2,ruta-del-sol,2.Pro,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 2.gpx,https://www.komoot.com/tour/2987239502,114.0,2.98,64.7,,3.05,,178.0,3.82,,3.05,,,,,,,,,184.45,3746.0,3167.0,1096.0,426.0,14.0,6.0,3.0,2.0,0.0,0.9998,0.9382,0.9382,0.9382,0.0,11.1,4.37,1.74,133.0,0.12,1135.0
19,5,2021,stage_11,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 11.gpx,https://www.komoot.com/tour/2973568997,77.7,16.3,61.4,,0.244,,130.0,0.0,0.713,0.244,7.17,21.7,0.0,10.1,,,,,162.68,2364.0,2118.0,618.0,132.0,8.0,3.0,3.0,0.0,0.0,0.9714,0.9714,0.9714,0.0,0.0,1.1,-2.17,0.7,254.0,0.05,281.0
20,5,2021,stage_12,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 12.gpx,https://www.komoot.com/tour/2973570111,76.2,,136.0,0.273,,,212.0,,,,0.0,,,,,,,,212.18,4433.0,4287.0,1301.0,50.0,9.0,6.0,4.0,1.0,1.0,0.9503,0.9503,0.9503,0.7679,0.7679,1.3,1.03,-0.6,37.0,-0.26,791.0
20,5,2021,stage_3,ruta-del-sol,2.Pro,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 3.gpx,https://www.komoot.com/tour/2987240156,176.0,0.715,,,0.494,,176.0,0.459,0.0,0.494,,,,,,,,,176.8,4158.0,3695.0,1603.0,622.0,8.0,6.0,4.0,2.0,1.0,0.9999,0.9999,0.916,0.7626,0.4409,6.2,5.4,4.76,251.0,0.91,1318.0
20,5,2021,stage_2,rhone-alpes-isere-tour,2.2,2021 Alpes Isere Tour Stage 2.gpx,https://www.komoot.com/tour/2973388732,151.0,7.23,0.304,8.88,0.763,,153.0,13.9,,0.763,,,,,,,,,167.76,2155.0,2318.0,614.0,215.0,7.0,3.0,0.0,0.0,0.0,0.7222,0.5195,0.0,0.0,0.0,-1.1,-2.47,-0.84,100.0,-0.02,708.0
21,5,2021,stage_3,rhone-alpes-isere-tour,2.2,2021 Alpes Isere Tour Stage 3.gpx,https://www.komoot.com/tour/2973389623,141.0,12.8,0.18,3.47,0.213,,122.0,35.7,,0.213,,,,,,,,,157.79,1665.0,1694.0,434.0,173.0,7.0,2.0,0.0,0.0,0.0,0.6211,0.6211,0.0,0.0,0.0,1.3,0.1,-0.88,79.0,0.1,727.0
21,5,2021,stage_4,ruta-del-sol,2.Pro,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 4.gpx,https://www.komoot.com/tour/2987241352,122.0,1.25,51.8,0.0,3.83,0.0,175.0,2.4,,4.13,3.91,1.96,0.0,,,,,,182.73,2156.0,2418.0,1271.0,560.0,5.0,3.0,2.0,0.0,0.0,0.806,0.5867,0.4731,0.0,0.0,0.3,0.77,0.68,36.0,-0.12,775.0
21,5,2021,stage_13,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 13.gpx,https://www.komoot.com/tour/2973571383,66.3,2.67,127.0,2.09,,0.143,196.0,2.72,,0.42,0.426,,,,,,,,198.6,198.0,139.0,66.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.07,0.12,28.0,0.0,41.0
22,5,2021,result,tour-du-finistere,1.1,2021 Tour du Finistere.gpx,https://www.komoot.com/tour/2987125217,171.0,3.84,6.92,11.8,,,167.0,26.5,0.127,,0.238,,,,,,,,194.14,2802.0,2792.0,235.0,7.0,9.0,3.0,0.0,0.0,0.0,0.9771,0.6508,0.0,0.0,0.0,5.1,0.87,-0.36,111.0,0.28,659.0
22,5,2021,stage_14,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 14.gpx,https://www.komoot.com/tour/2973572539,134.0,1.68,65.6,4.23,0.63,,198.0,7.76,0.4,0.63,0.184,,,,,,,,206.24,3532.0,1852.0,1728.0,32.0,5.0,2.0,2.0,2.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,14.1,13.0,10.32,462.0,0.04,108.0
22,5,2021,stage_4,rhone-alpes-isere-tour,2.2,2021 Alpes Isere Tour Stage 4.gpx,https://www.komoot.com/tour/2973390570,172.0,1.8,0.331,0.639,,,161.0,13.6,,,,,,,,,,,174.84,2230.0,2285.0,724.0,145.0,10.0,3.0,1.0,0.0,0.0,0.9545,0.5601,0.5601,0.0,0.0,0.9,-0.13,-0.72,32.0,0.34,593.0
22,5,2021,stage_5,ruta-del-sol,2.Pro,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 5.gpx,https://www.komoot.com/tour/2987242461,97.2,0.855,7.82,,1.19,,103.0,0.929,,1.19,,1.95,,,,,,,107.14,1171.0,990.0,272.0,3.0,4.0,2.0,0.0,0.0,0.0,0.9741,0.9741,0.0,0.0,0.0,-0.4,-1.37,-1.68,262.0,0.03,439.0
23,5,2021,result,vuelta-ciclista-a-la-region-de-murcia,1.1,2021 Vuelta Ciclista a la Region de Murcia Costa Calida.gpx,https://www.komoot.com/tour/2987237578,86.6,4.46,94.6,0.605,4.21,,179.0,7.29,0.197,2.28,0.282,0.282,,,,,,,190.71,2240.0,2188.0,1198.0,4.0,4.0,3.0,1.0,1.0,1.0,0.8657,0.8657,0.4047,0.4047,0.4047,0.1,0.07,-0.02,16.0,0.29,207.0
23,5,2021,stage_5,rhone-alpes-isere-tour,2.2,2021 Alpes Isere Tour Stage 5.gpx,https://www.komoot.com/tour/2973391601,130.0,0.148,6.81,4.56,0.217,0.106,136.0,5.61,,0.271,0.573,0.0,0.0,0.409,,0.0,,,141.7,3495.0,3525.0,1430.0,235.0,5.0,4.0,4.0,2.0,1.0,0.8647,0.8647,0.8647,0.8647,0.5672,0.1,0.17,-0.1,32.0,0.22,888.0
23,5,2021,stage_15,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 15.gpx,https://www.komoot.com/tour/2973573712,117.0,2.47,21.2,2.56,0.606,,136.0,9.35,0.868,0.606,0.418,0.165,,,,,,,146.87,1682.0,1598.0,301.0,0.0,5.0,4.0,0.0,0.0,0.0,0.9709,0.8603,0.0,0.0,0.0,-0.5,-2.0,-0.04,87.0,0.06,326.0
24,5,2021,result,ronde-van-limburg,1.1,2021 Ronde van Limburg.gpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,5,2021,result,mercan-tour-classic-alpes-maritimes,1.1,2021 Mercan'Tour Classic Alpes-Maritimes.gpx,https://www.komoot.com/tour/2973717718,138.0,0.0,5.14,5.59,1.11,,148.0,0.678,,0.0,0.0,0.0,0.0,,,,,,149.87,4394.0,3220.0,1679.0,147.0,4.0,4.0,3.0,3.0,3.0,0.9961,0.9961,0.9961,0.9961,0.9961,0.4,5.1,5.9,291.0,-0.01,849.0
24,5,2021,stage_16,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 16.gpx,https://www.komoot.com/tour/2973574739,90.2,0.211,61.5,0.786,,,152.0,0.719,0.432,,0.388,,0.149,,,,,,152.87,3906.0,2729.0,2226.0,36.0,5.0,2.0,2.0,2.0,1.0,0.8241,0.8241,0.8241,0.8241,0.8241,2.3,-2.2,-3.58,44.0,0.81,1295.0
26,5,2021,stage_17,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 17.gpx,https://www.komoot.com/tour/2973576042,166.0,0.0,24.2,2.88,1.01,,192.0,0.0,0.519,1.01,0.323,0.0,,,,,,,193.87,3703.0,3860.0,1407.0,141.0,4.0,3.0,2.0,2.0,2.0,0.9998,0.9998,0.9998,0.9998,0.9998,5.2,6.53,9.24,425.0,-1.07,396.0
27,5,2021,stage_1,boucles-de-la-mayenne,2.Pro,2021 Boucles de la Mayenne Stage 1.gpx,https://www.komoot.com/tour/2973424669,165.0,5.39,3.07,0.462,,,161.0,12.4,,0.994,,,,,,,,,174.04,1748.0,1744.0,242.0,51.0,1.0,1.0,0.0,0.0,0.0,0.4618,0.4618,0.0,0.0,0.0,2.1,0.17,0.2,62.0,-0.0,530.0
27,5,2021,stage_18,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 18.gpx,https://www.komoot.com/tour/2973577498,96.1,4.96,124.0,5.68,,,226.0,4.35,1.35,,0.529,,,,,,,,231.3,1398.0,1495.0,329.0,29.0,5.0,2.0,0.0,0.0,0.0,0.966,0.966,0.0,0.0,0.0,-0.7,-1.3,-2.96,28.0,-0.05,315.0
27,5,2021,prologue,tour-de-la-mirabelle,2.2,2021 Tour de la Mirabelle Prologue.gpx,https://www.komoot.com/tour/2987108933,2.16,0.384,0.0,0.271,0.172,,2.83,0.0,,0.197,0.0,,,,,,,,3.1,18.0,17.0,213.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.07,0.03,18.0,0.03,18.0
28,5,2021,stage_19,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 19.gpx,https://www.komoot.com/tour/2973578659,81.3,1.59,79.9,3.27,,,163.0,2.78,0.0,,0.0,0.0,,,,,,,166.06,2811.0,1404.0,1532.0,114.0,3.0,3.0,3.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,9.8,10.1,10.16,293.0,0.28,176.0
28,5,2021,stage_2,boucles-de-la-mayenne,2.Pro,2021 Boucles de la Mayenne Stage 2.gpx,https://www.komoot.com/tour/2973425751,160.0,9.64,2.9,,,0.182,150.0,22.8,0.337,0.182,,,,,,,,,173.15,2180.0,2174.0,335.0,57.0,5.0,1.0,0.0,0.0,0.0,0.7268,0.7268,0.0,0.0,0.0,0.7,0.03,-0.26,46.0,0.04,508.0
28,5,2021,stage_1,tour-de-la-mirabelle,2.2,2021 Tour de la Mirabelle Stage 1.gpx,https://www.komoot.com/tour/2987109474,113.0,3.45,42.8,,,,150.0,8.82,,,,,,,,,,,159.13,1419.0,1385.0,379.0,173.0,5.0,2.0,0.0,0.0,0.0,0.9556,0.7542,0.0,0.0,0.0,-3.3,-1.97,-0.98,134.0,0.17,420.0
28,5,2021,stage_1,tour-of-estonia,2.1,2021 Tour of Estonia Stage 1.gpx,https://www.komoot.com/tour/2987144014,178.0,3.97,1.26,2.57,0.345,,183.0,2.33,0.293,0.443,0.238,,,,,,,,185.96,461.0,440.0,109.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.77,0.42,179.0,0.08,129.0
28,5,2021,stage_1,tour-of-japan,2.2,2021 Tour of Japan Stage 1.gpx,https://www.komoot.com/tour/2987146271,75.4,0.109,0.443,,2.71,,71.8,4.11,,2.27,,,,,,,,,78.66,2569.0,1167.0,1977.0,447.0,5.0,5.0,1.0,1.0,1.0,0.9996,0.9996,0.9996,0.9996,0.9996,9.0,9.73,11.2,500.0,0.19,1004.0
29,5,2021,stage_3,boucles-de-la-mayenne,2.Pro,2021 Boucles de la Mayenne Stage 3.gpx,https://www.komoot.com/tour/2973426736,177.0,2.12,0.488,1.52,0.596,,145.0,35.8,,0.6,,,,,,,,,181.47,1668.0,1708.0,109.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,-0.1,90.0,-0.06,496.0
29,5,2021,stage_2,tour-of-japan,2.2,2021 Tour of Japan Stage 2.gpx,https://www.komoot.com/tour/2987147010,76.3,,33.3,,,,110.0,,,,,,,,,,,,109.58,2238.0,1989.0,346.0,70.0,8.0,8.0,0.0,0.0,0.0,0.9622,0.9622,0.0,0.0,0.0,-1.3,0.6,1.02,194.0,0.55,1102.0
29,5,2021,stage_2,tour-de-la-mirabelle,2.2,2021 Tour de la Mirabelle Stage 2.gpx,https://www.komoot.com/tour/2987110212,124.0,0.285,51.6,1.96,,,176.0,1.16,,,,,,,,,,,177.5,2371.0,2344.0,953.0,267.0,5.0,4.0,2.0,1.0,0.0,0.8566,0.8566,0.8566,0.8566,0.0,-0.8,-1.17,-0.78,5.0,-0.13,349.0
29,5,2021,stage_2,tour-of-estonia,2.1,2021 Tour of Estonia Stage 2.gpx,https://www.komoot.com/tour/2987145457,69.8,76.5,,9.19,3.89,,127.0,19.9,12.8,4.54,5.14,,,,,,,,164.15,975.0,979.0,71.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.9,0.62,231.0,-0.07,274.0
29,5,2021,result,gp-herning,1.2,2021 Grand Prix Herning.gpx,https://www.komoot.com/tour/2973618305,155.0,7.63,2.81,12.4,1.26,,162.0,3.53,0.783,2.99,8.19,23.8,0.961,3.44,,,,,196.5,1143.0,1126.0,104.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.43,0.08,73.0,0.01,319.0
29,5,2021,stage_20,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 20.gpx,https://www.komoot.com/tour/2973581244,39.5,2.55,109.0,9.87,3.13,,159.0,0.771,1.6,3.23,0.216,,,,,,,,164.23,3867.0,2349.0,2115.0,197.0,3.0,3.0,3.0,2.0,1.0,0.9998,0.9998,0.9998,0.9998,0.7912,6.1,6.4,6.98,281.0,0.03,463.0
30,5,2021,stage_3,tour-of-japan,2.2,2021 Tour of Japan Stage 3.gpx,https://www.komoot.com/tour/2987148145,30.9,,75.4,,,,107.0,,,,0.95,,,,,,,,107.76,31.0,32.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,4.0,-0.0,14.0
30,5,2021,stage_3,tour-de-la-mirabelle,2.2,2021 Tour de la Mirabelle Stage 3.gpx,https://www.komoot.com/tour/2987110788,167.0,1.7,16.3,4.7,,,186.0,3.86,,,0.0,0.0,,,,,,,190.19,1774.0,1799.0,469.0,209.0,8.0,1.0,0.0,0.0,0.0,0.9583,0.4697,0.0,0.0,0.0,0.3,0.17,0.14,45.0,0.11,331.0
30,5,2021,stage_1,tour-auvergne-rhone-alpes,2.UWT,2021 Criterium du Dauphine Stage 1.gpx,https://www.komoot.com/tour/2973472669,178.0,0.0,,4.35,,,181.0,1.59,,,,,,,,,,,182.32,2308.0,2291.0,651.0,354.0,10.0,4.0,0.0,0.0,0.0,0.9329,0.9329,0.0,0.0,0.0,0.8,0.7,-1.4,22.0,0.13,570.0
30,5,2021,result,albani-classic-fyen-rundt,1.2,2021 Fyn Rundt - Tour of Funen.gpx,https://www.komoot.com/tour/2973538929,155.0,3.39,1.81,38.0,,,190.0,15.4,0.674,0.229,0.0,0.0,0.0,,,,,,205.87,1513.0,1522.0,112.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5307,0.0,0.0,0.0,0.0,-1.6,-0.57,-0.18,109.0,-0.02,288.0
30,5,2021,result,gp-slovenia,1.2,2021 GP Slovenia.gpx,https://www.komoot.com/tour/2973545742,137.0,19.6,5.01,9.66,,,151.0,20.6,0.93,,0.93,,,,,,,,171.81,1308.0,1287.0,466.0,330.0,9.0,0.0,0.0,0.0,0.0,0.9526,0.0,0.0,0.0,0.0,0.6,0.37,0.0,15.0,-0.08,486.0
30,5,2021,stage_4,boucles-de-la-mayenne,2.Pro,2021 Boucles de la Mayenne Stage 4.gpx,https://www.komoot.com/tour/2973427702,168.0,5.4,3.61,4.04,,,162.0,18.7,0.0,0.0,0.0,,,,,,,,180.53,1789.0,1826.0,200.0,45.0,3.0,0.0,0.0,0.0,0.0,0.5011,0.0,0.0,0.0,0.0,1.1,-0.5,0.2,114.0,0.13,407.0
30,5,2021,stage_21,giro-d-italia,2.UWT,2021 Giro d'Italia Stage 21.gpx,https://www.komoot.com/tour/2973582545,18.7,2.72,1.77,6.16,0.435,0.0,28.5,0.796,0.542,0.552,0.508,,0.0,,,,,,30.12,24.0,73.0,180.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.18,3.0,-0.16,24.0
