jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
19,1,2022,stage_4,vuelta-al-tachira,2.2,2022 Vuelta al Tachira en Bicicleta Stage 4.gpx,https://www.komoot.com/tour/2987001283,3.34,16.0,86.4,,,,90.0,15.8,,,,,,,,,,,105.88,2004.0,1254.0,1605.0,755.0,8.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,4.4,4.47,4.74,485.0,0.8,1014.0
20,1,2022,stage_5,vuelta-al-tachira,2.2,2022 Vuelta al Tachira en Bicicleta Stage 5.gpx,https://www.komoot.com/tour/2987001969,0.203,3.92,8.43,,88.4,,8.63,3.92,,87.9,,,,,,,,,100.24,1923.0,581.0,1492.0,53.0,2.0,1.0,1.0,1.0,1.0,0.9956,0.9956,0.9956,0.9956,0.9956,8.6,7.07,6.98,639.0,-0.06,212.0
21,1,2022,stage_6,vuelta-al-tachira,2.2,2022 Vuelta al Tachira en Bicicleta Stage 6.gpx,https://www.komoot.com/tour/2987002686,62.0,2.45,19.4,,31.8,,74.6,9.33,,31.8,,,,,,,,,115.07,2805.0,1342.0,2319.0,746.0,8.0,2.0,1.0,1.0,1.0,0.9953,0.9953,0.9953,0.9953,0.9953,-1.8,6.33,7.28,691.0,0.12,580.0
22,1,2022,stage_7,vuelta-al-tachira,2.2,2022 Vuelta al Tachira en Bicicleta Stage 7.gpx,https://www.komoot.com/tour/2987003571,2.63,5.33,82.1,,24.5,,83.3,6.76,,24.5,,,,,,,,,114.42,1842.0,631.0,1518.0,301.0,5.0,1.0,1.0,1.0,1.0,0.9989,0.9989,0.9989,0.9989,0.9989,8.8,7.27,3.8,257.0,0.0,244.0
23,1,2022,result,gp-de-valence,1.2,2022 Classica Comunitat Valenciana 1969 - Gran Premi Valencia.gpx,https://www.komoot.com/tour/2983460121,113.0,1.01,59.6,0.446,0.488,,173.0,0.563,0.0,0.634,0.0,,,,,,,,174.71,1605.0,1831.0,627.0,0.0,5.0,2.0,2.0,0.0,0.0,0.6279,0.6279,0.6279,0.0,0.0,0.4,0.17,0.04,16.0,-0.33,872.0
23,1,2022,stage_8,vuelta-al-tachira,2.2,2022 Vuelta al Tachira en Bicicleta Stage 8.gpx,https://www.komoot.com/tour/2987004775,98.7,20.3,,,0.301,,105.0,12.6,,1.8,,,,,,,,,118.61,1780.0,1789.0,1051.0,951.0,12.0,0.0,0.0,0.0,0.0,0.9887,0.0,0.0,0.0,0.0,-1.8,1.9,1.36,151.0,-0.02,751.0
26,1,2022,result,trofeo-calvia,1.1,2022 Trofeo Calvia.gpx,https://www.komoot.com/tour/2984560909,144.0,0.424,5.06,5.09,0.173,,154.0,0.271,,,,0.0,0.0,,,,,,155.02,3186.0,3193.0,503.0,8.0,9.0,5.0,3.0,0.0,0.0,0.9233,0.8455,0.6098,0.0,0.0,0.9,-2.73,-1.62,66.0,0.53,1041.0
27,1,2022,result,challenge-mallorca-trofeo-pollenca-alcudia,1.1,2022 Trofeo Alcudia - Port d'Alcudia.gpx,https://www.komoot.com/tour/2984559387,71.7,0.627,82.0,19.0,,,171.0,2.19,,0.171,0.394,,,,,,,,173.62,1651.0,1651.0,584.0,0.0,4.0,2.0,1.0,0.0,0.0,0.7706,0.7706,0.7706,0.0,0.0,0.2,-0.1,0.04,15.0,0.19,485.0
28,1,2022,stage_1,tour-of-sharjah,2.2,2022 Tour of Sharjah Stage 1.gpx,https://www.komoot.com/tour/2984509457,8.83,,,,,,8.83,,,,,,,,,,,,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1,2022,result,deia-trophy,1.1,2022 Trofeo Serra de Tramuntana (Lloseta).gpx,https://www.komoot.com/tour/2984572157,138.0,1.12,15.6,4.19,0.173,,158.0,0.603,,,0.502,,,,,,,,159.11,3217.0,3224.0,892.0,10.0,5.0,4.0,4.0,1.0,1.0,0.8682,0.7729,0.7729,0.7729,0.7729,0.4,0.47,0.26,99.0,0.78,888.0
29,1,2022,stage_2,tour-of-sharjah,2.2,2022 Tour of Sharjah Stage 2.gpx,https://www.komoot.com/tour/2984510869,19.2,1.45,30.0,,44.2,,39.4,10.9,,43.9,1.18,1.14,,,,,,,95.34,361.0,224.0,193.0,16.0,1.0,1.0,0.0,0.0,0.0,0.6432,0.6432,0.0,0.0,0.0,-0.7,0.03,0.1,59.0,0.31,250.0
29,1,2022,result,trofeo-pollenca-port-d-andratx,1.1,2022 Trofeo Pollenca - Port d'Andratx.gpx,https://www.komoot.com/tour/2984570029,131.0,4.7,12.2,20.5,,,165.0,2.72,,0.0,0.131,0.146,0.0,,,,,,168.22,3368.0,3215.0,879.0,0.0,9.0,4.0,2.0,1.0,1.0,0.9994,0.9994,0.5442,0.3007,0.3007,8.7,7.1,2.78,213.0,0.98,737.0
30,1,2022,result,gp-d-ouverture,1.1,2022 Grand Prix Cycliste de Marseille La Marseillaise.gpx,https://www.komoot.com/tour/2983732490,138.0,0.73,33.7,4.2,0.409,,175.0,1.37,0.0,0.409,0.0,,,,,,,,177.12,2921.0,3053.0,730.0,27.0,10.0,7.0,2.0,0.0,0.0,0.9622,0.9622,0.7881,0.0,0.0,-0.9,-0.97,-1.26,314.0,0.3,799.0
30,1,2022,result,trofeo-palma,1.1,2022 Trofeo Playa de Palma - Palma.gpx,https://www.komoot.com/tour/2984568243,85.2,3.59,64.4,12.3,1.33,,157.0,8.46,0.981,1.62,1.36,,,,,,,,167.88,1552.0,1546.0,378.0,0.0,4.0,2.0,1.0,0.0,0.0,0.7557,0.7557,0.7557,0.0,0.0,0.3,-0.03,-0.1,47.0,0.16,437.0
30,1,2022,result,grand-prix-megasaray,1.2,2022 Grand Prix Megasaray.gpx,https://www.komoot.com/tour/2983761576,21.6,0.39,102.0,,,,123.0,0.475,0.229,0.0,0.293,,,,,,,,123.61,628.0,630.0,86.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,-0.9,-1.6,-0.24,154.0,-0.06,248.0
30,1,2022,stage_3,tour-of-sharjah,2.2,2022 Tour of Sharjah Stage 3.gpx,https://www.komoot.com/tour/2984512783,54.0,10.5,13.7,,24.9,0.0,42.9,33.4,,32.9,5.9,,0.0,,,,,,107.68,1058.0,508.0,550.0,0.0,3.0,1.0,1.0,0.0,0.0,0.9994,0.9994,0.9994,0.0,0.0,7.9,9.23,8.2,549.0,0.01,110.0
31,1,2022,stage_4,tour-of-sharjah,2.2,2022 Tour of Sharjah Stage 4.gpx,https://www.komoot.com/tour/2984514282,3.43,1.88,67.5,,50.6,,69.1,2.24,,46.2,0.0,,,,,,,,122.67,1449.0,1365.0,504.0,123.0,4.0,2.0,2.0,0.0,0.0,0.8669,0.8669,0.8669,0.0,0.0,0.4,-0.33,-1.4,56.0,-0.01,187.0
1,2,2022,stage_5,tour-of-sharjah,2.2,2022 Tour of Sharjah Stage 5.gpx,https://www.komoot.com/tour/2984515457,7.53,0.665,8.26,,86.6,,15.2,0.554,,87.3,0.209,0.209,,,,,,,102.49,1064.0,1269.0,652.0,33.0,2.0,1.0,1.0,0.0,0.0,0.3074,0.1639,0.1639,0.0,0.0,-0.1,-0.3,-0.08,45.0,-0.21,914.0
1,2,2022,stage_1,alula-tour,2.1,2022 Saudi Tour Stage 1.gpx,https://www.komoot.com/tour/2984108519,120.0,7.54,69.2,,0.427,,189.0,,,0.63,,,,6.91,,,,,196.85,1117.0,1149.0,1132.0,735.0,2.0,1.0,1.0,0.0,0.0,0.2416,0.2416,0.2416,0.0,0.0,-0.2,0.1,-0.18,88.0,0.56,494.0
2,2,2022,stage_1,vuelta-a-la-comunidad-valenciana,2.Pro,2022 Volta a la Comunitat Valenciana Stage 1.gpx,https://www.komoot.com/tour/2984655304,137.0,1.62,26.5,2.55,,,166.0,1.43,,,,,,,,,,,167.6,3128.0,2439.0,983.0,36.0,7.0,5.0,2.0,1.0,1.0,0.9939,0.9939,0.9939,0.5033,0.5033,-0.5,0.2,2.16,47.0,0.24,620.0
2,2,2022,stage_1,etoile-de-besseges,2.1,2022 Etoile de Besseges - Tour du Gard Stage 1.gpx,https://www.komoot.com/tour/2983562321,112.0,3.89,40.7,0.0,0.395,,156.0,1.23,,1.2,0.996,,,,,,,,157.9,537.0,479.0,71.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.87,1.06,81.0,0.0,175.0
2,2,2022,stage_2,alula-tour,2.1,2022 Saudi Tour Stage 2.gpx,https://www.komoot.com/tour/2984109767,162.0,,,,0.348,,159.0,0.0,,0.348,,3.32,,,,,,,162.69,1669.0,1090.0,1273.0,606.0,4.0,3.0,1.0,1.0,0.0,0.9991,0.9991,0.9991,0.9991,0.0,7.5,4.97,3.12,354.0,0.57,561.0
3,2,2022,stage_2,vuelta-a-la-comunidad-valenciana,2.Pro,2022 Volta a la Comunitat Valenciana Stage 2.gpx,https://www.komoot.com/tour/2984656983,159.0,2.37,7.87,1.93,,,157.0,14.6,,0.2,,0.0,0.0,,,,,,171.7,2330.0,2338.0,590.0,60.0,8.0,4.0,1.0,0.0,0.0,0.9186,0.7393,0.6401,0.0,0.0,2.4,0.8,0.42,51.0,0.3,525.0
3,2,2022,stage_2,etoile-de-besseges,2.1,2022 Etoile de Besseges - Tour du Gard Stage 2.gpx,https://www.komoot.com/tour/2983564303,130.0,0.946,24.9,0.639,,,155.0,1.06,,,0.0,0.0,,,,,,,156.16,1702.0,1519.0,524.0,87.0,4.0,2.0,2.0,0.0,0.0,0.9994,0.8424,0.8424,0.0,0.0,8.5,3.03,1.36,200.0,0.32,540.0
3,2,2022,stage_3,alula-tour,2.1,2022 Saudi Tour Stage 3.gpx,https://www.komoot.com/tour/2984111239,62.1,0.414,117.0,,1.8,,179.0,0.306,,1.2,,,,,,,,,181.26,839.0,1015.0,1132.0,694.0,2.0,1.0,0.0,0.0,0.0,0.7423,0.6173,0.0,0.0,0.0,0.8,-0.23,-0.46,51.0,0.16,215.0
4,2,2022,stage_4,alula-tour,2.1,2022 Saudi Tour Stage 4.gpx,https://www.komoot.com/tour/2984113489,57.6,6.47,84.8,,0.45,,138.0,11.2,,0.45,,,,,,,,,149.01,1300.0,824.0,1228.0,572.0,3.0,1.0,1.0,1.0,0.0,0.9578,0.9578,0.9578,0.9578,0.0,-1.8,-1.2,-1.24,512.0,-0.15,170.0
4,2,2022,stage_3,vuelta-a-la-comunidad-valenciana,2.Pro,2022 Volta a la Comunitat Valenciana Stage 3.gpx,https://www.komoot.com/tour/2984659282,107.0,,43.6,2.38,,,150.0,3.56,,,1.72,1.72,,,,,,,154.98,3586.0,2444.0,1184.0,16.0,7.0,5.0,2.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,13.4,10.13,10.28,367.0,0.26,642.0
4,2,2022,stage_3,etoile-de-besseges,2.1,2022 Etoile de Besseges - Tour du Gard Stage 3.gpx,https://www.komoot.com/tour/2983566175,144.0,0.873,8.9,,2.12,,145.0,9.03,,2.12,,,,,,,,,155.57,2051.0,2078.0,557.0,110.0,8.0,5.0,1.0,0.0,0.0,0.9325,0.9325,0.2752,0.0,0.0,0.6,0.13,-0.22,241.0,0.08,896.0
5,2,2022,stage_5,alula-tour,2.1,2022 Saudi Tour Stage 5.gpx,https://www.komoot.com/tour/2984115038,52.3,2.78,82.6,,2.54,0.241,132.0,4.72,,3.39,,,,,,,,,139.51,759.0,819.0,830.0,517.0,3.0,1.0,0.0,0.0,0.0,0.9182,0.58,0.0,0.0,0.0,0.7,-0.3,-0.48,62.0,-0.41,201.0
5,2,2022,stage_4,etoile-de-besseges,2.1,2022 Etoile de Besseges - Tour du Gard Stage 4.gpx,https://www.komoot.com/tour/2983567851,122.0,0.347,22.4,1.99,,,140.0,5.94,,,0.238,0.238,,,,,,,146.62,1817.0,1323.0,617.0,33.0,4.0,3.0,1.0,0.0,0.0,0.9992,0.9992,0.9992,0.0,0.0,10.1,10.23,8.32,618.0,-0.17,361.0
5,2,2022,stage_4,vuelta-a-la-comunidad-valenciana,2.Pro,2022 Volta a la Comunitat Valenciana Stage 4.gpx,https://www.komoot.com/tour/2984661766,107.0,1.76,76.6,1.33,4.93,,185.0,2.01,,4.93,0.248,0.803,0.555,,,,,,192.66,1217.0,1233.0,425.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.4626,0.4626,0.4626,0.0,0.0,-0.2,-0.43,-0.04,90.0,0.16,229.0
5,2,2022,result,grand-prix-alanya,1.2,2022 Grand Prix Alanya.gpx,https://www.komoot.com/tour/2983717585,109.0,2.81,33.9,,1.8,,116.0,27.4,1.93,1.8,,,,,,,,,147.69,2532.0,2539.0,290.0,0.0,6.0,3.0,0.0,0.0,0.0,0.8774,0.8774,0.0,0.0,0.0,0.3,0.17,-0.28,64.0,0.42,415.0
6,2,2022,stage_5,vuelta-a-la-comunidad-valenciana,2.Pro,2022 Volta a la Comunitat Valenciana Stage 5.gpx,https://www.komoot.com/tour/2984663658,68.0,1.2,14.3,6.34,1.6,,89.2,0.89,,1.6,0.484,0.219,,,,,,,91.84,667.0,683.0,300.0,23.0,2.0,1.0,0.0,0.0,0.0,0.7223,0.7223,0.0,0.0,0.0,-0.3,-0.47,-0.56,29.0,0.2,369.0
6,2,2022,stage_5,etoile-de-besseges,2.1,2022 Etoile de Besseges - Tour du Gard Stage 5.gpx,https://www.komoot.com/tour/2983569732,9.84,0.276,0.235,0.401,0.133,,10.7,,,0.133,,,,,,,,,11.05,170.0,13.0,286.0,120.0,1.0,1.0,0.0,0.0,0.0,0.9947,0.9947,0.0,0.0,0.0,7.0,5.23,3.26,170.0,1.42,170.0
9,2,2022,stage_1,vuelta-del-porvenir,2.2,2022 Vuelta del Porvenir San Luis Stage 1.gpx,https://www.komoot.com/tour/2987005622,24.9,7.31,16.3,11.1,106.0,0.175,27.6,25.3,,112.0,1.21,2.33,,,,,,,165.42,549.0,812.0,1042.0,496.0,2.0,1.0,0.0,0.0,0.0,0.5738,0.2314,0.0,0.0,0.0,0.1,-0.37,-0.68,51.0,-0.03,356.0
10,2,2022,prologue,tour-cycliste-international-la-provence,2.Pro,2022 Tour de la Provence Prologue.gpx,https://www.komoot.com/tour/2984373050,5.94,0.149,,0.383,0.38,0.0,6.32,0.25,,0.584,0.212,,,,,,,,7.23,14.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,7.0,0.0,14.0
10,2,2022,stage_1,tour-of-oman,2.Pro,2022 Tour of Oman Stage 1.gpx,https://www.komoot.com/tour/2984483217,40.0,0.63,95.9,,3.03,,136.0,0.34,,3.32,,,,,,,,,139.22,684.0,966.0,495.0,14.0,2.0,2.0,0.0,0.0,0.0,0.5749,0.5749,0.0,0.0,0.0,3.0,0.9,0.24,46.0,-0.09,240.0
10,2,2022,stage_1,tour-of-antalya,2.1,2022 Tour of Antalya Stage 1.gpx,https://www.komoot.com/tour/2984423638,77.0,2.02,62.1,0.808,,0.0,135.0,5.52,,1.97,1.21,0.182,,,,,,,143.34,604.0,576.0,139.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.7037,0.0,0.0,0.0,0.0,0.0,-0.2,-0.12,52.0,-0.01,182.0
10,2,2022,stage_2,vuelta-del-porvenir,2.2,2022 Vuelta del Porvenir San Luis Stage 2.gpx,https://www.komoot.com/tour/2987006384,96.4,1.26,44.2,0.642,43.3,,13.6,129.0,,43.4,,0.0,,,,,,,185.39,941.0,935.0,1107.0,791.0,3.0,2.0,0.0,0.0,0.0,0.7317,0.7317,0.0,0.0,0.0,-0.5,-0.17,-0.22,119.0,0.02,224.0
11,2,2022,stage_3,vuelta-del-porvenir,2.2,2022 Vuelta del Porvenir San Luis Stage 3.gpx,https://www.komoot.com/tour/2987007079,,,,,12.6,,,,,,,,,,,,,,12.66,138.0,137.0,1132.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-1.77,-0.06,138.0,0.01,138.0
11,2,2022,result,nc-south-africa-itt,NC,2022 National Road Championships - South Africa - ITT.gpx,https://www.komoot.com/tour/2983977019,19.6,,,,,,19.6,,,,,,,,,,,,19.63,243.0,351.0,1602.0,1392.0,1.0,0.0,0.0,0.0,0.0,0.8467,0.0,0.0,0.0,0.0,0.5,-1.13,0.1,216.0,-0.55,243.0
11,2,2022,result,nc-new-zealand-itt,NC,2022 National Road Championships - New Zealand - ITT.gpx,https://www.komoot.com/tour/2983973510,42.0,0.0,,0.167,,,7.86,34.3,,,,,,,,,,,42.45,307.0,308.0,219.0,58.0,3.0,0.0,0.0,0.0,0.0,0.5146,0.0,0.0,0.0,0.0,0.2,0.27,-0.2,66.0,-0.0,307.0
11,2,2022,stage_1,tour-cycliste-international-la-provence,2.Pro,2022 Tour de la Provence Stage 1.gpx,https://www.komoot.com/tour/2984374374,130.0,1.59,18.8,1.28,,,152.0,0.201,,,,,,,,,,,152.1,323.0,360.0,188.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.2283,0.2283,0.0,0.0,0.0,0.1,0.03,0.02,9.0,-0.06,276.0
11,2,2022,stage_2,tour-of-oman,2.Pro,2022 Tour of Oman Stage 2.gpx,https://www.komoot.com/tour/2984484963,38.9,1.99,125.0,,1.39,,164.0,1.98,,1.39,,,,,,,,,167.49,171.0,178.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.04,27.0,-0.01,34.0
11,2,2022,stage_2,tour-of-antalya,2.1,2022 Tour of Antalya Stage 2.gpx,https://www.komoot.com/tour/2984426121,83.2,0.172,94.1,0.0,3.31,,174.0,,3.87,3.01,,0.165,0.165,,,,,,180.24,2776.0,2787.0,570.0,1.0,4.0,4.0,4.0,0.0,0.0,0.6646,0.6646,0.6646,0.0,0.0,-0.6,-0.03,0.6,44.0,1.04,1268.0
12,2,2022,stage_2,tour-cycliste-international-la-provence,2.Pro,2022 Tour de la Provence Stage 2.gpx,https://www.komoot.com/tour/2984376125,146.0,1.76,27.7,4.96,0.856,,180.0,0.0,0.0,0.767,,,,,,,,,181.13,2200.0,1785.0,695.0,0.0,7.0,3.0,1.0,1.0,0.0,0.9046,0.8303,0.8303,0.8303,0.0,4.1,2.17,0.26,104.0,0.21,409.0
12,2,2022,stage_3,tour-of-oman,2.Pro,2022 Tour of Oman Stage 3.gpx,https://www.komoot.com/tour/2984486856,44.4,2.54,128.0,,8.06,,172.0,2.61,,8.06,0.0,0.275,,,,,,,182.65,1860.0,1678.0,376.0,2.0,6.0,4.0,1.0,0.0,0.0,0.9996,0.9996,0.2935,0.0,0.0,5.8,6.7,4.2,261.0,0.09,508.0
12,2,2022,stage_3,tour-of-antalya,2.1,2022 Tour of Antalya Stage 3.gpx,https://www.komoot.com/tour/2984427881,34.9,3.77,71.1,,,,103.0,7.1,,0.0,0.0,,,,,,,,109.53,1296.0,424.0,887.0,6.0,2.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,6.3,6.2,6.0,224.0,0.45,329.0
12,2,2022,result,vuelta-ciclista-a-la-region-de-murcia,1.1,2022 Vuelta Ciclista a la Region de Murcia Costa Calida.gpx,https://www.komoot.com/tour/2986956397,80.1,5.14,92.4,1.07,6.14,,170.0,8.03,0.506,6.43,0.44,0.44,0.258,,,,,,185.55,2331.0,2472.0,1196.0,2.0,3.0,3.0,2.0,1.0,1.0,0.9025,0.9025,0.9025,0.5355,0.5355,0.1,-0.3,-0.3,19.0,-0.13,509.0
12,2,2022,stage_4,vuelta-del-porvenir,2.2,2022 Vuelta del Porvenir San Luis Stage 4.gpx,https://www.komoot.com/tour/2987007953,50.0,2.72,3.32,22.9,85.1,0.175,25.3,52.4,1.29,86.9,1.75,,,,,,,,164.81,1615.0,1616.0,1233.0,767.0,5.0,2.0,1.0,0.0,0.0,0.9996,0.6153,0.6153,0.0,0.0,1.2,1.27,1.26,115.0,0.32,499.0
13,2,2022,result,clasica-de-almeria,1.Pro,2022 Clasica de Almeria.gpx,https://www.komoot.com/tour/2983454364,156.0,2.48,15.8,0.204,12.7,,166.0,7.97,,12.7,0.372,1.32,,,,,,,187.77,1703.0,1747.0,526.0,-1.0,3.0,2.0,2.0,0.0,0.0,0.7577,0.5458,0.5458,0.0,0.0,0.3,-0.1,0.0,10.0,0.54,643.0
13,2,2022,result,nc-south-africa,NC,2022 National Road Championships - South Africa.gpx,https://www.komoot.com/tour/2983984246,106.0,,,,,,106.0,,,,,,,,,,,,106.08,2004.0,2003.0,1716.0,1434.0,5.0,5.0,0.0,0.0,0.0,0.879,0.879,0.0,0.0,0.0,0.6,-1.1,0.12,209.0,0.44,1058.0
13,2,2022,result,nc-new-zealand,NC,2022 National Road Championships - New Zealand.gpx,https://www.komoot.com/tour/2983975447,141.0,4.71,,,,,31.8,114.0,,,,,,,,,,,145.97,1580.0,1580.0,319.0,59.0,4.0,4.0,0.0,0.0,0.0,0.8307,0.8307,0.0,0.0,0.0,0.1,0.1,-0.1,51.0,0.39,707.0
13,2,2022,stage_3,tour-cycliste-international-la-provence,2.Pro,2022 Tour de la Provence Stage 3.gpx,https://www.komoot.com/tour/2984377980,148.0,0.4,17.0,,,,165.0,0.408,,,,,,,,,,,166.14,3223.0,2059.0,1567.0,403.0,9.0,4.0,3.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,6.9,7.07,7.1,383.0,0.89,1047.0
13,2,2022,stage_4,tour-of-oman,2.Pro,2022 Tour of Oman Stage 4.gpx,https://www.komoot.com/tour/2984488530,36.4,,83.4,,,,120.0,0.13,,,,,,,,,,,119.6,2138.0,2161.0,376.0,4.0,7.0,5.0,2.0,0.0,0.0,0.8428,0.8428,0.7605,0.0,0.0,-0.3,-0.07,-0.04,30.0,0.01,970.0
13,2,2022,stage_4,tour-of-antalya,2.1,2022 Tour of Antalya Stage 4.gpx,https://www.komoot.com/tour/2984430349,68.1,0.914,87.3,,0.214,,148.0,8.13,,0.214,,0.524,,,,,,,156.52,710.0,681.0,361.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1952,0.1952,0.1952,0.0,0.0,-0.6,-0.07,-0.24,35.0,0.62,437.0
