jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
16,1,2018,stage_2,la-tropicale-amissa-bongo,2.1,2018 La Tropicale Amissa Bongo Stage 2.gpx,https://www.komoot.com/tour/2970532875,0.0,0.889,22.8,,157.0,,18.7,4.03,,157.0,,0.859,,,,,,,178.57,435.0,476.0,137.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.47,-0.02,283.0,-0.06,97.0
16,1,2018,stage_1,tour-down-under,2.UWT,2018 Santos Tour Down Under Stage 1.gpx,https://www.komoot.com/tour/2970679930,53.1,,62.6,,,,109.0,6.52,,,,,,,,,,,115.57,1137.0,1140.0,522.0,337.0,6.0,2.0,0.0,0.0,0.0,0.934,0.7648,0.0,0.0,0.0,-1.4,-1.73,-1.84,163.0,0.29,554.0
17,1,2018,stage_3,la-tropicale-amissa-bongo,2.1,2018 La Tropicale Amissa Bongo Stage 3.gpx,https://www.komoot.com/tour/2970533761,10.2,0.448,15.6,,80.0,,22.4,3.38,,80.4,0.0,0.221,,,,,,,105.28,660.0,690.0,150.0,21.0,2.0,0.0,0.0,0.0,0.0,0.767,0.0,0.0,0.0,0.0,1.6,0.73,0.44,555.0,0.03,322.0
17,1,2018,stage_2,tour-down-under,2.UWT,2018 Santos Tour Down Under Stage 2.gpx,https://www.komoot.com/tour/2970680579,64.0,5.1,29.0,3.87,,,98.4,3.57,,,,,,,,,,,101.89,997.0,678.0,494.0,149.0,3.0,1.0,1.0,0.0,0.0,0.9983,0.9983,0.9983,0.0,0.0,5.1,6.07,4.46,374.0,0.01,415.0
17,1,2018,stage_6,vuelta-al-tachira,2.2,2018 Vuelta al Tachira en Bicicleta Stage 6.gpx,https://www.komoot.com/tour/2971531860,0.141,5.58,29.0,,135.0,,29.2,5.58,,131.0,,,,,,,,,168.23,2540.0,1711.0,1412.0,54.0,5.0,3.0,1.0,1.0,1.0,0.9993,0.9993,0.9993,0.9993,0.9993,8.6,6.73,6.22,759.0,-1.01,598.0
17,1,2018,stage_1,new-zealand-cycle-classic,2.2,2018 New Zealand Cycle Classic Stage 1.gpx,https://www.komoot.com/tour/2970580171,122.0,0.11,0.166,,,,3.95,118.0,,0.11,,,,,,,,,122.36,970.0,965.0,262.0,104.0,3.0,0.0,0.0,0.0,0.0,0.7422,0.0,0.0,0.0,0.0,0.2,-0.1,-0.04,70.0,0.28,506.0
18,1,2018,stage_2,new-zealand-cycle-classic,2.2,2018 New Zealand Cycle Classic Stage 2.gpx,https://www.komoot.com/tour/2970580998,119.0,,,,,,55.0,63.8,,,,,,,,,,,118.83,683.0,683.0,152.0,51.0,3.0,0.0,0.0,0.0,0.0,0.799,0.0,0.0,0.0,0.0,-0.2,0.43,0.28,252.0,-0.06,261.0
18,1,2018,stage_7,vuelta-al-tachira,2.2,2018 Vuelta al Tachira en Bicicleta Stage 7.gpx,https://www.komoot.com/tour/2971531920,0.0,3.57,0.829,,98.3,,0.869,3.57,,98.3,,,,,,,,,102.25,1559.0,434.0,1233.0,82.0,1.0,1.0,1.0,1.0,1.0,0.9973,0.9973,0.9973,0.9973,0.9973,4.7,6.33,5.46,645.0,0.04,150.0
18,1,2018,stage_3,tour-down-under,2.UWT,2018 Santos Tour Down Under Stage 3.gpx,https://www.komoot.com/tour/2970681214,91.4,8.37,20.1,1.72,0.299,,110.0,11.9,0.0,0.0,0.527,0.118,,,,,,,122.35,1263.0,901.0,425.0,2.0,3.0,1.0,1.0,0.0,0.0,0.9776,0.6443,0.6443,0.0,0.0,1.4,1.37,1.58,226.0,0.12,277.0
18,1,2018,stage_4,la-tropicale-amissa-bongo,2.1,2018 La Tropicale Amissa Bongo Stage 4.gpx,https://www.komoot.com/tour/2970534837,0.162,0.0,10.3,,178.0,,10.3,0.162,,178.0,0.492,0.492,,,,,,,187.26,2112.0,1599.0,570.0,40.0,7.0,3.0,1.0,0.0,0.0,0.9981,0.9981,0.9981,0.0,0.0,2.4,1.37,0.44,990.0,0.41,480.0
19,1,2018,stage_8,vuelta-al-tachira,2.2,2018 Vuelta al Tachira en Bicicleta Stage 8.gpx,https://www.komoot.com/tour/2971532005,78.8,,3.59,,43.3,,82.2,0.214,,43.3,,,,,,,,,124.45,1260.0,1259.0,911.0,822.0,12.0,0.0,0.0,0.0,0.0,0.9421,0.0,0.0,0.0,0.0,-1.8,-1.9,-1.18,158.0,0.07,525.0
19,1,2018,stage_4,tour-down-under,2.UWT,2018 Santos Tour Down Under Stage 4.gpx,https://www.komoot.com/tour/2970682136,2.22,1.39,,36.8,3.24,,40.4,2.85,,5.42,5.22,,,,,,,,46.79,300.0,300.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.13,-0.1,68.0,0.0,300.0
19,1,2018,stage_3,new-zealand-cycle-classic,2.2,2018 New Zealand Cycle Classic Stage 3.gpx,https://www.komoot.com/tour/2970581889,127.0,0.261,,,1.07,,64.9,62.6,,1.1,0.0,,,,,,,,128.49,618.0,688.0,153.0,29.0,1.0,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.0,0.0,-1.1,-0.93,-0.22,168.0,-0.07,291.0
19,1,2018,stage_5,la-tropicale-amissa-bongo,2.1,2018 La Tropicale Amissa Bongo Stage 5.gpx,https://www.komoot.com/tour/2970535639,3.41,0.837,41.3,,86.6,,40.4,3.4,,86.7,0.279,1.83,,,,,,,130.82,1101.0,1155.0,673.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.27,-0.02,480.0,-0.06,379.0
20,1,2018,stage_4,new-zealand-cycle-classic,2.2,2018 New Zealand Cycle Classic Stage 4.gpx,https://www.komoot.com/tour/2970582670,153.0,,,,,,28.1,125.0,,,,,,,,,,,152.85,2351.0,1979.0,477.0,16.0,6.0,3.0,2.0,0.0,0.0,0.9996,0.9996,0.9996,0.0,0.0,6.0,2.7,2.64,451.0,-0.07,604.0
20,1,2018,stage_6,la-tropicale-amissa-bongo,2.1,2018 La Tropicale Amissa Bongo Stage 6.gpx,https://www.komoot.com/tour/2970536529,16.5,1.86,35.9,,52.5,,51.9,1.25,,53.1,,0.49,,,,,,,105.59,901.0,844.0,713.0,570.0,1.0,0.0,0.0,0.0,0.0,0.9728,0.0,0.0,0.0,0.0,-1.7,0.03,-0.1,520.0,0.07,420.0
20,1,2018,stage_5,tour-down-under,2.UWT,2018 Santos Tour Down Under Stage 5.gpx,https://www.komoot.com/tour/2970682997,115.0,8.0,23.5,3.89,1.09,,141.0,9.29,,1.09,,,,,,,,,151.46,1307.0,1006.0,377.0,6.0,4.0,2.0,1.0,0.0,0.0,0.9991,0.9991,0.8158,0.0,0.0,5.8,7.33,5.9,344.0,-0.04,292.0
20,1,2018,stage_9,vuelta-al-tachira,2.2,2018 Vuelta al Tachira en Bicicleta Stage 9.gpx,https://www.komoot.com/tour/2971532092,6.35,8.47,72.7,,36.3,,77.8,9.7,,36.3,,,,,,,,,122.83,2268.0,1083.0,1512.0,310.0,5.0,3.0,1.0,1.0,1.0,0.9989,0.9989,0.9989,0.9989,0.9989,8.8,7.1,4.94,478.0,-0.01,254.0
21,1,2018,stage_1,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2018 Vuelta Ciclista a la Provincia de San Juan Stage 1.gpx,https://www.komoot.com/tour/2971524141,78.4,0.764,65.2,,2.95,,130.0,12.0,,2.95,,2.73,,,,,,,146.95,179.0,193.0,627.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.47,0.34,74.0,-0.14,14.0
21,1,2018,stage_5,new-zealand-cycle-classic,2.2,2018 New Zealand Cycle Classic Stage 5.gpx,https://www.komoot.com/tour/2970583406,124.0,,,,,,76.4,47.3,,,,,,,,,,,123.67,344.0,344.0,152.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.67,-0.56,145.0,0.02,141.0
21,1,2018,stage_10,vuelta-al-tachira,2.2,2018 Vuelta al Tachira en Bicicleta Stage 10.gpx,https://www.komoot.com/tour/2971531318,90.5,22.9,,,3.58,,100.0,11.4,,5.46,,,,,,,,,115.87,1557.0,1567.0,1053.0,956.0,11.0,0.0,0.0,0.0,0.0,0.9213,0.0,0.0,0.0,0.0,5.8,2.3,1.5,224.0,-0.07,663.0
21,1,2018,stage_7,la-tropicale-amissa-bongo,2.1,2018 La Tropicale Amissa Bongo Stage 7.gpx,https://www.komoot.com/tour/2970537545,55.6,3.32,79.8,,3.4,0.434,133.0,5.24,0.0,3.81,,0.269,,,,,,,141.99,760.0,777.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.04,96.0,-0.04,213.0
21,1,2018,stage_6,tour-down-under,2.UWT,2018 Santos Tour Down Under Stage 6.gpx,https://www.komoot.com/tour/2970684559,65.4,10.6,,11.0,,,86.2,1.34,0.499,0.0,1.02,0.294,0.294,,,,,,89.9,616.0,620.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-0.6,-0.1,62.0,0.02,352.0
22,1,2018,stage_2,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2018 Vuelta Ciclista a la Provincia de San Juan Stage 2.gpx,https://www.komoot.com/tour/2987371835,91.7,0.512,48.3,9.36,,,147.0,3.13,,0.0,0.327,0.512,,,,,,,149.72,1087.0,1088.0,974.0,712.0,4.0,4.0,0.0,0.0,0.0,0.9812,0.9812,0.0,0.0,0.0,-0.3,1.33,2.16,223.0,-0.35,253.0
23,1,2018,stage_3,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2018 Vuelta Ciclista a la Provincia de San Juan Stage 3.gpx,https://www.komoot.com/tour/2971524929,1.69,0.0,,,13.4,,1.7,0.168,,13.7,0.464,,,,,,,,14.95,35.0,48.0,663.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.02,35.0,-0.09,35.0
24,1,2018,stage_4,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2018 Vuelta Ciclista a la Provincia de San Juan Stage 4.gpx,https://www.komoot.com/tour/2971525269,54.9,0.881,138.0,,1.51,,192.0,1.31,,1.33,,,,,,,,,194.62,1125.0,1399.0,1508.0,776.0,2.0,1.0,1.0,1.0,0.0,0.5813,0.5813,0.5813,0.5813,0.0,-0.3,-0.47,-0.48,3.0,-0.48,167.0
24,1,2018,stage_1,tour-of-sharjah,2.1,2018 Sharjah International Cycling Tour Stage 1.gpx,https://www.komoot.com/tour/2970693351,9.95,,,,,,9.73,0.226,,0.0,0.117,,,,,,,,10.19,56.0,55.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.03,0.0,55.0,0.01,56.0
25,1,2018,stage_1,speedy-tour-d-indonesia,2.1,2018 Tour de Indonesia Stage 1.gpx,https://www.komoot.com/tour/2970787303,2.25,0.833,120.0,0.594,1.43,0.0,122.0,0.987,,1.89,0.256,,,,,,,,124.56,293.0,406.0,175.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.04,59.0,-0.13,109.0
25,1,2018,result,trofeo-ses-salines-felanitx,1.1,2018 Trofeo Porreres-Felanitx-Ses Salines-Campos.gpx,https://www.komoot.com/tour/2971461842,132.0,5.95,18.5,21.0,,,166.0,11.1,,0.0,,,,,,,,,177.51,1030.0,1022.0,177.0,0.0,2.0,1.0,0.0,0.0,0.0,0.6878,0.6878,0.0,0.0,0.0,0.4,0.2,0.68,81.0,0.03,366.0
25,1,2018,stage_2,tour-of-sharjah,2.1,2018 Sharjah International Cycling Tour Stage 2.gpx,https://www.komoot.com/tour/2970694500,20.3,3.14,25.4,,102.0,,39.8,8.05,,103.0,2.36,2.13,0.0,,,,,,151.44,599.0,532.0,188.0,28.0,1.0,1.0,0.0,0.0,0.0,0.5996,0.5996,0.0,0.0,0.0,0.1,0.0,-0.04,48.0,-0.03,200.0
26,1,2018,stage_5,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2018 Vuelta Ciclista a la Provincia de San Juan Stage 5.gpx,https://www.komoot.com/tour/2971525448,125.0,,44.4,,,,124.0,45.5,,,,,,,,,,,169.35,2469.0,440.0,2623.0,586.0,3.0,2.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9992,5.6,5.27,5.14,1013.0,0.32,198.0
26,1,2018,stage_1,tour-international-des-zibans,2.2,2018 Tour International des Zibanes Stage 1.gpx,https://www.komoot.com/tour/2970748189,13.5,0.38,164.0,,18.9,,177.0,0.0,,18.9,,,,,,,,,196.05,591.0,591.0,234.0,65.0,2.0,0.0,0.0,0.0,0.0,0.814,0.0,0.0,0.0,0.0,0.0,0.23,0.42,61.0,0.12,240.0
26,1,2018,stage_2,speedy-tour-d-indonesia,2.1,2018 Tour de Indonesia Stage 2.gpx,https://www.komoot.com/tour/2970788020,14.4,0.123,97.2,5.48,0.563,,117.0,0.0,,0.679,,,,,,,,,117.56,256.0,297.0,147.0,24.0,1.0,0.0,0.0,0.0,0.0,0.2362,0.0,0.0,0.0,0.0,0.0,-0.07,-0.1,31.0,-0.02,185.0
26,1,2018,stage_3,tour-of-sharjah,2.1,2018 Sharjah International Cycling Tour Stage 3.gpx,https://www.komoot.com/tour/2970695742,27.9,8.42,25.3,,56.2,,33.1,23.7,,61.3,1.14,,0.0,,,,,,116.57,1298.0,1045.0,544.0,0.0,3.0,2.0,1.0,0.0,0.0,0.8788,0.8788,0.8788,0.0,0.0,0.1,-0.4,-1.54,198.0,-0.01,310.0
26,1,2018,result,deia-trophy,1.1,2018 Trofeo Serra de Tramuntana.gpx,https://www.komoot.com/tour/2971462194,127.0,0.347,5.34,7.49,,,140.0,,,,,,,,,,,,140.19,2913.0,2769.0,882.0,9.0,6.0,5.0,4.0,1.0,1.0,0.9688,0.9688,0.7975,0.7975,0.7975,3.4,1.2,-0.9,218.0,0.14,944.0
27,1,2018,result,gravel-and-tar,1.2,2018 Gravel and Tar.gpx,https://www.komoot.com/tour/2970446969,99.8,7.04,14.6,4.01,4.76,,20.0,74.3,,4.91,0.0,31.0,,,,,,,131.02,1255.0,1252.0,297.0,33.0,4.0,1.0,0.0,0.0,0.0,0.822,0.7355,0.0,0.0,0.0,0.0,0.17,0.06,25.0,0.17,477.0
27,1,2018,stage_3,speedy-tour-d-indonesia,2.1,2018 Tour de Indonesia Stage 3.gpx,https://www.komoot.com/tour/2970788739,4.2,0.549,195.0,,,,199.0,1.32,,,,,,,,,,,199.79,1286.0,1266.0,730.0,16.0,2.0,2.0,1.0,1.0,0.0,0.6172,0.6172,0.6172,0.6172,0.0,2.3,0.83,0.58,56.0,0.01,305.0
27,1,2018,stage_6,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2018 Vuelta Ciclista a la Provincia de San Juan Stage 6.gpx,https://www.komoot.com/tour/2971525562,11.0,1.46,113.0,,26.6,,112.0,11.8,,27.7,1.57,2.69,,,,,,,151.86,520.0,514.0,829.0,572.0,2.0,1.0,0.0,0.0,0.0,0.8745,0.3863,0.0,0.0,0.0,0.2,0.23,0.5,92.0,-0.12,56.0
27,1,2018,stage_2,tour-international-des-zibans,2.2,2018 Tour International des Zibanes Stage 2.gpx,https://www.komoot.com/tour/2970749370,5.17,,115.0,,2.46,,121.0,,,2.23,,,,,,,,,123.53,407.0,408.0,113.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.33,0.14,34.0,0.01,168.0
27,1,2018,result,trofeo-pollenca-port-d-andratx,1.1,2018 Trofeo Lloseta-Andratx.gpx,https://www.komoot.com/tour/2971460706,139.0,2.11,28.6,1.93,0.727,,168.0,3.47,0.599,0.988,0.139,,0.0,,,,,,172.63,2614.0,2654.0,585.0,1.0,8.0,3.0,2.0,0.0,0.0,0.9795,0.725,0.5145,0.0,0.0,3.3,-0.1,0.28,176.0,0.81,744.0
27,1,2018,stage_4,tour-of-sharjah,2.1,2018 Sharjah International Cycling Tour Stage 4.gpx,https://www.komoot.com/tour/2970697736,84.8,,12.2,,2.03,,97.0,,,1.83,,,,,,,,,98.98,210.0,210.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,-0.04,19.0,0.0,107.0
28,1,2018,result,trofeo-palma,1.1,2018 Trofeo Playa de Palma.gpx,https://www.komoot.com/tour/2971461462,70.0,3.5,76.8,8.21,1.04,,151.0,7.38,0.233,1.12,0.958,,,0.297,,,,,159.59,1134.0,1135.0,375.0,0.0,3.0,2.0,1.0,0.0,0.0,0.6983,0.6983,0.6983,0.0,0.0,0.5,0.07,0.02,93.0,0.12,365.0
28,1,2018,result,gp-d-ouverture,1.1,2018 Grand Prix Cycliste la Marseillaise.gpx,https://www.komoot.com/tour/2970434631,104.0,0.849,39.9,0.973,,,144.0,1.94,,,,,,,,,,,146.39,2645.0,2789.0,730.0,10.0,8.0,7.0,3.0,0.0,0.0,0.9409,0.9409,0.816,0.0,0.0,-0.7,-1.27,-1.68,0.0,0.23,842.0
28,1,2018,result,great-ocean-road-race,1.UWT,2018 Cadel Evans Great Ocean Road Race.gpx,https://www.komoot.com/tour/2969944139,77.7,0.683,6.93,28.1,,,87.9,25.6,,0.0,0.0,0.0,0.0,,,,,,113.43,1171.0,1171.0,178.0,2.0,3.0,1.0,0.0,0.0,0.0,0.8275,0.6286,0.0,0.0,0.0,-0.9,-0.8,-0.96,85.0,0.12,340.0
28,1,2018,stage_3,tour-international-des-zibans,2.2,2018 Tour International des Zibanes Stage 3.gpx,https://www.komoot.com/tour/2970750093,25.8,0.287,127.0,,0.241,,153.0,0.97,,,,,,,,,,,153.71,600.0,207.0,511.0,17.0,1.0,1.0,1.0,0.0,0.0,0.9988,0.9988,0.9988,0.0,0.0,1.4,1.47,1.18,366.0,-0.14,51.0
28,1,2018,stage_4,speedy-tour-d-indonesia,2.1,2018 Tour de Indonesia Stage 4.gpx,https://www.komoot.com/tour/2970789535,8.39,1.6,159.0,,2.01,,164.0,4.55,0.121,2.33,0.113,,,,,,,,170.71,1890.0,1870.0,1408.0,3.0,2.0,1.0,1.0,1.0,1.0,0.6519,0.5789,0.5789,0.5789,0.5789,-0.2,0.1,-0.2,18.0,0.02,215.0
28,1,2018,stage_7,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2018 Vuelta Ciclista a la Provincia de San Juan Stage 7.gpx,https://www.komoot.com/tour/2971525680,22.1,0.0,,,123.0,,22.2,2.11,,128.0,6.91,,,,,,,,144.11,440.0,442.0,663.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.13,0.12,63.0,0.03,164.0
29,1,2018,stage_4,tour-international-des-zibans,2.2,2018 Tour International des Zibanes Stage 4.gpx,https://www.komoot.com/tour/2970750982,21.5,,111.0,,13.8,,132.0,,,13.5,,,,,,,,,146.34,834.0,795.0,506.0,65.0,2.0,1.0,1.0,0.0,0.0,0.9942,0.4714,0.4714,0.0,0.0,0.4,1.03,0.82,163.0,0.6,611.0
31,1,2018,stage_1,vuelta-a-la-comunidad-valenciana,2.1,2018 Volta a la Comunitat Valenciana Stage 1.gpx,https://www.komoot.com/tour/2971478087,75.6,0.721,90.8,12.1,10.9,,175.0,4.78,0.329,9.28,1.84,1.15,,,,,,,191.24,2448.0,2447.0,789.0,0.0,4.0,2.0,1.0,1.0,0.0,0.7756,0.5271,0.5271,0.5271,0.0,0.1,-0.07,-0.04,30.0,0.38,706.0
31,1,2018,stage_1,etoile-de-besseges,2.1,2018 Etoile de Besseges Stage 1.gpx,https://www.komoot.com/tour/2970055955,114.0,3.15,41.9,,1.01,,154.0,4.86,0.0,1.57,1.37,,,,,,,,160.95,546.0,554.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-0.17,-0.22,60.0,-0.02,148.0
31,1,2018,prologue,herald-sun-tour,2.1,2018 Herald Sun Tour Prologue.gpx,https://www.komoot.com/tour/2970466352,0.257,0.0,,0.899,,,1.09,0.213,0.262,,0.37,,,,,,,,1.61,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,1.0,-0.06,1.0
1,2,2018,stage_2,vuelta-a-la-comunidad-valenciana,2.1,2018 Volta a la Comunitat Valenciana Stage 2.gpx,https://www.komoot.com/tour/2971478584,111.0,0.822,34.4,6.56,,,144.0,8.57,0.337,0.0,0.833,0.833,,,,,,,153.71,2363.0,2454.0,713.0,7.0,5.0,4.0,3.0,0.0,0.0,0.8413,0.8413,0.8413,0.0,0.0,-0.5,-0.43,-0.38,5.0,0.59,837.0
1,2,2018,stage_2,etoile-de-besseges,2.1,2018 Etoile de Besseges Stage 2.gpx,https://www.komoot.com/tour/2970057115,119.0,5.22,21.3,3.37,2.33,,130.0,19.1,,2.5,0.0,,,,,,,,151.08,913.0,892.0,199.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2469,0.0,0.0,0.0,0.0,-0.4,0.27,0.7,69.0,-0.04,365.0
1,2,2018,stage_1,herald-sun-tour,2.1,2018 Herald Sun Tour Stage 1.gpx,https://www.komoot.com/tour/2970467665,77.7,2.92,42.3,0.971,0.252,,123.0,0.497,,0.252,,,,,,,,,123.76,1793.0,1798.0,592.0,66.0,4.0,2.0,1.0,0.0,0.0,0.8093,0.8093,0.8093,0.0,0.0,0.7,-1.17,-0.8,34.0,0.06,642.0
2,2,2018,stage_3,etoile-de-besseges,2.1,2018 Etoile de Besseges Stage 3.gpx,https://www.komoot.com/tour/2970058395,120.0,2.7,22.9,,7.28,,144.0,1.47,,7.28,,,,,,,,,152.35,2059.0,2056.0,413.0,141.0,9.0,4.0,0.0,0.0,0.0,0.8461,0.8461,0.0,0.0,0.0,0.4,0.0,0.02,69.0,0.4,857.0
2,2,2018,stage_3,vuelta-a-la-comunidad-valenciana,2.1,2018 Volta a la Comunitat Valenciana Stage 3.gpx,https://www.komoot.com/tour/2971478934,22.2,0.432,,,0.665,,20.8,1.81,,0.665,,,,,,,,,23.2,378.0,490.0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.23,0.4,91.0,-0.48,378.0
