jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
17,3,2023,stage_2,tour-of-rhodes,2.2,2023 International Tour of Rhodes Stage 1.gpx,https://www.komoot.com/tour/2985155469,144.0,0.18,1.19,,,,145.0,,,0.0,0.575,0.575,,,,,,,146.17,1523.0,1501.0,491.0,3.0,3.0,3.0,1.0,0.0,0.0,0.8497,0.8497,0.4076,0.0,0.0,1.7,0.63,0.28,27.0,0.77,574.0
18,3,2023,stage_3,tour-of-rhodes,2.2,2023 International Tour of Rhodes Stage 2.gpx,https://www.komoot.com/tour/2985156885,103.0,0.419,49.2,,,,152.0,0.467,,0.115,0.288,0.288,,,,,,,152.58,2060.0,2143.0,534.0,3.0,6.0,3.0,1.0,0.0,0.0,0.8787,0.8787,0.4829,0.0,0.0,0.5,0.0,-0.4,23.0,-0.18,573.0
18,3,2023,result,milano-sanremo,1.UWT,2023 Milano-Sanremo.gpx,https://www.komoot.com/tour/2985292120,59.3,1.79,221.0,9.56,0.931,0.201,286.0,4.42,1.02,0.969,0.757,0.358,,,,,,,293.02,2126.0,2227.0,548.0,2.0,4.0,2.0,1.0,0.0,0.0,0.9751,0.9128,0.3647,0.0,0.0,-0.5,-1.03,-2.52,51.0,-0.05,68.0
18,3,2023,result,classic-loire-atlantique,1.1,2023 Classic Loire Atlantique.gpx,https://www.komoot.com/tour/2984845818,147.0,29.3,,7.77,,,163.0,20.7,,,,,,,,,,,184.26,2419.0,2420.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,-0.1,0.42,114.0,-0.02,644.0
19,3,2023,result,gp-izola-butan-plin,1.2,2023 GP Slovenian Istria.gpx,https://www.komoot.com/tour/2984990986,72.2,2.1,72.2,7.3,,,150.0,3.08,,0.817,,,,,,,,,153.78,2175.0,2201.0,257.0,1.0,12.0,4.0,0.0,0.0,0.0,0.8016,0.6843,0.0,0.0,0.0,0.0,-1.4,-0.16,56.0,-0.05,765.0
19,3,2023,result,popolarissima,1.2,2023 Popolarissima.gpx,https://www.komoot.com/tour/2985373832,72.6,8.71,47.4,41.5,5.01,,167.0,3.25,0.294,5.21,0.575,,,,,,,,175.74,218.0,217.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.02,8.0,0.02,67.0
19,3,2023,result,per-sempre-alfredo,1.1,2023 Per Sempre Alfredo.gpx,https://www.komoot.com/tour/2985359038,112.0,3.26,67.1,3.86,4.18,,177.0,7.86,0.0,4.53,0.0,0.361,0.353,,,,,,190.21,2519.0,2519.0,497.0,45.0,7.0,5.0,1.0,0.0,0.0,0.9543,0.9543,0.4669,0.0,0.0,1.0,0.07,-1.2,14.0,0.34,387.0
19,3,2023,result,trofeu-da-arrabida,1.2,2023 Classica da Arrabida - Cyclin'Portugal.gpx,https://www.komoot.com/tour/2984849688,66.1,14.1,102.0,0.106,,,172.0,8.66,,,,1.72,,,,,,,182.3,1912.0,1828.0,386.0,2.0,6.0,3.0,0.0,0.0,0.0,0.9998,0.9998,0.0,0.0,0.0,3.8,1.43,1.78,80.0,-0.25,540.0
19,3,2023,stage_4,tour-of-rhodes,2.2,2023 International Tour of Rhodes Stage 3.gpx,https://www.komoot.com/tour/2985158140,128.0,0.332,22.4,,,,136.0,13.9,,0.332,0.118,0.524,,,,,,,150.83,2619.0,2518.0,438.0,3.0,7.0,4.0,2.0,0.0,0.0,0.8906,0.6546,0.6546,0.0,0.0,3.0,1.1,1.28,103.0,0.58,867.0
19,3,2023,result,cholet-pays-de-loire,1.1,2023 Cholet - Pays de la Loire.gpx,https://www.komoot.com/tour/2984825677,156.0,23.8,1.69,21.2,2.0,0.902,163.0,40.2,0.0,2.77,0.321,0.408,0.294,,,,,,205.72,1652.0,1702.0,190.0,52.0,2.0,0.0,0.0,0.0,0.0,0.5397,0.0,0.0,0.0,0.0,0.7,-0.23,0.12,82.0,0.06,376.0
20,3,2023,stage_1,volta-a-catalunya,2.UWT,2023 Volta Ciclista a Catalunya Stage 1.gpx,https://www.komoot.com/tour/2985909122,115.0,8.63,40.5,,0.288,,145.0,19.2,0.494,0.288,0.603,,,,,,,,165.0,2057.0,2055.0,464.0,2.0,6.0,4.0,3.0,0.0,0.0,0.8477,0.8477,0.8477,0.0,0.0,3.3,-0.33,0.6,78.0,0.14,627.0
21,3,2023,stage_2,volta-a-catalunya,2.UWT,2023 Volta Ciclista a Catalunya Stage 2.gpx,https://www.komoot.com/tour/2985910473,78.3,0.0,85.9,,,,164.0,0.0,,,,,,,,,,,164.28,3212.0,1123.0,2146.0,49.0,5.0,4.0,1.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,5.9,7.13,6.74,277.0,0.08,415.0
21,3,2023,stage_1,settimana-internazionale-coppi-e-bartali,2.1,2023 Settimana Internazionale Coppi e Bartali Stage 1.gpx,https://www.komoot.com/tour/2985461912,160.0,0.13,0.0,1.59,0.232,,160.0,1.56,0.406,0.232,,,,,,,,,162.52,2804.0,2875.0,421.0,2.0,13.0,5.0,3.0,0.0,0.0,0.9029,0.8372,0.573,0.0,0.0,0.1,-0.17,-0.4,4.0,0.07,866.0
22,3,2023,stage_2,settimana-internazionale-coppi-e-bartali,2.1,2023 Settimana Internazionale Coppi e Bartali Stage 2.gpx,https://www.komoot.com/tour/2985463317,169.0,2.74,0.17,,1.09,,144.0,27.8,,1.09,,,,,,,,,172.62,2829.0,2748.0,370.0,1.0,13.0,5.0,5.0,0.0,0.0,0.9998,0.9381,0.9381,0.0,0.0,6.9,3.33,1.74,120.0,-0.12,394.0
22,3,2023,stage_3,volta-a-catalunya,2.UWT,2023 Volta Ciclista a Catalunya Stage 3.gpx,https://www.komoot.com/tour/2985911815,161.0,1.8,18.5,0.0,,0.0,170.0,11.6,,0.0,,,,,,,,,181.72,4017.0,2901.0,1921.0,400.0,7.0,5.0,4.0,1.0,1.0,0.9998,0.9806,0.9806,0.8421,0.8421,6.0,0.53,1.54,192.0,0.65,1013.0
22,3,2023,stage_1,volta-ao-alentejo,2.2,2023 Volta ao Alentejo Stage 1.gpx,https://www.komoot.com/tour/2985942492,117.0,1.18,50.9,,,,168.0,0.987,,,,,,,,,,,169.41,1377.0,1345.0,298.0,15.0,2.0,2.0,0.0,0.0,0.0,0.8728,0.8728,0.0,0.0,0.0,1.9,-0.17,-0.3,46.0,0.15,418.0
22,3,2023,stage_1,olympias-tour,2.2,2023 Olympia's Tour Stage 1.gpx,https://www.komoot.com/tour/2985329446,,0.823,,,7.97,,0.823,,,7.97,,0.5,0.5,,,,,,9.08,4.0,5.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,3.0,-0.01,4.0
22,3,2023,result,classic-brugge-de-panne,1.UWT,2023 Classic Brugge-De Panne.gpx,https://www.komoot.com/tour/2984842470,92.9,19.9,9.76,64.9,,,164.0,43.4,3.4,0.772,0.263,0.784,0.731,0.159,,,,,212.73,256.0,260.0,35.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,25.0,-0.02,53.0
23,3,2023,stage_2,olympias-tour,2.2,2023 Olympia's Tour Stage 2.gpx,https://www.komoot.com/tour/2985330561,118.0,0.646,1.01,15.1,3.08,0.103,104.0,25.2,24.3,3.57,2.38,1.62,,0.0,,,,,157.54,305.0,304.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.0,24.0,-0.01,89.0
23,3,2023,stage_2,volta-ao-alentejo,2.2,2023 Volta ao Alentejo Stage 2.gpx,https://www.komoot.com/tour/2985943708,35.6,0.0,134.0,,0.355,,152.0,17.6,,0.355,0.289,0.289,,,,,,,170.61,1710.0,1822.0,281.0,9.0,5.0,3.0,0.0,0.0,0.0,0.9085,0.9085,0.0,0.0,0.0,-0.6,-0.07,-0.52,25.0,-0.08,346.0
23,3,2023,result,gp-goriska-vipava-valley,1.2,2023 GP Goriska & Vipava Valley.gpx,https://www.komoot.com/tour/2984978001,135.0,7.32,0.751,6.89,,,139.0,11.3,,0.178,0.202,,,0.0,,,,,150.21,2057.0,2030.0,168.0,53.0,12.0,0.0,0.0,0.0,0.0,0.9835,0.0,0.0,0.0,0.0,-0.3,0.13,-0.14,120.0,0.13,640.0
23,3,2023,stage_3,settimana-internazionale-coppi-e-bartali,2.1,2023 Settimana Internazionale Coppi e Bartali Stage 3.gpx,https://www.komoot.com/tour/2985464623,130.0,0.754,5.1,2.59,1.81,0.0,128.0,0.613,,1.88,0.0,9.82,,,,,,,139.85,2419.0,2422.0,451.0,23.0,5.0,5.0,3.0,0.0,0.0,0.8198,0.8198,0.6446,0.0,0.0,0.1,0.03,-0.06,7.0,0.1,931.0
23,3,2023,stage_4,volta-a-catalunya,2.UWT,2023 Volta Ciclista a Catalunya Stage 4.gpx,https://www.komoot.com/tour/2985913106,117.0,2.06,59.2,0.0,8.79,,178.0,0.21,,6.29,0.315,0.301,,,,,,,186.79,2430.0,3399.0,1806.0,181.0,6.0,5.0,2.0,1.0,0.0,0.8674,0.8674,0.696,0.1022,0.0,1.1,-0.37,-0.38,58.0,-0.3,743.0
24,3,2023,result,e3-harelbeke,1.UWT,2023 E3 Saxo Classic.gpx,https://www.komoot.com/tour/2984935251,86.8,26.5,9.91,67.8,0.285,,121.0,66.3,14.8,0.285,0.119,,0.0,0.0,,,,,202.51,1985.0,1987.0,155.0,8.0,8.0,0.0,0.0,0.0,0.0,0.8611,0.0,0.0,0.0,0.0,0.1,-0.1,-0.02,14.0,0.11,323.0
24,3,2023,stage_4,settimana-internazionale-coppi-e-bartali,2.1,2023 Settimana Internazionale Coppi e Bartali Stage 4.gpx,https://www.komoot.com/tour/2985466227,135.0,21.5,0.0,2.82,,,113.0,46.8,,0.121,0.313,0.188,,,,,,,160.43,3080.0,3071.0,817.0,109.0,8.0,5.0,3.0,1.0,0.0,0.9688,0.9688,0.6989,0.1779,0.0,1.2,0.13,-0.74,27.0,0.71,933.0
24,3,2023,stage_3,olympias-tour,2.2,2023 Olympia's Tour Stage 3.gpx,https://www.komoot.com/tour/2985332048,107.0,2.41,0.576,37.4,1.51,0.0,140.0,17.9,17.0,3.0,0.604,1.23,0.996,,,,,,178.07,492.0,491.0,73.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.17,0.06,27.0,-0.0,79.0
24,3,2023,stage_3,volta-ao-alentejo,2.2,2023 Volta ao Alentejo Stage 3.gpx,https://www.komoot.com/tour/2985944858,94.6,1.89,95.1,,0.181,,188.0,3.06,0.75,0.181,,,,,,,,,191.78,1974.0,1700.0,486.0,132.0,4.0,4.0,1.0,0.0,0.0,0.9996,0.9996,0.8851,0.0,0.0,1.4,1.97,1.18,186.0,0.06,527.0
24,3,2023,stage_5,volta-a-catalunya,2.UWT,2023 Volta Ciclista a Catalunya Stage 5.gpx,https://www.komoot.com/tour/2985914274,111.0,0.931,63.4,0.333,,,172.0,3.64,0.0,,0.0,0.11,,,,,,,176.14,2602.0,1576.0,1033.0,2.0,5.0,4.0,2.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,8.1,8.73,8.84,302.0,0.53,863.0
25,3,2023,stage_6,volta-a-catalunya,2.UWT,2023 Volta Ciclista a Catalunya Stage 6.gpx,https://www.komoot.com/tour/2985915465,146.0,5.41,21.5,1.12,1.33,,149.0,25.0,,1.83,0.115,,0.0,,,,,,175.81,2592.0,2708.0,803.0,19.0,8.0,4.0,2.0,1.0,0.0,0.8183,0.8183,0.8183,0.3869,0.0,0.2,0.07,0.02,34.0,0.74,825.0
25,3,2023,stage_4,olympias-tour,2.2,2023 Olympia's Tour Stage 4.gpx,https://www.komoot.com/tour/2985333754,70.0,4.81,5.6,52.9,2.47,0.263,127.0,30.0,3.49,3.69,1.01,1.02,0.327,,,,,,163.83,519.0,536.0,110.0,3.0,1.0,0.0,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.0,-0.6,0.0,0.02,22.0,-0.03,99.0
25,3,2023,stage_4,volta-ao-alentejo,2.2,2023 Volta ao Alentejo Stage 4.gpx,https://www.komoot.com/tour/2985945744,118.0,2.4,26.9,,,,141.0,6.03,0.0,,,,,,,,,,147.61,2336.0,1973.0,853.0,161.0,7.0,4.0,1.0,1.0,0.0,0.9998,0.9998,0.546,0.546,0.0,5.0,3.43,3.12,189.0,0.16,563.0
25,3,2023,stage_5,settimana-internazionale-coppi-e-bartali,2.1,2023 Settimana Internazionale Coppi e Bartali Stage 5.gpx,https://www.komoot.com/tour/2985467208,12.6,2.25,3.34,0.206,,,15.7,2.44,0.469,0.0,0.24,,,,,,,,18.73,16.0,16.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.12,13.0,0.0,16.0
26,3,2023,result,syedra-ancient-city,1.2,2023 Syedra Ancient City.gpx,https://www.komoot.com/tour/2985497879,65.8,0.771,82.9,,,,147.0,0.0,1.93,,,,,,,,,,149.01,1939.0,1638.0,310.0,0.0,5.0,5.0,0.0,0.0,0.0,0.9994,0.9994,0.0,0.0,0.0,12.1,10.13,6.18,571.0,0.13,435.0
26,3,2023,result,gent-wevelgem,1.UWT,2023 Gent-Wevelgem In Flanders Fields.gpx,https://www.komoot.com/tour/2984996471,113.0,7.35,6.81,114.0,1.82,,176.0,73.7,4.94,2.31,4.17,4.13,,0.0,,,,,260.71,1309.0,1356.0,155.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.8623,0.0,0.0,0.0,0.0,0.0,0.03,-0.02,13.0,-0.05,119.0
26,3,2023,result,gp-adria-mobil,1.2,2023 GP Adria Mobil.gpx,https://www.komoot.com/tour/2984974296,165.0,5.87,,6.77,,,166.0,11.0,2.2,0.137,1.78,0.124,,,,,,,180.05,2111.0,2122.0,533.0,135.0,2.0,2.0,2.0,0.0,0.0,0.4187,0.4187,0.4187,0.0,0.0,-1.0,-0.47,-0.9,77.0,-0.04,699.0
26,3,2023,result,gp-industria-artigianato,1.Pro,2023 GP Industria & Artigianato.gpx,https://www.komoot.com/tour/2984979749,176.0,6.27,18.1,,,,168.0,32.1,,,,,,,,,,,199.82,1985.0,1987.0,243.0,19.0,4.0,4.0,0.0,0.0,0.0,0.9228,0.9228,0.0,0.0,0.0,1.1,0.13,0.12,107.0,-0.02,295.0
26,3,2023,result,la-roue-tourangelle,1.1,2023 La Roue Tourangelle Centre Val de Loire - Trophee Groupama Paris Val de Loire.gpx,https://www.komoot.com/tour/2985204394,160.0,29.5,3.88,8.8,,,150.0,51.4,0.731,0.226,0.199,0.0,0.0,,,,,,202.27,1405.0,1407.0,112.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.09,351.0
26,3,2023,stage_5,olympias-tour,2.2,2023 Olympia's Tour Stage 5.gpx,https://www.komoot.com/tour/2985335561,109.0,8.62,,33.5,4.2,,152.0,16.1,2.14,4.93,0.143,0.0,0.0,,,,,,175.4,1712.0,1712.0,219.0,42.0,4.0,1.0,0.0,0.0,0.0,0.8747,0.2213,0.0,0.0,0.0,1.2,1.0,0.96,94.0,0.15,574.0
26,3,2023,stage_5,volta-ao-alentejo,2.2,2023 Volta ao Alentejo Stage 5.gpx,https://www.komoot.com/tour/2985946705,72.7,3.2,79.2,,,0.0,148.0,5.21,1.97,,0.0,,,,,,,,155.18,1477.0,1438.0,470.0,215.0,5.0,1.0,0.0,0.0,0.0,0.899,0.3001,0.0,0.0,0.0,2.8,0.27,-0.4,32.0,0.28,530.0
26,3,2023,stage_7,volta-a-catalunya,2.UWT,2023 Volta Ciclista a Catalunya Stage 7.gpx,https://www.komoot.com/tour/2985918205,87.3,13.9,16.3,3.53,9.86,0.274,112.0,14.5,0.246,9.9,5.22,0.161,0.646,,,,,,136.36,1816.0,1813.0,427.0,0.0,8.0,7.0,1.0,0.0,0.0,0.957,0.957,0.2954,0.0,0.0,-3.6,-1.2,-2.22,41.0,-0.02,628.0
29,3,2023,result,dwars-door-vlaanderen,1.UWT,2023 Dwars door Vlaanderen - A travers la Flandre.gpx,https://www.komoot.com/tour/2984933274,72.9,19.9,7.15,72.3,1.83,0.0,117.0,53.3,12.0,2.05,0.0,,,0.0,,,,,184.06,1436.0,1447.0,165.0,8.0,4.0,0.0,0.0,0.0,0.0,0.7359,0.0,0.0,0.0,0.0,-0.4,0.03,-0.1,75.0,0.02,141.0
29,3,2023,stage_1,vuelta-bantrab,2.2,2023 Vuelta Bantrab Stage 1.gpx,https://www.komoot.com/tour/2985955744,15.8,0.135,124.0,,,,97.5,42.4,,0.217,0.0,,0.0,,,,,,139.95,2463.0,2989.0,1530.0,286.0,4.0,4.0,1.0,1.0,1.0,0.8847,0.8847,0.8847,0.8847,0.8847,-0.3,-0.93,-0.34,31.0,-1.2,667.0
30,3,2023,stage_2,vuelta-bantrab,2.2,2023 Vuelta Bantrab Stage 2.gpx,https://www.komoot.com/tour/2985956568,55.9,1.65,66.6,,0.904,,105.0,19.0,,0.904,,,,,,,,,124.65,1911.0,1504.0,1710.0,922.0,2.0,1.0,1.0,1.0,0.0,0.4328,0.4328,0.4328,0.4328,0.0,2.2,0.27,0.34,103.0,1.43,1180.0
30,3,2023,result,oceania-continental-championships-itt,CC,2023 Oceania Road Championships - ITT.gpx,https://www.komoot.com/tour/2985324827,20.1,,,,,,20.1,,,,,,,,,,,,20.23,280.0,281.0,86.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.46,173.0,-0.0,280.0
31,3,2023,result,route-adelie-de-vitre,1.1,2023 La Route Adelie de Vitre.gpx,https://www.komoot.com/tour/2985206087,166.0,7.28,15.3,8.97,,,167.0,30.5,,,,,,,,,,,197.63,2489.0,2494.0,122.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.1,-0.52,100.0,-0.01,599.0
31,3,2023,stage_3,vuelta-bantrab,2.2,2023 Vuelta Bantrab Stage 3.gpx,https://www.komoot.com/tour/2985957272,1.23,,109.0,,0.582,,98.3,11.6,,0.582,,,,,,,,,110.39,1395.0,2359.0,1714.0,286.0,3.0,2.0,1.0,0.0,0.0,0.9529,0.9529,0.9529,0.0,0.0,0.1,-2.23,-1.6,248.0,0.05,720.0
1,4,2023,stage_4,vuelta-bantrab,2.2,2023 Vuelta Bantrab Stage 4.gpx,https://www.komoot.com/tour/2985958011,114.0,,12.3,,,,111.0,15.2,0.282,,,,,,,,,,126.51,1808.0,513.0,1609.0,48.0,1.0,1.0,1.0,1.0,1.0,0.9786,0.9786,0.9786,0.9786,0.9786,0.3,2.2,3.64,410.0,-0.47,179.0
1,4,2023,result,volta-nxt-classic,1.1,2023 Volta Limburg Classic.gpx,https://www.komoot.com/tour/2985919846,127.0,8.38,,46.6,,,170.0,21.3,2.71,12.2,,,,,,,,,193.75,2738.0,2732.0,292.0,48.0,8.0,4.0,0.0,0.0,0.0,0.8373,0.8193,0.0,0.0,0.0,0.8,0.2,0.04,28.0,0.42,765.0
1,4,2023,result,gran-premio-miguel-indurain,1.Pro,2023 Gran Premio Miguel Indurain.gpx,https://www.komoot.com/tour/2985076153,135.0,7.05,57.4,1.75,2.66,,188.0,10.8,2.34,2.66,,,,,,,,,203.69,3445.0,3442.0,845.0,341.0,10.0,6.0,1.0,0.0,0.0,0.9528,0.9528,0.8068,0.0,0.0,-4.3,-2.17,-3.68,140.0,0.18,733.0
1,4,2023,stage_1,tour-of-thailand,2.1,2023 The Princess Maha Chakri Sirindhorns Cup Tour of Thailand Stage 1.gpx,https://www.komoot.com/tour/2985498907,92.7,1.21,25.1,,,,69.8,48.2,,1.0,0.743,0.903,,,,,,,119.67,351.0,355.0,96.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17,-0.02,47.0,0.01,153.0
1,4,2023,result,oceania-championships,CC,2023 Oceania Road Championships.gpx,https://www.komoot.com/tour/2985326307,107.0,9.54,19.1,3.96,,,72.2,67.5,,,,,,,,,,,139.53,2237.0,2240.0,131.0,9.0,5.0,0.0,0.0,0.0,0.0,0.8501,0.0,0.0,0.0,0.0,-0.2,-1.5,-1.2,124.0,0.06,831.0
2,4,2023,stage_5,vuelta-bantrab,2.2,2023 Vuelta Bantrab Stage 5.gpx,https://www.komoot.com/tour/2985958914,23.9,0.383,94.2,,,,101.0,12.7,0.0,,,4.35,,,,,,,118.1,2762.0,2108.0,2674.0,1577.0,5.0,4.0,2.0,1.0,1.0,0.9955,0.9955,0.5832,0.5832,0.5832,-1.7,3.83,2.92,196.0,2.02,1785.0
2,4,2023,stage_2,tour-of-thailand,2.1,2023 The Princess Maha Chakri Sirindhorns Cup Tour of Thailand Stage 2.gpx,https://www.komoot.com/tour/2985499970,82.3,,93.6,2.63,,,179.0,,,,,,,,,,,,178.32,278.0,316.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,-0.02,9.0,0.11,186.0
2,4,2023,result,ronde-van-vlaanderen,1.UWT,2023 Ronde van Vlaanderen - Tour des Flandres.gpx,https://www.komoot.com/tour/2985439380,96.8,30.0,14.1,104.0,3.92,0.0,161.0,87.8,19.8,4.73,0.766,0.746,0.0,,,,,,273.47,2179.0,2173.0,164.0,6.0,5.0,0.0,0.0,0.0,0.0,0.941,0.0,0.0,0.0,0.0,0.0,-0.13,-0.02,25.0,0.05,126.0
3,4,2023,stage_3,tour-of-thailand,2.1,2023 The Princess Maha Chakri Sirindhorns Cup Tour of Thailand Stage 3.gpx,https://www.komoot.com/tour/2985501043,152.0,3.94,35.3,,4.83,,166.0,24.5,,5.61,,,,,,,,,196.33,1439.0,706.0,819.0,0.0,3.0,1.0,1.0,1.0,1.0,0.9621,0.9621,0.9621,0.9621,0.9621,-0.7,-1.87,-1.32,200.0,0.01,33.0
3,4,2023,stage_1,itzulia-basque-country,2.UWT,2023 Itzulia Basque Country Stage 1.gpx,https://www.komoot.com/tour/2985165601,122.0,1.01,41.1,,,,161.0,3.42,,,0.0,,,,,,,,164.33,2514.0,2516.0,1020.0,417.0,7.0,3.0,1.0,0.0,0.0,0.9286,0.9286,0.1556,0.0,0.0,2.3,1.87,0.34,96.0,0.27,785.0
4,4,2023,stage_4,tour-of-thailand,2.1,2023 The Princess Maha Chakri Sirindhorns Cup Tour of Thailand Stage 4.gpx,https://www.komoot.com/tour/2985502496,108.0,,95.1,,,,197.0,5.88,,,,,,,,,,,202.73,1088.0,1421.0,533.0,23.0,2.0,0.0,0.0,0.0,0.0,0.355,0.0,0.0,0.0,0.0,-0.3,-0.1,-0.06,11.0,0.13,410.0
4,4,2023,stage_2,itzulia-basque-country,2.UWT,2023 Itzulia Basque Country Stage 2.gpx,https://www.komoot.com/tour/2985167145,101.0,0.0,93.3,,0.381,,194.0,0.201,0.0,0.0,0.174,,,,,,,,194.67,3261.0,3238.0,841.0,122.0,9.0,5.0,3.0,0.0,0.0,0.9615,0.9615,0.9615,0.0,0.0,-1.6,-4.07,-4.48,5.0,0.0,580.0
4,4,2023,stage_1,region-pays-de-la-loire,2.1,2023 Region Pays de la Loire Tour Stage 1.gpx,https://www.komoot.com/tour/2985416359,129.0,8.0,1.79,5.91,,,127.0,17.5,,,0.145,0.407,0.399,0.145,,,,,145.66,279.0,307.0,61.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.3,0.02,21.0,-0.06,112.0
5,4,2023,stage_3,itzulia-basque-country,2.UWT,2023 Itzulia Basque Country Stage 3.gpx,https://www.komoot.com/tour/2985169043,114.0,6.17,40.4,1.56,,0.0,155.0,7.04,0.17,1.13,1.07,,,,,,,,163.04,2784.0,2620.0,440.0,0.0,11.0,3.0,2.0,0.0,0.0,0.9999,0.7651,0.7651,0.0,0.0,10.3,3.57,0.86,130.0,0.1,485.0
5,4,2023,result,scheldeprijs,1.Pro,2023 Scheldeprijs.gpx,https://www.komoot.com/tour/2985460411,40.0,5.74,7.14,79.7,16.8,0.0,98.8,81.1,8.26,17.1,0.751,1.12,5.74,,,,,,205.05,355.0,351.0,33.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,-0.02,32.0,-0.0,62.0
5,4,2023,stage_5,tour-of-thailand,2.1,2023 The Princess Maha Chakri Sirindhorns Cup Tour of Thailand Stage 5.gpx,https://www.komoot.com/tour/2985503682,96.1,0.0,73.0,,,,169.0,0.0,,,0.147,0.147,,,,,,,169.11,816.0,849.0,264.0,3.0,2.0,1.0,0.0,0.0,0.0,0.6708,0.6708,0.0,0.0,0.0,0.9,-0.2,-0.42,79.0,0.21,178.0
5,4,2023,stage_2,region-pays-de-la-loire,2.1,2023 Region Pays de la Loire Tour Stage 2.gpx,https://www.komoot.com/tour/2985417596,168.0,0.764,0.222,2.16,,,168.0,3.25,,,,,,,,,,,170.91,1127.0,1143.0,91.0,6.0,1.0,0.0,0.0,0.0,0.0,0.2438,0.0,0.0,0.0,0.0,-1.0,-0.7,-0.52,50.0,0.0,408.0
6,4,2023,stage_6,tour-of-thailand,2.1,2023 The Princess Maha Chakri Sirindhorns Cup Tour of Thailand Stage 6.gpx,https://www.komoot.com/tour/2985504966,137.0,1.21,17.3,11.9,,,156.0,11.0,,0.478,,,,,,,,,166.84,1072.0,1092.0,130.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8437,0.0,0.0,0.0,0.0,0.3,0.03,0.04,27.0,0.0,272.0
6,4,2023,stage_4,itzulia-basque-country,2.UWT,2023 Itzulia Basque Country Stage 4.gpx,https://www.komoot.com/tour/2985170978,110.0,4.69,56.1,4.55,0.527,,170.0,4.75,,0.673,0.153,,,,,,,,175.99,3078.0,3072.0,493.0,2.0,11.0,5.0,2.0,0.0,0.0,0.8986,0.8986,0.8986,0.0,0.0,-1.6,-0.73,-1.8,63.0,0.48,678.0
6,4,2023,stage_1,circuit-des-ardennes,2.2,2023 Circuit des Ardennes Stage 1.gpx,https://www.komoot.com/tour/2984831130,75.0,3.64,10.3,0.643,0.216,,78.2,11.4,,0.216,,,,,,,,,89.79,1006.0,1004.0,309.0,145.0,5.0,1.0,0.0,0.0,0.0,0.9189,0.9189,0.0,0.0,0.0,0.0,-0.1,-0.68,35.0,0.01,494.0
6,4,2023,stage_3,region-pays-de-la-loire,2.1,2023 Region Pays de la Loire Tour Stage 3.gpx,https://www.komoot.com/tour/2985418661,161.0,4.48,30.2,0.334,,,173.0,23.6,0.0,,0.608,0.608,,,,,,,197.31,2314.0,2290.0,288.0,24.0,2.0,1.0,0.0,0.0,0.0,0.6088,0.6088,0.0,0.0,0.0,0.8,-0.23,0.04,78.0,-0.06,264.0
