jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
5,4,2025,result,boucle-de-l-artois,1.2,2025 Boucle de l'Artois.gpx,https://www.komoot.com/tour/2962433507,183.0,5.71,2.18,0.0,,0.0,177.0,11.8,,1.97,0.0,,,,,,,,190.79,1559.0,1581.0,164.0,31.0,4.0,0.0,0.0,0.0,0.0,0.8385,0.0,0.0,0.0,0.0,-0.1,-1.0,-0.46,143.0,0.02,339.0
5,4,2025,stage_2,jamaica-international-cycling-classic,2.2,2025 Jamaica International Cycling Classic Stage 2.gpx,https://www.komoot.com/tour/2962587094,,0.118,112.0,,0.615,,112.0,0.118,,0.343,,,,,,,,,113.12,889.0,890.0,124.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6418,0.0,0.0,0.0,0.0,0.3,-0.13,-0.12,89.0,0.01,413.0
5,4,2025,stage_4,tour-of-hellas,2.1,2025 Tour of Hellas Stage 4.gpx,https://www.komoot.com/tour/2962772550,158.0,1.03,27.6,0.0,0.714,0.102,186.0,0.222,,0.816,,,,,,,,,187.23,3501.0,3275.0,1013.0,1.0,6.0,3.0,3.0,3.0,2.0,0.9168,0.9168,0.9168,0.9168,0.5336,1.7,0.47,-0.44,28.0,0.57,1292.0
5,4,2025,result,volta-nxt-classic,1.1,2025 Volta NXT Classic.gpx,https://www.komoot.com/tour/2987632359,120.0,8.14,,53.9,,,176.0,8.26,5.83,0.0,0.0,0.322,0.234,,,,,,190.02,2409.0,2401.0,218.0,46.0,8.0,4.0,0.0,0.0,0.0,0.9407,0.9407,0.0,0.0,0.0,0.9,0.23,0.0,134.0,0.06,660.0
6,4,2025,stage_5,tour-of-hellas,2.1,2025 Tour of Hellas Stage 5.gpx,https://www.komoot.com/tour/2962773189,37.4,,117.0,,0.877,,155.0,0.0,0.0,0.877,0.208,,,,,,,,155.76,1515.0,1505.0,195.0,-4.0,2.0,1.0,0.0,0.0,0.0,0.7227,0.1952,0.0,0.0,0.0,1.7,-0.6,0.24,126.0,-0.13,359.0
6,4,2025,result,ronde-van-vlaanderen,1.UWT,2025 Ronde van Vlaanderen.gpx,https://www.komoot.com/tour/2951436560,89.7,29.7,10.3,114.0,0.459,,147.0,99.4,22.0,0.74,0.431,0.435,0.0,,,,,,268.69,2007.0,2002.0,158.0,3.0,5.0,0.0,0.0,0.0,0.0,0.9559,0.0,0.0,0.0,0.0,-0.1,-0.33,-0.1,182.0,0.03,131.0
6,4,2025,result,syedra-ancient-city,1.2,2025 GP Syedra Ancient City.gpx,https://www.komoot.com/tour/2962525064,4.72,0.334,134.0,1.01,,,138.0,1.36,1.35,0.318,0.951,,,,,,,,140.79,2376.0,2067.0,313.0,-2.0,9.0,5.0,0.0,0.0,0.0,0.9988,0.9988,0.0,0.0,0.0,11.0,10.23,6.24,745.0,0.01,565.0
6,4,2025,stage_3,jamaica-international-cycling-classic,2.2,2025 Jamaica International Cycling Classic Stage 3.gpx,https://www.komoot.com/tour/2962587514,7.98,,84.8,,,,92.8,,,,,,,,,,,,92.73,674.0,675.0,128.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5795,0.0,0.0,0.0,0.0,0.4,-0.13,-0.12,201.0,0.18,444.0
7,4,2025,stage_1,tour-of-hainan,2.Pro,2025 Tour of Hainan Stage 1.gpx,https://www.komoot.com/tour/2962770192,27.4,,30.2,31.9,0.832,,69.3,20.3,,0.832,,,,,,,,,90.74,296.0,300.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13,0.12,165.0,-0.01,174.0
7,4,2025,stage_1,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 1.gpx,https://www.komoot.com/tour/2951390473,14.8,,0.58,0.555,0.154,0.218,15.4,0.555,,0.65,0.277,,,,,,,,16.5,78.0,79.0,547.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.04,78.0,-0.01,78.0
8,4,2025,stage_2,tour-of-hainan,2.Pro,2025 Tour of Hainan Stage 2.gpx,https://www.komoot.com/tour/2962770431,80.6,,89.8,8.43,,,179.0,,,,,,,,,,,,178.71,910.0,905.0,178.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7166,0.7166,0.0,0.0,0.0,-1.6,0.3,0.24,171.0,0.0,205.0
8,4,2025,stage_2,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 2.gpx,https://www.komoot.com/tour/2951391299,82.8,0.0,99.9,3.57,0.391,,183.0,3.57,0.0,0.567,0.177,,,,,,,,186.54,2063.0,2170.0,626.0,282.0,8.0,3.0,0.0,0.0,0.0,0.908,0.7331,0.0,0.0,0.0,0.7,0.3,0.02,81.0,0.16,736.0
8,4,2025,stage_1,region-pays-de-la-loire,2.1,2025 Region Pays de la Loire Tour Stage 1.gpx,https://www.komoot.com/tour/2962665425,180.0,15.0,0.215,13.0,0.912,,198.0,10.1,,1.47,,,,,,,,,209.08,1499.0,1502.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4964,0.0,0.0,0.0,0.0,-0.5,-0.07,-0.36,114.0,0.03,415.0
9,4,2025,result,scheldeprijs,1.Pro,2025 Scheldeprijs.gpx,https://www.komoot.com/tour/2962672914,41.2,5.7,7.14,75.8,16.8,0.0,98.7,78.7,8.26,17.1,0.751,1.12,5.74,,,,,,202.62,564.0,561.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.23,0.1,44.0,-0.01,65.0
9,4,2025,stage_3,tour-of-hainan,2.Pro,2025 Tour of Hainan Stage 3.gpx,https://www.komoot.com/tour/2962770634,4.41,0.68,2.1,,211.0,,5.0,1.77,,212.0,0.0,0.0,,,,,,,216.09,3301.0,3268.0,795.0,-2.0,6.0,3.0,1.0,1.0,0.0,0.9053,0.7539,0.7539,0.7539,0.0,0.1,-0.07,-0.46,84.0,0.41,476.0
9,4,2025,stage_3,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 3.gpx,https://www.komoot.com/tour/2951392559,135.0,9.51,11.3,1.03,0.515,,152.0,3.99,0.717,0.661,0.445,,,,,,,,157.24,3123.0,2966.0,699.0,1.0,9.0,6.0,3.0,1.0,0.0,0.9818,0.9818,0.6456,0.5003,0.0,0.6,-1.07,-3.16,253.0,0.63,1025.0
9,4,2025,stage_1,circuit-des-ardennes,2.2,2025 Circuit des Ardennes Stage 1.gpx,https://www.komoot.com/tour/2962452908,89.0,6.73,37.4,0.257,,,120.0,13.1,,,,,,,,,,,133.36,1416.0,1423.0,298.0,147.0,5.0,0.0,0.0,0.0,0.0,0.9166,0.0,0.0,0.0,0.0,0.7,-0.8,-0.48,262.0,-0.01,555.0
9,4,2025,stage_2,region-pays-de-la-loire,2.1,2025 Region Pays de la Loire Tour Stage 2.gpx,https://www.komoot.com/tour/2962665887,143.0,7.3,0.768,5.53,,,131.0,25.1,,,,,,,,,,,156.3,1824.0,1776.0,114.0,24.0,1.0,0.0,0.0,0.0,0.0,0.5307,0.0,0.0,0.0,0.0,3.8,0.47,1.24,218.0,-0.01,399.0
10,4,2025,stage_4,tour-of-hainan,2.Pro,2025 Tour of Hainan Stage 4.gpx,https://www.komoot.com/tour/2962770884,43.5,,128.0,,13.4,,172.0,,,13.4,2.08,2.08,,,,,,,186.44,2285.0,2313.0,635.0,18.0,2.0,2.0,1.0,0.0,0.0,0.8115,0.8115,0.3115,0.0,0.0,-0.5,-0.63,-0.24,252.0,0.96,1014.0
10,4,2025,stage_4,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 4.gpx,https://www.komoot.com/tour/2951392948,118.0,0.371,50.8,0.385,0.477,,165.0,4.05,0.271,0.477,0.0,,,,,,,,169.95,2855.0,2967.0,568.0,3.0,7.0,6.0,3.0,0.0,0.0,0.9276,0.9276,0.9276,0.0,0.0,-1.7,-0.87,-1.48,158.0,0.27,823.0
10,4,2025,stage_2,circuit-des-ardennes,2.2,2025 Circuit des Ardennes Stage 2.gpx,https://www.komoot.com/tour/2962453695,141.0,6.08,24.4,0.0,0.927,,164.0,6.94,,0.927,,,,,,,,,172.23,1356.0,1371.0,162.0,63.0,2.0,0.0,0.0,0.0,0.0,0.4904,0.0,0.0,0.0,0.0,0.5,0.3,-0.18,118.0,-0.03,375.0
10,4,2025,stage_1,tour-of-mersin,2.2,2025 Tour of Mersin Stage 1.gpx,https://www.komoot.com/tour/2962786874,22.5,,69.5,,0.869,,91.5,0.474,,,,,,,,,,,92.75,951.0,820.0,204.0,3.0,3.0,2.0,0.0,0.0,0.0,0.9978,0.9978,0.0,0.0,0.0,0.2,3.9,2.54,553.0,0.01,233.0
10,4,2025,stage_3,region-pays-de-la-loire,2.1,2025 Region Pays de la Loire Tour Stage 3.gpx,https://www.komoot.com/tour/2962666318,165.0,0.784,0.106,,,,123.0,42.8,,,,,,,,,,,166.07,1453.0,1228.0,262.0,23.0,5.0,4.0,0.0,0.0,0.0,0.9995,0.8936,0.0,0.0,0.0,6.9,4.03,2.48,305.0,0.07,296.0
11,4,2025,stage_2,tour-of-mersin,2.2,2025 Tour of Mersin Stage 2.gpx,https://www.komoot.com/tour/2987551130,29.1,0.414,90.5,,0.736,,120.0,0.352,,0.736,,,,,,,,,120.54,1211.0,2248.0,1224.0,2.0,4.0,3.0,0.0,0.0,0.0,0.6626,0.6626,0.0,0.0,0.0,0.2,-0.13,0.06,247.0,-1.63,617.0
11,4,2025,result,elite-road-central-american-championships-itt,1.2,2025 Road Central American Championships - ITT.gpx,https://www.komoot.com/tour/2962668384,,,29.0,,,,29.0,0.0,,,,,,,,,,,28.98,600.0,600.0,2386.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.1,600.0,0.0,600.0
11,4,2025,stage_3,circuit-des-ardennes,2.2,2025 Circuit des Ardennes Stage 3.gpx,https://www.komoot.com/tour/2962454303,142.0,3.75,27.1,,,,158.0,14.8,,,,,,,,,,,172.78,2026.0,1997.0,301.0,81.0,7.0,1.0,0.0,0.0,0.0,0.9832,0.7674,0.0,0.0,0.0,6.7,1.6,-0.38,422.0,-0.13,554.0
11,4,2025,stage_5,tour-of-hainan,2.Pro,2025 Tour of Hainan Stage 5.gpx,https://www.komoot.com/tour/2962771201,110.0,,72.0,,0.78,,171.0,11.0,,0.78,,,,,,,,,182.47,276.0,281.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.23,0.16,134.0,-0.03,65.0
11,4,2025,stage_5,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 5.gpx,https://www.komoot.com/tour/2951393516,124.0,2.78,43.7,0.239,2.43,0.0,158.0,12.0,0.666,2.43,0.0,,,,,,,,172.96,2663.0,2917.0,461.0,2.0,8.0,6.0,2.0,0.0,0.0,0.8893,0.8893,0.8893,0.0,0.0,0.9,-1.77,0.06,113.0,-0.37,620.0
11,4,2025,stage_4,region-pays-de-la-loire,2.1,2025 Region Pays de la Loire Tour Stage 4.gpx,https://www.komoot.com/tour/2962666838,127.0,22.5,24.5,12.5,,,176.0,10.3,,,0.18,,,,,,,,186.88,2363.0,2464.0,337.0,46.0,7.0,1.0,0.0,0.0,0.0,0.3959,0.2351,0.0,0.0,0.0,0.1,-1.0,-0.54,121.0,-0.06,648.0
12,4,2025,result,giro-di-reggio-calabria,1.1,2025 Giro della Citta Metropolitana di Reggio Calabria.gpx,https://www.komoot.com/tour/2962534594,72.8,2.05,96.9,9.94,2.25,,179.0,3.07,,1.91,,,0.0,,,,,,183.58,2209.0,2213.0,965.0,4.0,2.0,2.0,2.0,1.0,1.0,0.7296,0.7296,0.7296,0.3481,0.3481,-1.2,-0.23,-0.28,119.0,0.01,165.0
12,4,2025,result,elite-road-central-american-championships-me-ttt,1.2,2025 Road Central American Championships.gpx,https://www.komoot.com/tour/2962668899,,,77.5,,,,77.3,0.205,,,,,,,,,,,77.28,1600.0,1600.0,2386.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.1,842.0,-0.01,1054.0
12,4,2025,stage_4,circuit-des-ardennes,2.2,2025 Circuit des Ardennes Stage 4.gpx,https://www.komoot.com/tour/2962454988,155.0,3.7,20.4,,,,158.0,20.9,,,,,,,,,,,178.59,2716.0,2643.0,472.0,130.0,9.0,6.0,1.0,0.0,0.0,0.9661,0.9661,0.6615,0.0,0.0,0.7,-1.43,-2.12,301.0,0.2,575.0
12,4,2025,stage_3,tour-of-mersin,2.2,2025 Tour of Mersin Stage 3.gpx,https://www.komoot.com/tour/2987551667,80.3,1.22,19.8,,,,99.1,2.09,,,,0.17,,,,,,,101.27,3233.0,2142.0,1259.0,66.0,6.0,4.0,4.0,2.0,1.0,0.9993,0.9993,0.9993,0.9993,0.5788,13.5,9.63,9.7,757.0,1.3,1313.0
12,4,2025,stage_6,itzulia-basque-country,2.UWT,2025 Itzulia Basque Country Stage 6.gpx,https://www.komoot.com/tour/2951394271,95.8,6.45,50.0,1.26,1.4,,149.0,3.98,0.217,1.43,0.29,,0.0,,,,,,154.01,3628.0,3590.0,673.0,13.0,6.0,6.0,4.0,1.0,0.0,0.8685,0.8685,0.768,0.2206,0.0,0.9,-0.63,-1.32,214.0,0.86,1459.0
13,4,2025,result,slezanski-mnich1,1.2,2025 Slezanski Mnich Bruki and Szutry.gpx,https://www.komoot.com/tour/2962687724,126.0,10.4,0.0,,,,92.7,28.3,15.9,0.389,6.87,6.3,,,,,,,143.19,760.0,761.0,290.0,141.0,3.0,0.0,0.0,0.0,0.0,0.4093,0.0,0.0,0.0,0.0,2.8,1.4,0.88,95.0,-0.1,302.0
13,4,2025,result,elite-road-central-american-championships-road-rac,1.2,2025 Elite Road Central American Championships.gpx,https://www.komoot.com/tour/2962494390,,,116.0,,,,116.0,0.308,,,,,,,,,,,115.91,2400.0,2400.0,2386.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.1,842.0,-0.01,1054.0
13,4,2025,result,paris-roubaix,1.UWT,2025 Paris-Roubaix.gpx,https://www.komoot.com/tour/2951420271,165.0,16.4,45.9,19.4,1.31,0.0,200.0,4.24,52.0,1.64,10.7,0.708,0.467,0.478,,,,,259.15,1375.0,1412.0,163.0,14.0,1.0,0.0,0.0,0.0,0.0,0.2354,0.0,0.0,0.0,0.0,-0.2,-0.5,-0.06,27.0,0.06,288.0
13,4,2025,stage_5,circuit-des-ardennes,2.2,2025 Circuit des Ardennes Stage 5.gpx,https://www.komoot.com/tour/2962455846,121.0,3.14,30.8,5.92,0.597,,140.0,19.4,0.474,0.597,,,,,,,,,160.76,2463.0,2420.0,490.0,100.0,6.0,5.0,2.0,0.0,0.0,0.7886,0.7886,0.7312,0.0,0.0,0.8,0.1,-0.82,128.0,0.28,772.0
13,4,2025,stage_4,tour-of-mersin,2.2,2025 Tour of Mersin Stage 4.gpx,https://www.komoot.com/tour/2987552350,,,119.0,,,,119.0,,,,,,,,,,,,119.67,30.0,31.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0
15,4,2025,stage_1,giro-d-abruzzo,2.1,2025 Il Giro d'Abruzzo Stage 1.gpx,https://www.komoot.com/tour/2962576280,95.1,3.72,48.6,,3.79,,145.0,0.173,0.0,6.19,0.379,0.379,,0.281,,,,,151.08,2001.0,1865.0,646.0,5.0,5.0,4.0,2.0,1.0,0.0,0.9682,0.9682,0.801,0.3642,0.0,5.8,-0.97,0.02,189.0,0.17,334.0
16,4,2025,result,ronde-van-limburg,1.1,2025 Ronde van Limburg.gpx,https://www.komoot.com/tour/2962669567,65.0,18.6,15.5,65.8,3.56,,98.5,67.7,9.59,3.75,2.58,,,0.116,,,,,178.93,1252.0,1209.0,123.0,36.0,3.0,0.0,0.0,0.0,0.0,0.963,0.0,0.0,0.0,0.0,1.5,0.2,-0.02,196.0,0.08,413.0
16,4,2025,stage_1,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 1.gpx,https://www.komoot.com/tour/2962753607,141.0,4.43,9.2,1.04,,,135.0,20.8,0.0,,,,,,,,,,155.35,1134.0,1120.0,142.0,58.0,2.0,0.0,0.0,0.0,0.0,0.5302,0.0,0.0,0.0,0.0,3.7,1.4,0.2,167.0,-0.08,279.0
16,4,2025,stage_2,giro-d-abruzzo,2.1,2025 Il Giro d'Abruzzo Stage 2.gpx,https://www.komoot.com/tour/2962577041,53.4,1.35,83.6,,0.201,,138.0,0.671,0.0,0.201,,,,,,,,,138.51,2490.0,2312.0,1046.0,198.0,6.0,5.0,3.0,1.0,1.0,0.9972,0.9972,0.6363,0.4254,0.4254,3.3,4.9,3.8,380.0,0.96,1044.0
17,4,2025,stage_2,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 2.gpx,https://www.komoot.com/tour/2962755157,132.0,9.54,,,,,121.0,20.5,,,,,,,,,,,141.31,563.0,531.0,119.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.23,0.4,73.0,0.02,174.0
17,4,2025,stage_3,giro-d-abruzzo,2.1,2025 Il Giro d'Abruzzo Stage 3.gpx,https://www.komoot.com/tour/2962577700,18.2,0.0,142.0,,0.272,,160.0,0.25,,0.272,0.0,,,,,,,,160.28,2847.0,1799.0,1656.0,451.0,6.0,4.0,3.0,1.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,11.3,5.53,3.3,900.0,0.79,941.0
18,4,2025,result,classic-grand-besancon-doubs,1.1,2025 Classic Grand Besancon Doubs.gpx,https://www.komoot.com/tour/2962461067,163.0,2.16,0.0,3.02,0.195,,167.0,0.73,,0.195,0.302,0.191,,,,,,,168.52,2522.0,2243.0,593.0,216.0,10.0,4.0,1.0,0.0,0.0,0.9995,0.9995,0.9995,0.0,0.0,8.4,8.57,6.48,525.0,-0.16,548.0
18,4,2025,result,brabantse-pijl,1.Pro,2025 De Brabantse Pijl - La Fleche Brabanconne.gpx,https://www.komoot.com/tour/2962482102,45.9,11.6,6.29,95.5,,0.0,68.5,89.8,4.01,0.0,0.0,,,,,,,,162.34,1677.0,1606.0,132.0,23.0,1.0,0.0,0.0,0.0,0.0,0.4096,0.0,0.0,0.0,0.0,3.6,1.93,1.2,184.0,0.09,480.0
18,4,2025,stage_3,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 3.gpx,https://www.komoot.com/tour/2962755828,195.0,11.5,0.516,0.0,,,181.0,26.3,0.0,,,,,,,,,,206.84,1172.0,1220.0,258.0,73.0,2.0,1.0,0.0,0.0,0.0,0.4435,0.3427,0.0,0.0,0.0,0.1,-1.53,-0.22,90.0,-0.0,120.0
18,4,2025,stage_4,giro-d-abruzzo,2.1,2025 Il Giro d'Abruzzo Stage 4.gpx,https://www.komoot.com/tour/2962578387,84.8,0.154,79.7,0.0,,,152.0,11.7,0.568,,,,,,,,,,164.52,2898.0,2635.0,520.0,58.0,10.0,7.0,2.0,0.0,0.0,0.9996,0.9996,0.8206,0.0,0.0,2.5,0.9,1.12,207.0,-0.17,716.0
19,4,2025,stage_4,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 4.gpx,https://www.komoot.com/tour/2962756227,195.0,10.3,7.14,0.372,,,182.0,30.7,0.136,,,,,0.0,,,,,213.06,877.0,876.0,149.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.14,99.0,0.06,172.0
19,4,2025,result,tour-du-jura-cycliste,1.1,2025 Tour du Jura Cycliste.gpx,https://www.komoot.com/tour/2962750964,162.0,2.1,11.8,0.694,,0.909,153.0,22.8,,1.41,,,,0.254,,,,,177.05,3004.0,2383.0,835.0,194.0,8.0,4.0,2.0,1.0,0.0,0.9997,0.9997,0.9997,0.9997,0.0,8.9,7.9,6.62,666.0,0.02,554.0
20,4,2025,result,amstel-gold-race,1.UWT,2025 Amstel Gold Race.gpx,https://www.komoot.com/tour/2950105131,121.0,7.27,0.852,82.5,5.38,,225.0,18.8,6.78,5.83,0.278,0.21,0.198,,,,,,255.79,3149.0,3143.0,327.0,40.0,14.0,2.0,0.0,0.0,0.0,0.9834,0.7656,0.0,0.0,0.0,-7.9,-1.63,-1.76,129.0,0.25,369.0
20,4,2025,result,tour-du-doubs,1.1,2025 Tour du Doubs.gpx,https://www.komoot.com/tour/2962750092,173.0,3.34,15.5,4.85,0.22,,186.0,10.9,,0.22,0.467,0.467,,,,,,,197.37,2866.0,2949.0,1055.0,331.0,7.0,3.0,2.0,1.0,0.0,0.9031,0.9031,0.7867,0.7867,0.0,1.5,0.23,0.32,51.0,-0.19,527.0
20,4,2025,stage_5,tour-du-loir-et-cher,2.2,2025 Tour du Loir et Cher Stage 5.gpx,https://www.komoot.com/tour/2962756937,41.5,7.39,9.66,11.6,14.1,0.0,74.9,0.316,0.438,14.9,5.13,,1.18,0.133,,,,,95.14,793.0,793.0,107.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.23,0.7,184.0,-0.07,391.0
21,4,2025,stage_1,tour-of-the-alps,2.Pro,2025 Tour of the Alps Stage 1.gpx,https://www.komoot.com/tour/2987588964,48.2,,99.1,0.426,1.15,,147.0,0.771,,1.15,,,,,,,,,148.48,3129.0,3132.0,1680.0,265.0,5.0,4.0,3.0,1.0,1.0,0.9995,0.9995,0.9995,0.5921,0.5921,8.1,4.7,2.76,357.0,-0.2,1001.0
22,4,2025,stage_2,tour-of-the-alps,2.Pro,2025 Tour of the Alps Stage 2.gpx,https://www.komoot.com/tour/2987589859,106.0,1.98,64.0,2.9,2.71,,164.0,10.8,0.0,2.77,0.368,1.13,0.0,,,,,,177.96,4336.0,3601.0,1419.0,203.0,6.0,5.0,5.0,3.0,2.0,0.939,0.939,0.939,0.939,0.939,0.6,-0.13,-0.48,39.0,1.8,1540.0
23,4,2025,stage_3,tour-of-the-alps,2.Pro,2025 Tour of the Alps Stage 3.gpx,https://www.komoot.com/tour/2987590614,70.6,2.5,66.5,3.17,3.13,,128.0,14.8,,3.23,0.122,0.22,0.0,,,,,,145.53,3034.0,2794.0,1768.0,712.0,5.0,3.0,3.0,1.0,1.0,0.9262,0.9262,0.9262,0.6714,0.6714,0.7,-2.17,-5.48,110.0,-0.12,504.0
23,4,2025,result,la-fleche-wallonne,1.UWT,2025 La Fleche Wallonne.gpx,https://www.komoot.com/tour/2951394668,174.0,5.21,18.4,5.57,,,191.0,13.6,,1.94,0.182,0.182,,,,,,,205.21,3144.0,3205.0,331.0,69.0,13.0,4.0,0.0,0.0,0.0,0.9998,0.8514,0.0,0.0,0.0,11.5,3.97,0.78,208.0,-0.01,596.0
23,4,2025,stage_1,banja-luka-belgrade-i,2.2,2025 Belgrade Banjaluka Stage 1.gpx,https://www.komoot.com/tour/2962429989,14.0,0.783,63.1,,7.1,,72.1,5.83,,7.1,1.4,1.4,,,,,,,85.92,158.0,148.0,91.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.03,0.1,33.0,-0.01,77.0
23,4,2025,stage_1,tour-of-the-gila,2.2,2025 Tour of the Gila Stage 1.gpx,https://www.komoot.com/tour/2987592574,,,25.8,,,,,25.8,,,,,,,,,,,25.98,381.0,378.0,1922.0,1734.0,2.0,1.0,0.0,0.0,0.0,0.7738,0.7738,0.0,0.0,0.0,-1.3,-2.27,-2.44,255.0,0.01,381.0
24,4,2025,result,panamerican-champ-itt,CC,2025 COPACI Campeonato Panamericano de Ruta - ITT.gpx,https://www.komoot.com/tour/2962446175,4.14,0.0,,22.7,,,4.14,22.8,,,,,,,,,,,26.96,40.0,41.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,-0.08,32.0,-0.0,40.0
24,4,2025,stage_4,tour-of-the-alps,2.Pro,2025 Tour of the Alps Stage 4.gpx,https://www.komoot.com/tour/2987591296,40.6,1.42,120.0,0.313,,,161.0,2.01,,,,,,,,,,,162.57,3370.0,3008.0,1761.0,846.0,6.0,6.0,3.0,3.0,0.0,0.9689,0.9689,0.9689,0.9689,0.0,4.3,0.7,-1.04,533.0,-0.18,751.0
24,4,2025,stage_1,vuelta-asturias,2.1,2025 Vuelta Asturias Julio Alvarez Mendo Stage 1.gpx,https://www.komoot.com/tour/2987652657,97.2,1.72,64.7,0.256,0.278,,164.0,0.271,0.0,0.278,,,,,,,,,164.4,2584.0,2723.0,575.0,0.0,8.0,5.0,2.0,0.0,0.0,0.9087,0.9087,0.9087,0.0,0.0,0.4,-0.03,0.0,30.0,0.23,656.0
24,4,2025,stage_2,banja-luka-belgrade-i,2.2,2025 Belgrade Banjaluka Stage 2.gpx,https://www.komoot.com/tour/2962430963,17.2,3.16,151.0,,0.619,,168.0,3.31,,0.619,0.149,,,,,,,,171.41,532.0,454.0,167.0,71.0,2.0,0.0,0.0,0.0,0.0,0.759,0.0,0.0,0.0,0.0,1.4,0.17,0.26,76.0,0.01,184.0
24,4,2025,stage_2,tour-of-the-gila,2.2,2025 Tour of the Gila Stage 2.gpx,https://www.komoot.com/tour/2987593140,31.3,,117.0,,,,137.0,11.0,,,,,,,,,,,147.83,1604.0,1390.0,2077.0,1357.0,2.0,2.0,1.0,1.0,0.0,0.9996,0.9996,0.9996,0.9996,0.0,8.6,8.27,7.7,334.0,-0.89,221.0
25,4,2025,stage_2,vuelta-asturias,2.1,2025 Vuelta Asturias Julio Alvarez Mendo Stage 2.gpx,https://www.komoot.com/tour/2987653430,89.1,2.56,51.8,0.13,0.458,,143.0,0.36,,0.225,,,,,,,,,143.73,2485.0,2370.0,839.0,25.0,6.0,5.0,2.0,1.0,1.0,0.9477,0.9477,0.6991,0.6991,0.6991,0.1,0.47,-2.04,285.0,-0.2,582.0
25,4,2025,stage_3,banja-luka-belgrade-i,2.2,2025 Belgrade Banjaluka Stage 3.gpx,https://www.komoot.com/tour/2962431797,59.6,2.68,101.0,,,,163.0,0.0,,,,,,,,,,,163.19,1790.0,1312.0,691.0,138.0,5.0,4.0,2.0,0.0,0.0,0.9754,0.9754,0.9754,0.0,0.0,2.9,0.0,1.42,315.0,-0.04,326.0
25,4,2025,stage_3,tour-of-the-gila,2.2,2025 Tour of the Gila Stage 3.gpx,https://www.komoot.com/tour/2987593747,110.0,0.0,11.9,,,,122.0,0.692,,,,,,,,,,,122.3,1653.0,1655.0,2277.0,1759.0,6.0,3.0,1.0,0.0,0.0,0.9997,0.8702,0.2486,0.0,0.0,2.3,1.73,1.62,86.0,-0.15,854.0
