jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
16,1,2019,stage_6,vuelta-al-tachira,2.2,2019 Vuelta al Tachira en Bicicleta Stage 6.gpx,https://www.komoot.com/tour/2972690769,,1.94,7.35,,155.0,,7.35,1.68,,155.0,,0.268,,,,,,,163.42,2726.0,1702.0,1497.0,101.0,4.0,4.0,1.0,1.0,1.0,0.9996,0.9996,0.6808,0.6808,0.6808,2.2,4.23,4.36,275.0,0.01,365.0
16,1,2019,stage_2,tour-down-under,2.UWT,2019 Santos Tour Down Under Stage 2.gpx,https://www.komoot.com/tour/2972149147,77.4,6.34,27.6,5.47,,,107.0,10.1,,,,,,,,,,,116.56,1415.0,1199.0,498.0,231.0,2.0,2.0,0.0,0.0,0.0,0.996,0.996,0.0,0.0,0.0,3.3,6.17,4.3,461.0,0.26,597.0
17,1,2019,stage_3,tour-down-under,2.UWT,2019 Santos Tour Down Under Stage 3.gpx,https://www.komoot.com/tour/2972149759,64.9,5.4,32.5,1.76,,,76.7,27.8,,,,,,,,,,,104.44,1680.0,1545.0,529.0,301.0,6.0,1.0,0.0,0.0,0.0,0.9992,0.8696,0.0,0.0,0.0,3.2,2.67,1.44,204.0,-0.04,719.0
17,1,2019,stage_7,vuelta-al-tachira,2.2,2019 Vuelta al Tachira en Bicicleta Stage 7.gpx,https://www.komoot.com/tour/2972691635,3.95,9.11,76.5,,26.1,,79.1,10.5,,26.1,,,,,,,,,115.7,1907.0,723.0,1512.0,310.0,5.0,1.0,1.0,1.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,8.9,7.17,3.7,244.0,-0.01,267.0
18,1,2019,stage_8,vuelta-al-tachira,2.2,2019 Vuelta al Tachira en Bicicleta Stage 8.gpx,https://www.komoot.com/tour/2972692602,90.5,22.9,,,3.58,,100.0,11.4,,5.46,,,,,,,,,115.87,1557.0,1567.0,1053.0,956.0,11.0,0.0,0.0,0.0,0.0,0.9213,0.0,0.0,0.0,0.0,5.8,2.3,1.5,224.0,-0.07,663.0
18,1,2019,stage_4,tour-down-under,2.UWT,2019 Santos Tour Down Under Stage 4.gpx,https://www.komoot.com/tour/2972150721,9.75,0.593,5.67,25.4,,,38.0,3.2,,0.567,0.431,,,,,,,,42.27,207.0,210.0,45.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.03,-0.06,61.0,-0.01,207.0
19,1,2019,stage_5,tour-down-under,2.UWT,2019 Santos Tour Down Under Stage 5.gpx,https://www.komoot.com/tour/2972151730,36.4,0.851,89.8,13.2,9.47,,107.0,33.2,,9.55,0.424,0.346,,,,,,,149.31,1715.0,1706.0,246.0,5.0,4.0,1.0,0.0,0.0,0.0,0.9527,0.324,0.0,0.0,0.0,-0.3,-0.63,-0.64,288.0,0.3,794.0
19,1,2019,result,gravel-and-tar,1.2,2019 Gravel and Tar.gpx,https://www.komoot.com/tour/2971898979,99.3,18.6,2.87,3.0,5.5,,34.7,59.7,,5.5,,29.3,,,,,,,129.62,1081.0,1113.0,342.0,33.0,5.0,1.0,0.0,0.0,0.0,0.7714,0.5355,0.0,0.0,0.0,0.0,0.13,0.06,5.0,0.32,436.0
20,1,2019,stage_6,tour-down-under,2.UWT,2019 Santos Tour Down Under Stage 6.gpx,https://www.komoot.com/tour/2972152349,112.0,8.0,23.7,5.98,1.8,,141.0,8.77,,1.8,,,,,,,,,151.34,1802.0,1505.0,383.0,8.0,4.0,2.0,1.0,0.0,0.0,0.9977,0.9977,0.7954,0.0,0.0,6.3,7.17,5.72,345.0,-0.09,439.0
21,1,2019,stage_1,la-tropicale-amissa-bongo,2.1,2019 La Tropicale Amissa Bongo Stage 1.gpx,https://www.komoot.com/tour/2971961405,2.69,0.463,58.9,,39.4,,61.0,0.663,,38.2,,,,,,,,,100.79,1289.0,1121.0,579.0,291.0,4.0,2.0,0.0,0.0,0.0,0.9956,0.9956,0.0,0.0,0.0,1.5,4.43,2.18,708.0,-0.13,527.0
22,1,2019,stage_2,la-tropicale-amissa-bongo,2.1,2019 La Tropicale Amissa Bongo Stage 2.gpx,https://www.komoot.com/tour/2971961956,,0.0,66.9,,104.0,,52.2,0.0,,103.0,1.3,16.0,,,,,,,169.86,1607.0,1567.0,526.0,290.0,2.0,1.0,0.0,0.0,0.0,0.9551,0.2277,0.0,0.0,0.0,-0.2,-1.13,-2.58,550.0,0.41,641.0
23,1,2019,stage_1,new-zealand-cycle-classic,2.2,2019 New Zealand Cycle Classic Stage 1.gpx,https://www.komoot.com/tour/2972070386,117.0,15.1,,,,,7.27,125.0,,,,,,,,,,,132.05,514.0,506.0,100.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.13,0.08,21.0,0.03,194.0
23,1,2019,stage_3,la-tropicale-amissa-bongo,2.1,2019 La Tropicale Amissa Bongo Stage 3.gpx,https://www.komoot.com/tour/2971962457,,0.97,24.4,,74.0,,24.4,0.822,,73.3,,,,,,,,,98.24,983.0,1024.0,671.0,291.0,3.0,1.0,0.0,0.0,0.0,0.9976,0.0867,0.0,0.0,0.0,0.6,2.87,1.86,336.0,-0.09,505.0
24,1,2019,stage_2,new-zealand-cycle-classic,2.2,2019 New Zealand Cycle Classic Stage 2.gpx,https://www.komoot.com/tour/2972070873,129.0,,,,,,20.7,108.0,,,,,,,,,,,128.86,1218.0,1220.0,260.0,58.0,4.0,1.0,0.0,0.0,0.0,0.9139,0.3693,0.0,0.0,0.0,1.4,-0.53,-0.62,45.0,0.2,498.0
24,1,2019,stage_4,la-tropicale-amissa-bongo,2.1,2019 La Tropicale Amissa Bongo Stage 4.gpx,https://www.komoot.com/tour/2971962927,1.33,0.215,43.9,,77.4,0.394,45.1,0.341,,77.8,0.344,0.391,,,,,,,121.66,918.0,829.0,689.0,495.0,1.0,1.0,0.0,0.0,0.0,0.4149,0.4149,0.0,0.0,0.0,0.4,0.37,0.32,271.0,0.02,366.0
25,1,2019,stage_3,new-zealand-cycle-classic,2.2,2019 New Zealand Cycle Classic Stage 3.gpx,https://www.komoot.com/tour/2972071456,151.0,,0.0,,,,21.0,130.0,,,,,,,,,,,152.52,1634.0,1636.0,459.0,26.0,5.0,1.0,1.0,0.0,0.0,0.7169,0.4383,0.4383,0.0,0.0,0.0,1.0,0.34,49.0,0.16,504.0
25,1,2019,stage_5,la-tropicale-amissa-bongo,2.1,2019 La Tropicale Amissa Bongo Stage 5.gpx,https://www.komoot.com/tour/2971963431,97.2,5.17,15.4,,9.45,,115.0,1.47,,10.2,,0.235,,,,,,,125.86,863.0,815.0,670.0,560.0,1.0,0.0,0.0,0.0,0.0,0.7128,0.0,0.0,0.0,0.0,-0.6,-0.2,0.08,395.0,-0.02,483.0
26,1,2019,stage_6,la-tropicale-amissa-bongo,2.1,2019 La Tropicale Amissa Bongo Stage 6.gpx,https://www.komoot.com/tour/2971964117,16.7,0.848,37.0,,52.4,0.394,53.2,0.657,,53.0,,0.49,,,,,,,106.14,908.0,847.0,716.0,571.0,1.0,0.0,0.0,0.0,0.0,0.6904,0.0,0.0,0.0,0.0,0.2,0.23,-0.06,398.0,0.04,403.0
26,1,2019,stage_4,new-zealand-cycle-classic,2.2,2019 New Zealand Cycle Classic Stage 4.gpx,https://www.komoot.com/tour/2972072010,141.0,,1.11,,0.461,,24.1,118.0,,0.461,,,,,,,,,142.91,1900.0,1628.0,338.0,31.0,6.0,3.0,0.0,0.0,0.0,0.9998,0.9998,0.0,0.0,0.0,8.8,7.9,5.28,273.0,-0.01,332.0
27,1,2019,stage_7,la-tropicale-amissa-bongo,2.1,2019 La Tropicale Amissa Bongo Stage 7.gpx,https://www.komoot.com/tour/2971965496,54.3,0.245,73.6,,2.57,0.434,124.0,4.36,0.0,2.81,,0.148,,,,,,,131.5,810.0,824.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,-0.67,0.02,100.0,-0.02,203.0
27,1,2019,stage_1,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2019 Vuelta a San Juan Internacional Stage 1.gpx,https://www.komoot.com/tour/2972679718,37.4,1.2,122.0,,1.57,,143.0,15.4,,1.57,,2.73,,,,,,,162.36,497.0,492.0,829.0,572.0,1.0,1.0,0.0,0.0,0.0,0.3897,0.3897,0.0,0.0,0.0,0.3,0.4,0.34,104.0,0.03,106.0
27,1,2019,stage_5,new-zealand-cycle-classic,2.2,2019 New Zealand Cycle Classic Stage 5.gpx,https://www.komoot.com/tour/2972072620,122.0,21.6,,,,,71.9,72.0,,,,,,,,,,,143.84,501.0,515.0,78.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.13,0.02,26.0,-0.06,195.0
27,1,2019,result,great-ocean-road-race,1.UWT,2019 Cadel Evans Great Ocean Road Race.gpx,https://www.komoot.com/tour/2971764466,77.7,0.683,6.93,28.1,,,87.9,25.6,,0.0,0.0,0.0,0.0,,,,,,113.43,1171.0,1171.0,178.0,2.0,3.0,1.0,0.0,0.0,0.0,0.8275,0.6286,0.0,0.0,0.0,-0.9,-0.8,-0.96,85.0,0.12,340.0
28,1,2019,stage_2,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2019 Vuelta a San Juan Internacional Stage 2.gpx,https://www.komoot.com/tour/2972680372,80.6,0.0,44.7,7.39,,,130.0,2.82,0.0,,,0.0,,,,,,,132.42,1030.0,705.0,973.0,645.0,4.0,4.0,1.0,0.0,0.0,0.9756,0.9756,0.9756,0.0,0.0,0.2,1.17,2.32,221.0,0.43,438.0
29,1,2019,stage_3,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2019 Vuelta a San Juan Internacional Stage 3.gpx,https://www.komoot.com/tour/2972681076,,,11.4,,,,11.4,,,,,,,,,,,,11.95,44.0,44.0,634.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.42,44.0,0.0,44.0
30,1,2019,stage_4,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2019 Vuelta a San Juan Internacional Stage 4.gpx,https://www.komoot.com/tour/2972681743,54.9,1.01,133.0,,1.33,,187.0,1.44,,1.33,,,,,,,,,189.93,1140.0,1374.0,1508.0,776.0,2.0,1.0,1.0,1.0,0.0,0.5582,0.5582,0.5582,0.5582,0.0,-0.2,-0.47,-0.48,2.0,-0.46,170.0
30,1,2019,stage_1,herald-sun-tour,2.1,2019 Herald Sun Tour Stage 1.gpx,https://www.komoot.com/tour/2971918139,,,,,98.2,,,,,,,,,,,,,,98.12,726.0,725.0,54.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.43,-0.1,100.0,-0.01,365.0
31,1,2019,stage_2,herald-sun-tour,2.1,2019 Herald Sun Tour Stage 2.gpx,https://www.komoot.com/tour/2971918728,105.0,2.48,20.2,,,,78.4,47.0,,,,1.95,,,,,,,127.08,1347.0,1270.0,509.0,4.0,3.0,1.0,1.0,0.0,0.0,0.766,0.766,0.766,0.0,0.0,-2.6,-1.8,-2.18,28.0,0.06,248.0
31,1,2019,result,trofeo-ses-salines-felanitx,1.1,"2019 Trofeo Ses Salines, Campos, Porreres, Felanitx (Coll de San Salvador).gpx",https://www.komoot.com/tour/2972546066,126.0,5.0,23.0,22.6,0.254,0.155,166.0,10.1,,0.53,0.259,,,,,,,,176.93,1228.0,806.0,463.0,0.0,2.0,2.0,1.0,0.0,0.0,0.9997,0.9997,0.9997,0.0,0.0,3.8,5.89,6.24,201.0,-0.02,167.0
1,2,2019,stage_3,herald-sun-tour,2.1,2019 Herald Sun Tour Stage 3.gpx,https://www.komoot.com/tour/2971919364,158.0,2.19,,1.7,,,112.0,49.6,,,,,,,,,,,161.48,948.0,826.0,215.0,12.0,5.0,1.0,0.0,0.0,0.0,0.8264,0.7392,0.0,0.0,0.0,1.2,-0.63,-0.52,198.0,0.03,59.0
1,2,2019,stage_5,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2019 Vuelta a San Juan Internacional Stage 5.gpx,https://www.komoot.com/tour/2972682439,125.0,,44.4,,,,124.0,45.3,,,,,,,,,,,169.27,2828.0,799.0,2625.0,586.0,3.0,2.0,1.0,1.0,1.0,0.997,0.997,0.997,0.997,0.997,4.1,5.0,4.92,1084.0,0.34,326.0
1,2,2019,result,trofeo-pollenca-port-d-andratx,1.1,2019 Trofeo Andratx Lloseta.gpx,https://www.komoot.com/tour/2972540198,154.0,5.14,12.0,1.95,,,171.0,2.21,,,,,,,,,,,173.34,3327.0,3244.0,883.0,1.0,9.0,4.0,2.0,1.0,1.0,0.9928,0.9928,0.7025,0.7025,0.7025,1.5,-0.27,0.16,348.0,0.2,1023.0
1,2,2019,result,nc-colombia-itt,NC,2019 Colombian Road National Championships - ITT.gpx,https://www.komoot.com/tour/2971787694,9.43,1.09,18.1,,0.23,,27.6,0.348,,0.747,,,,,,,,,28.22,353.0,122.0,644.0,398.0,1.0,1.0,0.0,0.0,0.0,0.9978,0.9978,0.0,0.0,0.0,8.3,5.0,3.68,278.0,0.82,353.0
2,2,2019,stage_6,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2019 Vuelta a San Juan Internacional Stage 6.gpx,https://www.komoot.com/tour/2972683073,104.0,1.22,44.3,,5.86,,96.2,52.6,,6.94,,,,,,,,,155.43,335.0,319.0,764.0,561.0,1.0,1.0,0.0,0.0,0.0,0.9903,0.9903,0.0,0.0,0.0,1.2,1.0,0.28,243.0,-0.34,30.0
2,2,2019,stage_4,herald-sun-tour,2.1,2019 Herald Sun Tour Stage 4.gpx,https://www.komoot.com/tour/2971920038,91.2,,18.5,19.4,,,129.0,,,,,,,,,,,,128.92,2210.0,2060.0,307.0,21.0,7.0,5.0,0.0,0.0,0.0,0.9982,0.9982,0.0,0.0,0.0,7.7,7.67,4.46,264.0,-0.03,653.0
2,2,2019,result,deia-trophy,1.1,2019 Trofeo de Tramuntana: Soller - Deia.gpx,https://www.komoot.com/tour/2972546844,150.0,1.05,18.2,9.59,0.406,,178.0,0.459,0.0,0.469,0.131,,,,,,,,179.07,4563.0,4392.0,886.0,5.0,6.0,5.0,4.0,1.0,1.0,0.9479,0.9479,0.7959,0.7959,0.7959,2.5,1.37,-0.82,531.0,0.23,1287.0
3,2,2019,result,gp-d-ouverture,1.1,2019 Grand Prix Cycliste la Marseillaise.gpx,https://www.komoot.com/tour/2971886147,104.0,0.849,33.9,0.888,,,138.0,1.65,,,,,,,,,,,140.57,2333.0,2483.0,730.0,10.0,7.0,6.0,2.0,0.0,0.0,0.9403,0.9403,0.436,0.0,0.0,-0.4,-1.27,-1.62,0.0,0.2,836.0
3,2,2019,result,trofeo-palma,1.1,2019 Trofeo Palma.gpx,https://www.komoot.com/tour/2972545270,70.0,3.5,76.8,8.21,1.04,,151.0,7.38,0.233,1.12,0.958,,,0.297,,,,,159.59,1134.0,1135.0,375.0,0.0,3.0,2.0,1.0,0.0,0.0,0.6983,0.6983,0.6983,0.0,0.0,0.5,0.07,0.02,93.0,0.12,365.0
3,2,2019,stage_5,herald-sun-tour,2.1,2019 Herald Sun Tour Stage 5.gpx,https://www.komoot.com/tour/2971921429,64.3,0.214,,21.1,,,67.3,18.1,,0.214,4.1,,,4.08,,,,,89.23,835.0,836.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.17,0.1,66.0,-0.02,465.0
3,2,2019,stage_7,vuelta-ciclista-a-la-provincia-de-san-juan,2.1,2019 Vuelta a San Juan Internacional Stage 7.gpx,https://www.komoot.com/tour/2972684148,22.3,0.0,,,123.0,,22.4,2.04,,127.0,6.76,,,,,,,,144.11,1083.0,1083.0,667.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.13,0.1,175.0,0.03,384.0
3,2,2019,result,nc-colombia,NC,2019 Colombian Road National Championships.gpx,https://www.komoot.com/tour/2971788257,15.4,0.646,99.1,,0.497,,115.0,0.31,0.101,0.497,,,,,,,,,115.6,717.0,297.0,644.0,172.0,1.0,1.0,1.0,0.0,0.0,0.9992,0.9992,0.9992,0.0,0.0,8.3,5.0,3.68,249.0,0.04,106.0
6,2,2019,stage_1,vuelta-a-la-comunidad-valenciana,2.1,2019 Volta a la Comunitat Valenciana Stage 1.gpx,https://www.komoot.com/tour/2972596703,9.3,0.328,0.419,,0.21,,9.92,0.0,0.0,,,,,,,,,,10.35,84.0,15.0,91.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,2.47,1.34,78.0,0.67,84.0
7,2,2019,stage_2,vuelta-a-la-comunidad-valenciana,2.1,2019 Volta a la Comunitat Valenciana Stage 2.gpx,https://www.komoot.com/tour/2972597491,143.0,1.08,20.8,1.47,,0.0,165.0,1.81,,,,,,,,,,,166.61,2454.0,2515.0,1017.0,16.0,5.0,3.0,2.0,2.0,1.0,0.8009,0.8009,0.8009,0.8009,0.8009,-1.7,-1.13,0.06,60.0,1.14,824.0
7,2,2019,stage_1,etoile-de-besseges,2.1,2019 Etoile de Besseges Stage 1.gpx,https://www.komoot.com/tour/2971818406,103.0,3.15,37.7,,0.762,,141.0,2.92,0.0,1.51,1.37,,,,,,,,145.38,425.0,432.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,-0.13,-0.2,60.0,-0.02,146.0
8,2,2019,stage_2,etoile-de-besseges,2.1,2019 Etoile de Besseges Stage 2.gpx,https://www.komoot.com/tour/2971818960,153.0,,2.29,,,,152.0,2.74,,,,,,,,,,,155.05,1096.0,1106.0,197.0,55.0,3.0,0.0,0.0,0.0,0.0,0.7366,0.0,0.0,0.0,0.0,0.4,-0.23,-0.26,17.0,-0.04,412.0
8,2,2019,stage_3,vuelta-a-la-comunidad-valenciana,2.1,2019 Volta a la Comunitat Valenciana Stage 3.gpx,https://www.komoot.com/tour/2972598208,158.0,0.116,35.6,,0.34,,190.0,3.57,,0.116,,,,,,,,,194.11,3210.0,2642.0,1052.0,70.0,10.0,4.0,3.0,1.0,1.0,0.9997,0.9997,0.9997,0.4921,0.4921,3.4,1.53,3.04,119.0,0.38,612.0
8,2,2019,stage_1,ronda-pilipinas,2.2,2019 Ronda Philipinas Stage 1.gpx,https://www.komoot.com/tour/2972132454,28.8,0.101,168.0,0.311,0.183,,53.3,144.0,0.311,0.183,0.614,,,,,,,,197.74,1273.0,1270.0,306.0,3.0,1.0,1.0,0.0,0.0,0.0,0.3131,0.3131,0.0,0.0,0.0,-0.1,-0.13,-0.1,68.0,0.08,252.0
8,2,2019,result,nc-south-africa-itt,NC,2019 South African Road National Championship - ITT.gpx,https://www.komoot.com/tour/2972165208,26.4,,,,,,13.6,12.9,,,,,,,,,,,26.42,178.0,178.0,1263.0,1148.0,1.0,0.0,0.0,0.0,0.0,0.7109,0.0,0.0,0.0,0.0,0.9,-0.23,-1.48,178.0,0.0,178.0
9,2,2019,result,grand-prix-gazipasa,1.2,2019 Grand Prix Gazipasa.gpx,https://www.komoot.com/tour/2971888179,65.1,,92.8,,,,157.0,0.828,,,0.0,,,,,,,,157.44,1720.0,1733.0,248.0,4.0,5.0,5.0,0.0,0.0,0.0,0.8499,0.8499,0.0,0.0,0.0,-0.4,-0.27,-0.32,122.0,0.41,443.0
9,2,2019,stage_3,etoile-de-besseges,2.1,2019 Etoile de Besseges Stage 3.gpx,https://www.komoot.com/tour/2971819458,138.0,0.898,17.7,,3.49,,153.0,2.87,,3.49,,,,,,,,,159.58,1715.0,1710.0,410.0,88.0,6.0,4.0,0.0,0.0,0.0,0.8958,0.8958,0.0,0.0,0.0,0.7,-0.03,0.0,59.0,-0.03,676.0
9,2,2019,stage_4,vuelta-a-la-comunidad-valenciana,2.1,2019 Volta a la Comunitat Valenciana Stage 4.gpx,https://www.komoot.com/tour/2972599051,143.0,1.76,42.8,0.724,0.277,,187.0,0.818,0.329,0.277,,,,,,,,,188.32,3265.0,2962.0,1050.0,20.0,8.0,4.0,3.0,1.0,1.0,0.9998,0.9998,0.9998,0.376,0.376,8.9,9.83,6.08,323.0,0.71,810.0
9,2,2019,stage_2,ronda-pilipinas,2.2,2019 Ronda Philipinas Stage 2.gpx,https://www.komoot.com/tour/2972133060,,0.312,101.0,,0.415,,0.309,101.0,,0.415,,,,,,,,,101.69,958.0,805.0,176.0,3.0,4.0,1.0,0.0,0.0,0.0,0.9435,0.9435,0.0,0.0,0.0,0.3,0.3,0.14,211.0,-0.02,377.0
10,2,2019,stage_3,ronda-pilipinas,2.2,2019 Ronda Philipinas Stage 3.gpx,https://www.komoot.com/tour/2972133801,10.9,,168.0,,0.835,,90.4,88.0,,0.835,,,,,,,,,179.2,629.0,631.0,121.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3172,0.0,0.0,0.0,0.0,0.2,0.03,0.04,41.0,0.01,110.0
10,2,2019,stage_4,etoile-de-besseges,2.1,2019 Etoile de Besseges Stage 4.gpx,https://www.komoot.com/tour/2971819966,4.29,0.43,5.83,0.148,,,10.5,0.159,,,,,,,,,,,10.72,179.0,17.0,290.0,128.0,1.0,1.0,0.0,0.0,0.0,0.9967,0.9967,0.0,0.0,0.0,7.3,5.33,3.1,162.0,1.51,179.0
10,2,2019,result,grand-prix-alanya,1.2,2019 Grand Prix Alanya.gpx,https://www.komoot.com/tour/2971879255,109.0,2.16,33.8,,2.12,,116.0,27.4,2.1,2.12,,,,,,,,,147.61,2395.0,2397.0,292.0,0.0,6.0,3.0,0.0,0.0,0.0,0.8451,0.784,0.0,0.0,0.0,0.1,0.1,-0.38,64.0,0.45,443.0
10,2,2019,stage_5,vuelta-a-la-comunidad-valenciana,2.1,2019 Volta a la Comunitat Valenciana Stage 5.gpx,https://www.komoot.com/tour/2972600401,47.9,3.98,28.7,6.22,0.34,,86.0,0.554,1.71,0.34,1.4,,,,,,,,88.6,361.0,391.0,132.0,4.0,1.0,0.0,0.0,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.1,0.13,0.04,14.0,-0.07,285.0
10,2,2019,result,nc-south-africa,NC,2019 South African Road National Championship.gpx,https://www.komoot.com/tour/2972165990,73.8,31.7,32.0,,,,138.0,,,,,,,,,,,,137.49,1456.0,1450.0,1410.0,1305.0,13.0,0.0,0.0,0.0,0.0,0.9522,0.0,0.0,0.0,0.0,-1.2,-1.5,-1.2,209.0,0.02,525.0
