jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
16,1,2020,stage_5,vuelta-al-tachira,2.2,2020 Vuelta al Tachira Stage 5.gpx,https://www.komoot.com/tour/2973314385,5.29,6.43,0.544,,95.2,,3.84,8.42,,95.2,,,,,,,,,106.44,2582.0,1896.0,1552.0,705.0,4.0,3.0,3.0,1.0,1.0,0.9391,0.9391,0.9391,0.9391,0.9391,-3.9,-0.97,1.76,191.0,0.91,1294.0
16,1,2020,stage_2,new-zealand-cycle-classic,2.2,2020 New Zealand Cycle Classic Stage 2.gpx,https://www.komoot.com/tour/2973023000,119.0,,,,,,55.0,63.9,,,,,,,,,,,119.01,917.0,917.0,170.0,47.0,3.0,0.0,0.0,0.0,0.0,0.8032,0.0,0.0,0.0,0.0,-0.3,0.4,0.36,49.0,-0.05,359.0
17,1,2020,stage_6,vuelta-al-tachira,2.2,2020 Vuelta al Tachira Stage 6.gpx,https://www.komoot.com/tour/2973315109,12.0,0.831,,,3.28,,12.0,0.831,,3.28,,,,,,,,,16.07,416.0,121.0,1104.0,783.0,1.0,1.0,1.0,0.0,0.0,0.9969,0.9969,0.9969,0.0,0.0,7.3,5.7,5.38,336.0,1.84,416.0
17,1,2020,stage_3,new-zealand-cycle-classic,2.2,2020 New Zealand Cycle Classic Stage 3.gpx,https://www.komoot.com/tour/2973023662,128.0,,,,,,62.1,66.0,,,,,,,,,,,128.61,744.0,813.0,165.0,29.0,1.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,-0.7,-0.5,-0.28,30.0,-0.07,379.0
18,1,2020,stage_4,new-zealand-cycle-classic,2.2,2020 New Zealand Cycle Classic Stage 4.gpx,https://www.komoot.com/tour/2973024325,175.0,,,,,,68.6,107.0,,,,,,,,,,,175.4,2238.0,1942.0,414.0,68.0,7.0,4.0,4.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,5.7,6.4,5.96,319.0,0.01,620.0
18,1,2020,stage_7,vuelta-al-tachira,2.2,2020 Vuelta al Tachira Stage 7.gpx,https://www.komoot.com/tour/2973316154,3.95,9.11,76.5,,26.1,,79.1,10.5,,26.1,,,,,,,,,115.7,1907.0,723.0,1512.0,310.0,5.0,1.0,1.0,1.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,8.9,7.17,3.7,244.0,-0.01,267.0
19,1,2020,stage_8,vuelta-al-tachira,2.2,2020 Vuelta al Tachira Stage 8.gpx,https://www.komoot.com/tour/2973317513,90.5,22.9,,,3.58,,100.0,11.4,,5.46,,,,,,,,,115.87,1557.0,1567.0,1053.0,956.0,11.0,0.0,0.0,0.0,0.0,0.9213,0.0,0.0,0.0,0.0,5.8,2.3,1.5,224.0,-0.07,663.0
19,1,2020,stage_5,new-zealand-cycle-classic,2.2,2020 New Zealand Cycle Classic Stage 5.gpx,https://www.komoot.com/tour/2973025680,124.0,,,,,,76.5,47.3,,,,,,,,,,,123.72,360.0,360.0,152.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.57,-0.52,27.0,0.02,150.0
20,1,2020,stage_1,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 1.gpx,https://www.komoot.com/tour/2973001607,4.97,0.932,126.0,,18.8,,50.2,80.8,,18.0,,0.708,,,,,,,148.83,1599.0,1613.0,633.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,-0.53,-0.16,21.0,-0.01,610.0
21,1,2020,stage_2,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 2.gpx,https://www.komoot.com/tour/2973002689,17.9,0.343,49.9,,39.0,,67.0,0.343,,39.0,,0.788,,,,,,,106.72,1194.0,1129.0,713.0,570.0,3.0,0.0,0.0,0.0,0.0,0.9738,0.0,0.0,0.0,0.0,0.5,0.3,-0.1,146.0,0.09,514.0
21,1,2020,stage_1,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 1.gpx,https://www.komoot.com/tour/2973058160,109.0,2.97,22.8,15.2,,,139.0,11.4,,,,,,,,,,,150.2,1245.0,1245.0,405.0,241.0,5.0,5.0,0.0,0.0,0.0,0.8909,0.8909,0.0,0.0,0.0,0.0,-0.2,-0.2,155.0,0.05,477.0
22,1,2020,stage_2,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 2.gpx,https://www.komoot.com/tour/2973058935,75.1,2.9,55.6,2.31,,,69.3,66.5,,0.0,,,,,,,,,135.67,2486.0,2354.0,529.0,301.0,8.0,4.0,0.0,0.0,0.0,0.9996,0.9996,0.0,0.0,0.0,3.1,1.43,2.02,300.0,-0.05,656.0
22,1,2020,stage_3,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 3.gpx,https://www.komoot.com/tour/2973003526,,,154.0,,32.6,,154.0,,,32.6,,,,,,,,,185.66,1580.0,2058.0,577.0,39.0,2.0,1.0,0.0,0.0,0.0,0.6694,0.5845,0.0,0.0,0.0,4.7,1.93,1.1,468.0,-0.55,372.0
23,1,2020,stage_4,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 4.gpx,https://www.komoot.com/tour/2973004555,3.01,2.83,81.8,,104.0,,44.4,42.9,,97.7,0.0,0.0,,,,,,,189.79,1246.0,1188.0,158.0,26.0,2.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,84.0,0.13,437.0
23,1,2020,stage_3,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 3.gpx,https://www.komoot.com/tour/2973059725,79.8,3.2,41.1,2.9,4.15,,105.0,21.8,,4.17,,,,,,,,,130.89,2881.0,2647.0,613.0,182.0,11.0,2.0,1.0,0.0,0.0,0.9997,0.3555,0.1784,0.0,0.0,8.0,4.4,2.52,292.0,0.55,1388.0
24,1,2020,stage_4,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 4.gpx,https://www.komoot.com/tour/2973060600,27.8,3.19,121.0,1.03,,,111.0,41.7,,,,,,,,,,,152.59,2001.0,2078.0,530.0,3.0,3.0,1.0,1.0,0.0,0.0,0.6195,0.6195,0.6195,0.0,0.0,0.9,0.3,-0.02,251.0,0.62,1088.0
24,1,2020,stage_5,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 5.gpx,https://www.komoot.com/tour/2973005418,5.62,,76.3,,,,81.9,,0.0,,,,,,,,,,81.91,771.0,743.0,152.0,20.0,1.0,0.0,0.0,0.0,0.0,0.3755,0.0,0.0,0.0,0.0,-0.7,-0.3,-0.44,119.0,-0.02,558.0
25,1,2020,result,gravel-and-tar,1.2,2020 Gravel and Tar.gpx,https://www.komoot.com/tour/2972971785,95.3,21.4,8.15,2.97,5.05,,36.8,62.7,,5.05,,28.4,,,,,,,133.05,1149.0,1208.0,379.0,33.0,4.0,2.0,0.0,0.0,0.0,0.7742,0.5274,0.0,0.0,0.0,0.0,0.17,0.04,9.0,0.31,463.0
25,1,2020,result,gp-belek,1.2,2020 GP Belek.gpx,https://www.komoot.com/tour/2972913520,77.3,5.14,40.4,,,,111.0,7.44,,4.38,,,,,,,,,122.99,539.0,540.0,210.0,2.0,1.0,1.0,0.0,0.0,0.0,0.6104,0.6104,0.0,0.0,0.0,0.0,-0.1,-0.04,92.0,0.01,91.0
25,1,2020,stage_6,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 6.gpx,https://www.komoot.com/tour/2973006526,78.5,,55.7,,,,125.0,,,,,8.92,,,,,,,134.72,276.0,277.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.04,24.0,-0.0,108.0
25,1,2020,stage_5,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 5.gpx,https://www.komoot.com/tour/2973061720,53.6,2.2,71.1,13.4,8.9,,107.0,33.8,,9.02,0.551,0.359,0.0,,,,,,148.98,2006.0,2045.0,451.0,5.0,3.0,2.0,1.0,0.0,0.0,0.8459,0.8459,0.3739,0.0,0.0,-0.3,-0.2,-1.04,104.0,0.5,926.0
26,1,2020,stage_7,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 7.gpx,https://www.komoot.com/tour/2973007852,54.3,0.245,73.6,,2.57,0.434,124.0,4.36,0.0,2.81,,0.148,,,,,,,131.5,810.0,824.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,-0.67,0.02,100.0,-0.02,203.0
26,1,2020,stage_1,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 1.gpx,https://www.komoot.com/tour/2973266274,91.8,0.0,64.1,7.8,,,159.0,4.85,0.0,,,,,,,,,,163.31,1081.0,1081.0,957.0,645.0,4.0,4.0,0.0,0.0,0.0,0.8386,0.8386,0.0,0.0,0.0,-0.6,-0.67,-0.8,38.0,0.36,446.0
26,1,2020,stage_6,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 6.gpx,https://www.komoot.com/tour/2973063077,112.0,8.0,23.7,5.98,1.8,,141.0,8.77,,1.8,,,,,,,,,151.28,1801.0,1505.0,383.0,8.0,4.0,2.0,1.0,0.0,0.0,0.9977,0.9977,0.7953,0.0,0.0,6.3,7.17,5.72,345.0,-0.09,438.0
27,1,2020,stage_2,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 2.gpx,https://www.komoot.com/tour/2973267082,77.1,0.964,71.8,0.0,16.0,,135.0,12.2,,15.7,0.777,2.81,,,,,,,165.31,260.0,260.0,663.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.47,0.44,73.0,-0.09,78.0
28,1,2020,stage_3,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 3.gpx,https://www.komoot.com/tour/2973268051,13.3,,0.762,1.07,,,14.6,0.508,,,,,,,,,,,15.18,201.0,28.0,973.0,784.0,1.0,1.0,0.0,0.0,0.0,0.8435,0.8435,0.0,0.0,0.0,-1.3,2.4,2.22,201.0,1.14,201.0
29,1,2020,stage_4,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 4.gpx,https://www.komoot.com/tour/2973269168,56.5,0.676,135.0,,1.51,,190.0,1.85,,1.33,,,,,,,,,193.16,1236.0,1486.0,1510.0,773.0,2.0,1.0,1.0,1.0,0.0,0.5946,0.5946,0.5946,0.5946,0.0,0.3,-0.23,-0.28,8.0,-0.47,192.0
30,1,2020,result,trofeo-ses-salines-felanitx,1.1,2020 Trofeo Ses Salines - Felanitx.gpx,https://www.komoot.com/tour/2973221760,120.0,4.81,21.9,22.4,,,158.0,10.9,0.295,,0.0,,,,,,,,169.67,872.0,808.0,177.0,0.0,2.0,1.0,0.0,0.0,0.0,0.9257,0.4233,0.0,0.0,0.0,1.2,0.97,0.6,37.0,-0.02,167.0
30,1,2020,result,nc-colombia-itt,NC,2020 Colombian Road National Championships - ITT.gpx,https://www.komoot.com/tour/2972874056,41.3,0.213,,,,,41.3,0.213,,,,,,,,,,,41.48,318.0,287.0,2624.0,2483.0,1.0,0.0,0.0,0.0,0.0,0.9985,0.0,0.0,0.0,0.0,3.0,1.57,1.38,200.0,0.07,318.0
31,1,2020,stage_5,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 5.gpx,https://www.komoot.com/tour/2973270123,125.0,,44.4,,,,124.0,45.3,,,,,,,,,,,169.27,2828.0,799.0,2625.0,586.0,3.0,2.0,1.0,1.0,1.0,0.997,0.997,0.997,0.997,0.997,4.1,5.0,4.92,1084.0,0.34,326.0
31,1,2020,result,deia-trophy,1.1,2020 Trofeo Serra de Tramuntana.gpx,https://www.komoot.com/tour/2973220676,130.0,1.1,23.9,5.13,,,160.0,0.69,,,0.502,,,,,,,,160.2,2764.0,2603.0,891.0,9.0,6.0,3.0,2.0,1.0,1.0,0.9654,0.9654,0.7924,0.7924,0.7924,3.7,1.13,-0.92,178.0,0.21,923.0
1,2,2020,stage_6,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 6.gpx,https://www.komoot.com/tour/2973271042,77.8,0.917,90.4,,3.71,,118.0,50.1,,4.47,,,,,,,,,172.68,657.0,658.0,828.0,572.0,3.0,3.0,0.0,0.0,0.0,0.9944,0.9944,0.0,0.0,0.0,1.2,1.07,0.4,224.0,-0.37,40.0
1,2,2020,result,trofeo-pollenca-port-d-andratx,1.1,2020 Trofeo Pollenca - Port d'Andratx.gpx,https://www.komoot.com/tour/2973219625,130.0,4.66,15.0,20.5,,,167.0,2.67,,0.0,0.0,0.0,0.0,,,,,,170.05,3416.0,3247.0,893.0,0.0,9.0,4.0,2.0,1.0,1.0,0.9996,0.9996,0.5599,0.3202,0.3202,9.3,7.1,2.8,213.0,0.94,694.0
2,2,2020,stage_7,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 7.gpx,https://www.komoot.com/tour/2973272302,22.3,0.0,,,123.0,,22.4,2.04,,127.0,6.76,,,,,,,,144.11,1083.0,1083.0,667.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.13,0.1,175.0,0.03,384.0
2,2,2020,result,trofeo-palma,1.1,2020 Trofeo Playa de Palma - Palma.gpx,https://www.komoot.com/tour/2973218505,70.0,3.5,76.8,8.21,1.04,,151.0,7.38,0.233,1.12,0.958,,,0.297,,,,,159.59,1134.0,1135.0,375.0,0.0,3.0,2.0,1.0,0.0,0.0,0.6983,0.6983,0.6983,0.0,0.0,0.5,0.07,0.02,93.0,0.12,365.0
2,2,2020,result,great-ocean-road-race,1.UWT,2020 Cadel Evans Great Ocean Road Race.gpx,https://www.komoot.com/tour/2972866612,87.5,2.33,3.88,27.9,,,83.5,38.1,,0.0,0.0,0.0,0.0,,,,,,121.74,873.0,873.0,188.0,1.0,3.0,1.0,0.0,0.0,0.0,0.8531,0.6354,0.0,0.0,0.0,-1.0,-0.87,-0.88,54.0,0.11,191.0
2,2,2020,result,gp-d-ouverture,1.1,2020 Grand Prix Cycliste la Marseillaise.gpx,https://www.komoot.com/tour/2972960121,104.0,0.996,37.5,0.973,,,142.0,2.21,,0.0,,,,,,,,,144.4,2628.0,2752.0,731.0,30.0,8.0,7.0,3.0,0.0,0.0,0.9479,0.9479,0.82,0.0,0.0,-1.4,-1.8,-2.66,0.0,0.19,837.0
2,2,2020,result,nc-colombia,NC,2020 Colombian Road National Championships.gpx,https://www.komoot.com/tour/2972875044,59.8,5.73,25.3,,,,85.1,5.73,,0.35,0.35,,,,,,,,90.36,1250.0,1250.0,2790.0,2675.0,5.0,0.0,0.0,0.0,0.0,0.9979,0.0,0.0,0.0,0.0,7.0,3.33,2.06,454.0,-0.21,640.0
4,2,2020,stage_1,alula-tour,2.1,2020 Saudi Tour Stage 1.gpx,https://www.komoot.com/tour/2973064407,105.0,0.842,46.4,,20.9,,151.0,0.608,,20.9,,,,,,,,,172.81,1297.0,1264.0,925.0,616.0,2.0,2.0,0.0,0.0,0.0,0.5641,0.5641,0.0,0.0,0.0,4.6,-1.13,-0.62,548.0,0.11,445.0
5,2,2020,stage_2,alula-tour,2.1,2020 Saudi Tour Stage 2.gpx,https://www.komoot.com/tour/2973065740,144.0,3.61,38.1,,1.44,,179.0,6.43,,1.44,,,,,,,,,186.58,954.0,1092.0,888.0,646.0,4.0,1.0,0.0,0.0,0.0,0.5023,0.4288,0.0,0.0,0.0,1.2,-0.07,-0.08,36.0,-0.01,304.0
5,2,2020,stage_1,etoile-de-besseges,2.1,2020 Etoile de Besseges Stage 1.gpx,https://www.komoot.com/tour/2972907326,93.9,6.77,36.0,,1.76,,135.0,1.87,,3.2,2.36,,,0.394,,,,,140.28,453.0,414.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.9,1.16,66.0,-0.03,154.0
5,2,2020,stage_1,vuelta-a-la-comunidad-valenciana,2.Pro,2020 Volta a la Comunitat Valenciana Stage 1.gpx,https://www.komoot.com/tour/2973255075,115.0,6.4,40.1,11.8,8.7,,162.0,11.4,1.47,8.9,1.87,0.522,0.278,,,,,,184.02,1496.0,1463.0,422.0,0.0,3.0,2.0,1.0,0.0,0.0,0.9057,0.5431,0.5431,0.0,0.0,0.2,-0.27,-0.58,2.0,0.56,444.0
5,2,2020,stage_1,herald-sun-tour,2.1,2020 Herald Sun Tour Stage 1.gpx,https://www.komoot.com/tour/2972976102,115.0,,3.39,4.21,,,119.0,2.98,,,,,,,,,,,122.01,176.0,201.0,141.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.1,0.02,43.0,-0.05,62.0
6,2,2020,stage_2,vuelta-a-la-comunidad-valenciana,2.Pro,2020 Volta a la Comunitat Valenciana Stage 2.gpx,https://www.komoot.com/tour/2973256640,169.0,0.974,9.06,,0.198,,177.0,3.92,0.103,0.198,1.72,0.0,,,,,,,181.16,2144.0,2027.0,591.0,0.0,6.0,3.0,2.0,0.0,0.0,0.9998,0.9998,0.3709,0.0,0.0,8.8,5.97,3.52,179.0,0.77,862.0
6,2,2020,stage_2,herald-sun-tour,2.1,2020 Herald Sun Tour Stage 2.gpx,https://www.komoot.com/tour/2972976976,120.0,,,,,,102.0,17.2,,,,,,,,,,,119.48,2436.0,1449.0,1533.0,225.0,4.0,3.0,1.0,1.0,1.0,0.9996,0.9996,0.9996,0.9996,0.9996,4.9,5.97,5.76,287.0,-0.58,525.0
6,2,2020,stage_2,etoile-de-besseges,2.1,2020 Etoile de Besseges Stage 2.gpx,https://www.komoot.com/tour/2972908238,151.0,0.838,3.14,0.429,0.176,,151.0,5.01,,0.317,,,,,,,,,155.93,1457.0,1284.0,203.0,18.0,5.0,2.0,0.0,0.0,0.0,0.9994,0.8403,0.0,0.0,0.0,2.9,0.67,1.9,180.0,0.12,489.0
6,2,2020,stage_3,alula-tour,2.1,2020 Saudi Tour Stage 3.gpx,https://www.komoot.com/tour/2973066647,53.7,4.88,1.77,,60.9,,53.4,6.43,,56.0,,,,,,,,,120.02,1388.0,1359.0,916.0,615.0,5.0,3.0,0.0,0.0,0.0,0.8681,0.4653,0.0,0.0,0.0,1.2,-0.03,0.44,164.0,0.11,552.0
7,2,2020,stage_3,herald-sun-tour,2.1,2020 Herald Sun Tour Stage 3.gpx,https://www.komoot.com/tour/2972977733,157.0,0.549,21.0,0.134,,,141.0,37.2,,,,,,,,,,,177.73,1643.0,1824.0,893.0,145.0,4.0,3.0,2.0,0.0,0.0,0.9423,0.9423,0.4865,0.0,0.0,0.1,-0.1,-0.12,188.0,-0.06,770.0
7,2,2020,stage_3,vuelta-a-la-comunidad-valenciana,2.Pro,2020 Volta a la Comunitat Valenciana Stage 3.gpx,https://www.komoot.com/tour/2973257980,134.0,1.87,39.0,1.42,0.526,,173.0,2.82,,0.526,,,,,,,,,176.92,1003.0,1026.0,490.0,-3.0,2.0,2.0,1.0,0.0,0.0,0.5902,0.5902,0.5902,0.0,0.0,0.0,-0.23,0.02,26.0,-0.01,224.0
7,2,2020,stage_3,etoile-de-besseges,2.1,2020 Etoile de Besseges Stage 3.gpx,https://www.komoot.com/tour/2972909002,138.0,1.43,17.7,,3.53,,152.0,4.89,,3.53,,0.0,,,,,,,160.45,1759.0,1757.0,413.0,85.0,6.0,4.0,0.0,0.0,0.0,0.8947,0.8947,0.0,0.0,0.0,0.3,0.33,0.02,53.0,0.0,700.0
7,2,2020,stage_1,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 1.gpx,https://www.komoot.com/tour/2973030434,36.2,,63.1,,,,99.3,,,,,,,,,,,,98.88,371.0,372.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,46.0,-0.02,115.0
7,2,2020,stage_4,alula-tour,2.1,2020 Saudi Tour Stage 4.gpx,https://www.komoot.com/tour/2973067803,61.5,4.62,31.1,,40.0,,64.7,32.4,,38.3,,,,,,,,,136.85,1256.0,1285.0,917.0,570.0,5.0,2.0,1.0,0.0,0.0,0.8658,0.8658,0.8658,0.0,0.0,0.2,0.17,0.2,322.0,0.11,448.0
7,2,2020,result,nc-south-africa-itt,NC,2020 South African Road National Championships - ITT.gpx,https://www.komoot.com/tour/2973079856,19.9,,,,,,19.9,,,,,,,,,,,,19.98,168.0,173.0,631.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.27,0.34,168.0,-0.03,168.0
8,2,2020,stage_2,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 2.gpx,https://www.komoot.com/tour/2973031737,37.8,0.778,137.0,,0.234,,174.0,1.5,,,,,,,,,,,175.3,786.0,780.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.04,57.0,0.01,138.0
8,2,2020,stage_5,alula-tour,2.1,2020 Saudi Tour Stage 5.gpx,https://www.komoot.com/tour/2973069068,57.5,,68.6,,18.2,,118.0,6.86,0.937,17.0,,,,,,,,,143.84,489.0,533.0,767.0,583.0,1.0,1.0,0.0,0.0,0.0,0.5421,0.5421,0.0,0.0,0.0,0.1,-0.07,-0.08,61.0,-0.0,126.0
8,2,2020,stage_4,herald-sun-tour,2.1,2020 Herald Sun Tour Stage 4.gpx,https://www.komoot.com/tour/2972978524,106.0,0.0,,0.589,,,89.8,16.7,,,0.0,0.319,0.219,,,,,,106.18,2229.0,976.0,1583.0,319.0,3.0,2.0,2.0,1.0,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,6.4,5.9,5.56,388.0,0.87,779.0
8,2,2020,stage_4,etoile-de-besseges,2.1,2020 Etoile de Besseges Stage 4.gpx,https://www.komoot.com/tour/2972909969,112.0,1.45,25.8,0.168,,,135.0,5.02,,,,,,,,,,,139.54,2181.0,1595.0,620.0,29.0,6.0,4.0,2.0,0.0,0.0,0.9996,0.9996,0.9996,0.0,0.0,9.4,9.63,8.42,457.0,0.39,613.0
