jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,fichier_pcs,score,statut
23,1,2020,stage_3,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 3.gpx,23_January_2020__stage_3__tour-down-under_2020__2.UWT.csv,100.0,match
24,1,2020,stage_4,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 4.gpx,24_January_2020__stage_4__tour-down-under_2020__2.UWT.csv,100.0,match
24,1,2020,stage_5,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 5.gpx,24_January_2020__stage_5__la-tropicale-amissa-bongo_2020__2.1.csv,100.0,match
25,1,2020,result,gravel-and-tar,1.2,2020 Gravel and Tar.gpx,25_January_2020__result__gravel-and-tar_2020__1.2.csv,100.0,match
25,1,2020,result,gp-belek,1.2,2020 GP Belek.gpx,25_January_2020__result__gp-belek_2020__1.2.csv,100.0,match
25,1,2020,stage_6,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 6.gpx,25_January_2020__stage_6__la-tropicale-amissa-bongo_2020__2.1.csv,100.0,match
25,1,2020,stage_5,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 5.gpx,25_January_2020__stage_5__tour-down-under_2020__2.UWT.csv,100.0,match
26,1,2020,stage_7,la-tropicale-amissa-bongo,2.1,2020 La Tropicale Amissa Bongo Stage 7.gpx,26_January_2020__stage_7__la-tropicale-amissa-bongo_2020__2.1.csv,100.0,match
26,1,2020,stage_1,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 1.gpx,26_January_2020__stage_1__vuelta-ciclista-a-la-provincia-de-san-juan_2020__2.Pro.csv,100.0,match
26,1,2020,stage_6,tour-down-under,2.UWT,2020 Santos Tour Down Under Stage 6.gpx,26_January_2020__stage_6__tour-down-under_2020__2.UWT.csv,100.0,match
27,1,2020,stage_2,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 2.gpx,27_January_2020__stage_2__vuelta-ciclista-a-la-provincia-de-san-juan_2020__2.Pro.csv,100.0,match
28,1,2020,stage_3,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 3.gpx,28_January_2020__stage_3__vuelta-ciclista-a-la-provincia-de-san-juan_2020__2.Pro.csv,100.0,match
29,1,2020,stage_4,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 4.gpx,29_January_2020__stage_4__vuelta-ciclista-a-la-provincia-de-san-juan_2020__2.Pro.csv,100.0,match
30,1,2020,result,trofeo-ses-salines-felanitx,1.1,2020 Trofeo Ses Salines - Felanitx.gpx,30_January_2020__result__trofeo-ses-salines-felanitx_2020__1.1.csv,100.0,match
30,1,2020,result,nc-colombia-itt,NC,2020 Colombian Road National Championships - ITT.gpx,30_January_2020__result__nc-colombia-itt_2020__NC.csv,72.0,match
30,1,2020,result,race-torquay,1.1,,30_January_2020__result__race-torquay_2020__1.1.csv,,pcs_only
31,1,2020,stage_5,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 5.gpx,31_January_2020__stage_5__vuelta-ciclista-a-la-provincia-de-san-juan_2020__2.Pro.csv,100.0,match
31,1,2020,result,deia-trophy,1.1,2020 Trofeo Serra de Tramuntana.gpx,31_January_2020__result__deia-trophy_2020__1.1.csv,87.0,match
31,1,2020,result,national-championships-qatar-itt,NC,,31_January_2020__result__national-championships-qatar-itt_2020__NC.csv,,pcs_only
1,2,2020,stage_6,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 6.gpx,01_February_2020__stage_6__vuelta-ciclista-a-la-provincia-de-san-juan_2020__2.Pro.csv,100.0,match
1,2,2020,result,trofeo-pollenca-port-d-andratx,1.1,2020 Trofeo Pollenca - Port d'Andratx.gpx,01_February_2020__result__trofeo-pollenca-port-d-andratx_2020__1.1.csv,64.0,match
2,2,2020,stage_7,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2020 Vuelta Ciclista a la Provincia de San Juan Stage 7.gpx,02_February_2020__stage_7__vuelta-ciclista-a-la-provincia-de-san-juan_2020__2.Pro.csv,100.0,match
2,2,2020,result,trofeo-palma,1.1,2020 Trofeo Playa de Palma - Palma.gpx,02_February_2020__result__trofeo-palma_2020__1.1.csv,91.0,match
2,2,2020,result,great-ocean-road-race,1.UWT,2020 Cadel Evans Great Ocean Road Race.gpx,02_February_2020__result__great-ocean-road-race_2020__1.UWT.csv,100.0,match
2,2,2020,result,gp-d-ouverture,1.1,2020 Grand Prix Cycliste la Marseillaise.gpx,02_February_2020__result__gp-d-ouverture_2020__1.1.csv,90.0,match
2,2,2020,result,nc-colombia,NC,2020 Colombian Road National Championships.gpx,02_February_2020__result__nc-colombia_2020__NC.csv,84.0,match
4,2,2020,stage_1,alula-tour,2.1,2020 Saudi Tour Stage 1.gpx,04_February_2020__stage_1__alula-tour_2020__2.1.csv,100.0,match
5,2,2020,stage_2,alula-tour,2.1,2020 Saudi Tour Stage 2.gpx,05_February_2020__stage_2__alula-tour_2020__2.1.csv,100.0,match
5,2,2020,stage_1,etoile-de-besseges,2.1,2020 Etoile de Besseges Stage 1.gpx,05_February_2020__stage_1__etoile-de-besseges_2020__2.1.csv,100.0,match
5,2,2020,stage_1,vuelta-a-la-comunidad-valenciana,2.Pro,2020 Volta a la Comunitat Valenciana Stage 1.gpx,05_February_2020__stage_1__vuelta-a-la-comunidad-valenciana_2020__2.Pro.csv,90.0,match
5,2,2020,stage_1,herald-sun-tour,2.1,2020 Herald Sun Tour Stage 1.gpx,05_February_2020__stage_1__herald-sun-tour_2020__2.1.csv,100.0,match
6,2,2020,stage_2,vuelta-a-la-comunidad-valenciana,2.Pro,2020 Volta a la Comunitat Valenciana Stage 2.gpx,06_February_2020__stage_2__vuelta-a-la-comunidad-valenciana_2020__2.Pro.csv,90.0,match
6,2,2020,stage_2,herald-sun-tour,2.1,2020 Herald Sun Tour Stage 2.gpx,06_February_2020__stage_2__herald-sun-tour_2020__2.1.csv,100.0,match
6,2,2020,stage_2,etoile-de-besseges,2.1,2020 Etoile de Besseges Stage 2.gpx,06_February_2020__stage_2__etoile-de-besseges_2020__2.1.csv,100.0,match
6,2,2020,stage_3,alula-tour,2.1,2020 Saudi Tour Stage 3.gpx,06_February_2020__stage_3__alula-tour_2020__2.1.csv,100.0,match
7,2,2020,stage_3,herald-sun-tour,2.1,2020 Herald Sun Tour Stage 3.gpx,07_February_2020__stage_3__herald-sun-tour_2020__2.1.csv,100.0,match
7,2,2020,stage_3,vuelta-a-la-comunidad-valenciana,2.Pro,2020 Volta a la Comunitat Valenciana Stage 3.gpx,07_February_2020__stage_3__vuelta-a-la-comunidad-valenciana_2020__2.Pro.csv,90.0,match
7,2,2020,stage_3,etoile-de-besseges,2.1,2020 Etoile de Besseges Stage 3.gpx,07_February_2020__stage_3__etoile-de-besseges_2020__2.1.csv,100.0,match
7,2,2020,stage_1,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 1.gpx,07_February_2020__stage_1__tour-de-langkawi_2020__2.Pro.csv,100.0,match
7,2,2020,stage_4,alula-tour,2.1,2020 Saudi Tour Stage 4.gpx,07_February_2020__stage_4__alula-tour_2020__2.1.csv,100.0,match
7,2,2020,result,nc-south-africa-itt,NC,2020 South African Road National Championships - ITT.gpx,07_February_2020__result__nc-south-africa-itt_2020__NC.csv,79.0,match
8,2,2020,stage_2,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 2.gpx,08_February_2020__stage_2__tour-de-langkawi_2020__2.Pro.csv,100.0,match
8,2,2020,stage_5,alula-tour,2.1,2020 Saudi Tour Stage 5.gpx,08_February_2020__stage_5__alula-tour_2020__2.1.csv,100.0,match
8,2,2020,stage_4,herald-sun-tour,2.1,2020 Herald Sun Tour Stage 4.gpx,08_February_2020__stage_4__herald-sun-tour_2020__2.1.csv,100.0,match
8,2,2020,stage_4,etoile-de-besseges,2.1,2020 Etoile de Besseges Stage 4.gpx,08_February_2020__stage_4__etoile-de-besseges_2020__2.1.csv,100.0,match
8,2,2020,stage_4,vuelta-a-la-comunidad-valenciana,2.Pro,2020 Volta a la Comunitat Valenciana Stage 4.gpx,08_February_2020__stage_4__vuelta-a-la-comunidad-valenciana_2020__2.Pro.csv,90.0,match
9,2,2020,result,gp-manavgat,1.2,2020 GP Manavgat.gpx,09_February_2020__result__gp-manavgat_2020__1.2.csv,100.0,match
9,2,2020,stage_3,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 3.gpx,09_February_2020__stage_3__tour-de-langkawi_2020__2.Pro.csv,100.0,match
9,2,2020,stage_5,herald-sun-tour,2.1,2020 Herald Sun Tour Stage 5.gpx,09_February_2020__stage_5__herald-sun-tour_2020__2.1.csv,100.0,match
9,2,2020,stage_5,vuelta-a-la-comunidad-valenciana,2.Pro,2020 Volta a la Comunitat Valenciana Stage 5.gpx,09_February_2020__stage_5__vuelta-a-la-comunidad-valenciana_2020__2.Pro.csv,90.0,match
9,2,2020,stage_5,etoile-de-besseges,2.1,2020 Etoile de Besseges Stage 5.gpx,09_February_2020__stage_5__etoile-de-besseges_2020__2.1.csv,100.0,match
9,2,2020,result,nc-south-africa,NC,2020 South African Road National Championships.gpx,09_February_2020__result__nc-south-africa_2020__NC.csv,89.0,match
10,2,2020,stage_4,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 4.gpx,10_February_2020__stage_4__tour-de-langkawi_2020__2.Pro.csv,100.0,match
11,2,2020,stage_1,colombia-21,2.1,2020 Tour Colombia 2.1 Stage 1.gpx,11_February_2020__stage_1__colombia-21_2020__2.1.csv,91.0,match
11,2,2020,stage_5,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 5.gpx,11_February_2020__stage_5__tour-de-langkawi_2020__2.Pro.csv,100.0,match
12,2,2020,stage_6,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 6.gpx,12_February_2020__stage_6__tour-de-langkawi_2020__2.Pro.csv,100.0,match
12,2,2020,stage_2,colombia-21,2.1,2020 Tour Colombia 2.1 Stage 2.gpx,12_February_2020__stage_2__colombia-21_2020__2.1.csv,91.0,match
13,2,2020,result,grand-prix-alanya,1.2,2020 Grand Prix Alanya.gpx,13_February_2020__result__grand-prix-alanya_2020__1.2.csv,100.0,match
13,2,2020,stage_7,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 7.gpx,13_February_2020__stage_7__tour-de-langkawi_2020__2.Pro.csv,100.0,match
13,2,2020,stage_1,tour-cycliste-international-la-provence,2.Pro,2020 Tour de la Provence Stage 1.gpx,13_February_2020__stage_1__tour-cycliste-international-la-provence_2020__2.Pro.csv,100.0,match
13,2,2020,stage_3,colombia-21,2.1,2020 Tour Colombia 2.1 Stage 3.gpx,13_February_2020__stage_3__colombia-21_2020__2.1.csv,91.0,match
14,2,2020,stage_4,colombia-21,2.1,2020 Tour Colombia 2.1 Stage 4.gpx,14_February_2020__stage_4__colombia-21_2020__2.1.csv,91.0,match
14,2,2020,result,grand-prix-gazipasa,1.2,2020 Grand Prix Gazipasa.gpx,14_February_2020__result__grand-prix-gazipasa_2020__1.2.csv,100.0,match
14,2,2020,stage_1,vuelta-ciclista-a-la-region-de-murcia,2.1,2020 Vuelta Ciclista a la Region de Murcia Costa Calida Stage 1.gpx,14_February_2020__stage_1__vuelta-ciclista-a-la-region-de-murcia_2020__2.1.csv,100.0,match
14,2,2020,stage_8,tour-de-langkawi,2.Pro,2020 PETRONAS Le Tour de Langkawi Stage 8.gpx,14_February_2020__stage_8__tour-de-langkawi_2020__2.Pro.csv,100.0,match
14,2,2020,stage_2,tour-cycliste-international-la-provence,2.Pro,2020 Tour de la Provence Stage 2.gpx,14_February_2020__stage_2__tour-cycliste-international-la-provence_2020__2.Pro.csv,100.0,match
14,2,2020,result,nc-new-zealand-itt,NC,2020 New Zealand Road National Championships - ITT.gpx,14_February_2020__result__nc-new-zealand-itt_2020__NC.csv,80.0,match
15,2,2020,stage_3,tour-cycliste-international-la-provence,2.Pro,2020 Tour de la Provence Stage 3.gpx,15_February_2020__stage_3__tour-cycliste-international-la-provence_2020__2.Pro.csv,100.0,match
15,2,2020,stage_2,vuelta-ciclista-a-la-region-de-murcia,2.1,2020 Vuelta Ciclista a la Region de Murcia Costa Calida Stage 2.gpx,15_February_2020__stage_2__vuelta-ciclista-a-la-region-de-murcia_2020__2.1.csv,100.0,match
15,2,2020,stage_5,colombia-21,2.1,2020 Tour Colombia 2.1 Stage 5.gpx,15_February_2020__stage_5__colombia-21_2020__2.1.csv,91.0,match
15,2,2020,result,malaysian-international-classic-race,1.1,2020 Malaysian International Classic Race.gpx,15_February_2020__result__malaysian-international-classic-race_2020__1.1.csv,100.0,match
16,2,2020,stage_4,tour-cycliste-international-la-provence,2.Pro,2020 Tour de la Provence Stage 4.gpx,16_February_2020__stage_4__tour-cycliste-international-la-provence_2020__2.Pro.csv,100.0,match
16,2,2020,result,clasica-de-almeria,1.Pro,2020 Clasica de Almeria.gpx,16_February_2020__result__clasica-de-almeria_2020__1.Pro.csv,100.0,match
16,2,2020,result,trofeo-laigueglia,1.Pro,2020 Trofeo Laigueglia.gpx,16_February_2020__result__trofeo-laigueglia_2020__1.Pro.csv,100.0,match
16,2,2020,stage_6,colombia-21,2.1,2020 Tour Colombia 2.1 Stage 6.gpx,16_February_2020__stage_6__colombia-21_2020__2.1.csv,91.0,match
16,2,2020,result,gp-antalya,1.2,2020 GP Antalya.gpx,16_February_2020__result__gp-antalya_2020__1.2.csv,89.0,match
16,2,2020,result,nc-new-zealand,NC,2020 New Zealand Road National Championships.gpx,16_February_2020__result__nc-new-zealand_2020__NC.csv,88.0,match
19,2,2020,stage_1,ruta-del-sol,2.Pro,2020 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 1.gpx,19_February_2020__stage_1__ruta-del-sol_2020__2.Pro.csv,91.0,match
19,2,2020,stage_1,volta-ao-algarve,2.Pro,2020 Volta ao Algarve Cofidis Stage 1.gpx,19_February_2020__stage_1__volta-ao-algarve_2020__2.Pro.csv,100.0,match
20,2,2020,stage_2,volta-ao-algarve,2.Pro,2020 Volta ao Algarve Cofidis Stage 2.gpx,20_February_2020__stage_2__volta-ao-algarve_2020__2.Pro.csv,100.0,match
20,2,2020,stage_2,ruta-del-sol,2.Pro,2020 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 2.gpx,20_February_2020__stage_2__ruta-del-sol_2020__2.Pro.csv,91.0,match
20,2,2020,stage_1,tour-of-antalya,2.1,2020 Tour of Antalya Stage 1.gpx,20_February_2020__stage_1__tour-of-antalya_2020__2.1.csv,100.0,match
21,2,2020,stage_3,ruta-del-sol,2.Pro,2020 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 3.gpx,21_February_2020__stage_3__ruta-del-sol_2020__2.Pro.csv,91.0,match
21,2,2020,stage_3,volta-ao-algarve,2.Pro,2020 Volta ao Algarve Cofidis Stage 3.gpx,21_February_2020__stage_3__volta-ao-algarve_2020__2.Pro.csv,100.0,match
21,2,2020,stage_1,tour-des-alpes-maritimes,2.1,2020 Tour des Alpes Maritimes et du Var Stage 1.gpx,21_February_2020__stage_1__tour-des-alpes-maritimes_2020__2.1.csv,100.0,match
21,2,2020,stage_2,tour-of-antalya,2.1,2020 Tour of Antalya Stage 2.gpx,21_February_2020__stage_2__tour-of-antalya_2020__2.1.csv,100.0,match
21,2,2020,result,nc-namibia-itt,NC,,21_February_2020__result__nc-namibia-itt_2020__NC.csv,,pcs_only
22,2,2020,stage_3,tour-of-antalya,2.1,2020 Tour of Antalya Stage 3.gpx,22_February_2020__stage_3__tour-of-antalya_2020__2.1.csv,100.0,match
22,2,2020,stage_4,volta-ao-algarve,2.Pro,2020 Volta ao Algarve Cofidis Stage 4.gpx,22_February_2020__stage_4__volta-ao-algarve_2020__2.Pro.csv,100.0,match
22,2,2020,stage_4,ruta-del-sol,2.Pro,2020 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 4.gpx,22_February_2020__stage_4__ruta-del-sol_2020__2.Pro.csv,91.0,match
22,2,2020,stage_2,tour-des-alpes-maritimes,2.1,2020 Tour des Alpes Maritimes et du Var Stage 2.gpx,22_February_2020__stage_2__tour-des-alpes-maritimes_2020__2.1.csv,100.0,match
23,2,2020,stage_1,uae-tour,2.UWT,2020 UAE Tour Stage 1.gpx,23_February_2020__stage_1__uae-tour_2020__2.UWT.csv,100.0,match
23,2,2020,stage_5,ruta-del-sol,2.Pro,2020 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 5.gpx,23_February_2020__stage_5__ruta-del-sol_2020__2.Pro.csv,91.0,match
23,2,2020,stage_5,volta-ao-algarve,2.Pro,2020 Volta ao Algarve Cofidis Stage 5.gpx,23_February_2020__stage_5__volta-ao-algarve_2020__2.Pro.csv,100.0,match
23,2,2020,stage_3,tour-des-alpes-maritimes,2.1,2020 Tour des Alpes Maritimes et du Var Stage 3.gpx,23_February_2020__stage_3__tour-des-alpes-maritimes_2020__2.1.csv,100.0,match
23,2,2020,stage_4,tour-of-antalya,2.1,2020 Tour of Antalya Stage 4.gpx,23_February_2020__stage_4__tour-of-antalya_2020__2.1.csv,100.0,match
23,2,2020,stage_1,tour-of-rwanda,2.1,2020 Tour du Rwanda Stage 1.gpx,23_February_2020__stage_1__tour-of-rwanda_2020__2.1.csv,86.0,match
23,2,2020,result,nc-namibia,NC,,23_February_2020__result__nc-namibia_2020__NC.csv,,pcs_only
24,2,2020,stage_2,uae-tour,2.UWT,2020 UAE Tour Stage 2.gpx,24_February_2020__stage_2__uae-tour_2020__2.UWT.csv,100.0,match
24,2,2020,stage_2,tour-of-rwanda,2.1,2020 Tour du Rwanda Stage 2.gpx,24_February_2020__stage_2__tour-of-rwanda_2020__2.1.csv,86.0,match
25,2,2020,stage_3,uae-tour,2.UWT,2020 UAE Tour Stage 3.gpx,25_February_2020__stage_3__uae-tour_2020__2.UWT.csv,100.0,match
25,2,2020,stage_3,tour-of-rwanda,2.1,2020 Tour du Rwanda Stage 3.gpx,25_February_2020__stage_3__tour-of-rwanda_2020__2.1.csv,86.0,match
26,2,2020,stage_4,uae-tour,2.UWT,2020 UAE Tour Stage 4.gpx,26_February_2020__stage_4__uae-tour_2020__2.UWT.csv,100.0,match
26,2,2020,stage_4,tour-of-rwanda,2.1,2020 Tour du Rwanda Stage 4.gpx,26_February_2020__stage_4__tour-of-rwanda_2020__2.1.csv,86.0,match
27,2,2020,stage_5,uae-tour,2.UWT,2020 UAE Tour Stage 5.gpx,27_February_2020__stage_5__uae-tour_2020__2.UWT.csv,100.0,match
27,2,2020,stage_5,tour-of-rwanda,2.1,2020 Tour du Rwanda Stage 5.gpx,27_February_2020__stage_5__tour-of-rwanda_2020__2.1.csv,86.0,match
28,2,2020,stage_6,tour-of-rwanda,2.1,2020 Tour du Rwanda Stage 6.gpx,28_February_2020__stage_6__tour-of-rwanda_2020__2.1.csv,86.0,match
29,2,2020,result,ster-van-zwolle,1.2,2020 60th Craft Ster Van Zwolle.gpx,29_February_2020__result__ster-van-zwolle_2020__1.2.csv,100.0,match
29,2,2020,result,faun-ardeche-classic,1.Pro,2020 Faun-Ardeche Classic.gpx,29_February_2020__result__faun-ardeche-classic_2020__1.Pro.csv,100.0,match
29,2,2020,result,grand-prix-velo-alanya,1.2,2020 Grand Prix Velo Alanya.gpx,29_February_2020__result__grand-prix-velo-alanya_2020__1.2.csv,100.0,match
29,2,2020,result,omloop-het-nieuwsblad,1.UWT,2020 Omloop Het Nieuwsblad.gpx,29_February_2020__result__omloop-het-nieuwsblad_2020__1.UWT.csv,100.0,match
29,2,2020,stage_7,tour-of-rwanda,2.1,2020 Tour du Rwanda Stage 7.gpx,29_February_2020__stage_7__tour-of-rwanda_2020__2.1.csv,86.0,match
1,3,2020,result,grand-prix-manavgat-side,1.2,2020 Grand Prix Manavgat - Side.gpx,01_March_2020__result__grand-prix-manavgat-side_2020__1.2.csv,100.0,match
1,3,2020,result,rhodes-gp,1.2,2020 International Rhodes Grand Prix.gpx,01_March_2020__result__rhodes-gp_2020__1.2.csv,100.0,match
1,3,2020,stage_1,tour-de-taiwan,2.1,2020 Tour de Taiwan Stage 1.gpx,01_March_2020__stage_1__tour-de-taiwan_2020__2.1.csv,100.0,match
1,3,2020,result,la-drome-classic,1.Pro,2020 Royal Bernard Drome Classic.gpx,01_March_2020__result__la-drome-classic_2020__1.Pro.csv,88.0,match
1,3,2020,result,kuurne-brussel-kuurne,1.Pro,2020 Kuurne-Bruxelles-Kuurne.gpx,01_March_2020__result__kuurne-brussel-kuurne_2020__1.Pro.csv,81.0,match
1,3,2020,stage_8,tour-of-rwanda,2.1,2020 Tour du Rwanda Stage 8.gpx,01_March_2020__stage_8__tour-of-rwanda_2020__2.1.csv,86.0,match
2,3,2020,stage_2,tour-de-taiwan,2.1,2020 Tour de Taiwan Stage 2.gpx,02_March_2020__stage_2__tour-de-taiwan_2020__2.1.csv,100.0,match
3,3,2020,stage_3,tour-de-taiwan,2.1,2020 Tour de Taiwan Stage 3.gpx,03_March_2020__stage_3__tour-de-taiwan_2020__2.1.csv,100.0,match
3,3,2020,result,gp-samyn,1.1,2020 Le Samyn.gpx,03_March_2020__result__gp-samyn_2020__1.1.csv,86.0,match
4,3,2020,stage_4,tour-de-taiwan,2.1,2020 Tour de Taiwan Stage 4.gpx,04_March_2020__stage_4__tour-de-taiwan_2020__2.1.csv,100.0,match
4,3,2020,result,trofej-umag,1.2,2020 Trofej Umag - Umag Trophy.gpx,04_March_2020__result__trofej-umag_2020__1.2.csv,100.0,match
5,3,2020,stage_5,tour-de-taiwan,2.1,2020 Tour de Taiwan Stage 5.gpx,05_March_2020__stage_5__tour-de-taiwan_2020__2.1.csv,100.0,match
6,3,2020,stage_1,tour-of-rhodes,2.2,2020 International Tour of Rhodes Stage 1.gpx,06_March_2020__stage_1__tour-of-rhodes_2020__2.2.csv,100.0,match
7,3,2020,stage_2,tour-of-rhodes,2.2,2020 International Tour of Rhodes Stage 2.gpx,07_March_2020__stage_2__tour-of-rhodes_2020__2.2.csv,100.0,match
8,3,2020,stage_1,paris-nice,2.UWT,2020 Paris - Nice Stage 1.gpx,08_March_2020__stage_1__paris-nice_2020__2.UWT.csv,100.0,match
8,3,2020,result,gp-de-la-ville-de-lillers,1.2,2020 Grand Prix de la Ville de Lillers Souvenir Bruno Comini.gpx,08_March_2020__result__gp-de-la-ville-de-lillers_2020__1.2.csv,92.0,match
8,3,2020,result,grote-prijs-jean-pierre-monsere,1.1,2020 Grote prijs Jean-Pierre Monsere.gpx,08_March_2020__result__grote-prijs-jean-pierre-monsere_2020__1.1.csv,100.0,match
8,3,2020,result,dorpenomloop-rucphen,1.2,2020 Dorpenomloop Rucphen.gpx,08_March_2020__result__dorpenomloop-rucphen_2020__1.2.csv,100.0,match
