jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,fichier_pcs,score,statut
17,1,2023,stage_3,vuelta-al-tachira,2.2,2023 Vuelta al Tachira en Bicicleta Stage 3.gpx,17_January_2023__stage_3__vuelta-al-tachira_2023__2.2.csv,100.0,match
17,1,2023,prologue,tour-down-under,2.UWT,2023 Santos Tour Down Under Prologue.gpx,17_January_2023__Prologue__tour-down-under_2023__2.UWT.csv,100.0,match
18,1,2023,stage_4,vuelta-al-tachira,2.2,2023 Vuelta al Tachira en Bicicleta Stage 4.gpx,18_January_2023__stage_4__vuelta-al-tachira_2023__2.2.csv,100.0,match
18,1,2023,stage_1,tour-down-under,2.UWT,2023 Santos Tour Down Under Stage 1.gpx,18_January_2023__stage_1__tour-down-under_2023__2.UWT.csv,100.0,match
19,1,2023,stage_5,vuelta-al-tachira,2.2,2023 Vuelta al Tachira en Bicicleta Stage 5.gpx,19_January_2023__stage_5__vuelta-al-tachira_2023__2.2.csv,100.0,match
19,1,2023,stage_2,tour-down-under,2.UWT,2023 Santos Tour Down Under Stage 2.gpx,19_January_2023__stage_2__tour-down-under_2023__2.UWT.csv,100.0,match
20,1,2023,stage_3,tour-down-under,2.UWT,2023 Santos Tour Down Under Stage 3.gpx,20_January_2023__stage_3__tour-down-under_2023__2.UWT.csv,100.0,match
20,1,2023,stage_6,vuelta-al-tachira,2.2,2023 Vuelta al Tachira en Bicicleta Stage 6.gpx,20_January_2023__stage_6__vuelta-al-tachira_2023__2.2.csv,100.0,match
21,1,2023,stage_4,tour-down-under,2.UWT,2023 Santos Tour Down Under Stage 4.gpx,21_January_2023__stage_4__tour-down-under_2023__2.UWT.csv,100.0,match
21,1,2023,stage_7,vuelta-al-tachira,2.2,2023 Vuelta al Tachira en Bicicleta Stage 7.gpx,21_January_2023__stage_7__vuelta-al-tachira_2023__2.2.csv,100.0,match
21,1,2023,result,gravel-and-tar,1.2,2023 Gravel and Tar Classic.gpx,21_January_2023__result__gravel-and-tar_2023__1.2.csv,100.0,match
22,1,2023,stage_1,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2023 Vuelta a San Juan Internacional Stage 1.gpx,22_January_2023__stage_1__vuelta-ciclista-a-la-provincia-de-san-juan_2023__2.Pro.csv,100.0,match
22,1,2023,stage_5,tour-down-under,2.UWT,2023 Santos Tour Down Under Stage 5.gpx,22_January_2023__stage_5__tour-down-under_2023__2.UWT.csv,100.0,match
22,1,2023,result,gp-de-valence,1.1,2023 Classica Comunitat Valenciana 1969 - Gran Premi Valencia.gpx,22_January_2023__result__gp-de-valence_2023__1.1.csv,100.0,match
22,1,2023,stage_8,vuelta-al-tachira,2.2,2023 Vuelta al Tachira en Bicicleta Stage 8.gpx,22_January_2023__stage_8__vuelta-al-tachira_2023__2.2.csv,100.0,match
23,1,2023,stage_1,la-tropicale-amissa-bongo,2.1,2023 La Tropicale Amissa Bongo Stage 1.gpx,23_January_2023__stage_1__la-tropicale-amissa-bongo_2023__2.1.csv,100.0,match
23,1,2023,stage_2,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2023 Vuelta a San Juan Internacional Stage 2.gpx,23_January_2023__stage_2__vuelta-ciclista-a-la-provincia-de-san-juan_2023__2.Pro.csv,100.0,match
24,1,2023,stage_2,la-tropicale-amissa-bongo,2.1,2023 La Tropicale Amissa Bongo Stage 2.gpx,24_January_2023__stage_2__la-tropicale-amissa-bongo_2023__2.1.csv,100.0,match
24,1,2023,stage_3,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2023 Vuelta a San Juan Internacional Stage 3.gpx,24_January_2023__stage_3__vuelta-ciclista-a-la-provincia-de-san-juan_2023__2.Pro.csv,100.0,match
25,1,2023,stage_3,la-tropicale-amissa-bongo,2.1,2023 La Tropicale Amissa Bongo Stage 3.gpx,25_January_2023__stage_3__la-tropicale-amissa-bongo_2023__2.1.csv,100.0,match
25,1,2023,result,trofeo-calvia,1.1,2023 Trofeo Calvia (Palmanova-Palmanova).gpx,25_January_2023__result__trofeo-calvia_2023__1.1.csv,100.0,match
25,1,2023,stage_4,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2023 Vuelta a San Juan Internacional Stage 4.gpx,25_January_2023__stage_4__vuelta-ciclista-a-la-provincia-de-san-juan_2023__2.Pro.csv,100.0,match
26,1,2023,stage_4,la-tropicale-amissa-bongo,2.1,2023 La Tropicale Amissa Bongo Stage 4.gpx,26_January_2023__stage_4__la-tropicale-amissa-bongo_2023__2.1.csv,100.0,match
26,1,2023,result,trofeo-ses-salines-felanitx,1.1,2023 Trofeo Ses Salines - Alcudia.gpx,26_January_2023__result__trofeo-ses-salines-felanitx_2023__1.1.csv,86.0,match
27,1,2023,result,trofeo-pollenca-port-d-andratx,1.1,2023 Trofeo Andratx - Mirador des Colomer (Pollenca).gpx,27_January_2023__result__trofeo-pollenca-port-d-andratx_2023__1.1.csv,100.0,match
27,1,2023,stage_5,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2023 Vuelta a San Juan Internacional Stage 5.gpx,27_January_2023__stage_5__vuelta-ciclista-a-la-provincia-de-san-juan_2023__2.Pro.csv,100.0,match
27,1,2023,stage_5,la-tropicale-amissa-bongo,2.1,2023 La Tropicale Amissa Bongo Stage 5.gpx,27_January_2023__stage_5__la-tropicale-amissa-bongo_2023__2.1.csv,100.0,match
27,1,2023,stage_1,tour-of-sharjah,2.2,2023 Tour of Sharjah Stage 1.gpx,27_January_2023__stage_1__tour-of-sharjah_2023__2.2.csv,100.0,match
27,1,2023,result,nc-namibia-itt,NC,,27_January_2023__result__nc-namibia-itt_2023__NC.csv,,pcs_only
27,1,2023,result,nc-thailand-itt,NC,,27_January_2023__result__nc-thailand-itt_2023__NC.csv,,pcs_only
28,1,2023,stage_6,la-tropicale-amissa-bongo,2.1,2023 La Tropicale Amissa Bongo Stage 6.gpx,28_January_2023__stage_6__la-tropicale-amissa-bongo_2023__2.1.csv,100.0,match
28,1,2023,stage_6,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2023 Vuelta a San Juan Internacional Stage 6.gpx,28_January_2023__stage_6__vuelta-ciclista-a-la-provincia-de-san-juan_2023__2.Pro.csv,100.0,match
28,1,2023,result,grand-prix-aspendos,1.2,2023 Grand Prix Aspendos.gpx,28_January_2023__result__grand-prix-aspendos_2023__1.2.csv,100.0,match
28,1,2023,stage_2,tour-of-sharjah,2.2,2023 Tour of Sharjah Stage 2.gpx,28_January_2023__stage_2__tour-of-sharjah_2023__2.2.csv,100.0,match
28,1,2023,result,deia-trophy,1.1,2023 Trofeo Serra de Tramuntana (Lloseta - Lloseta).gpx,28_January_2023__result__deia-trophy_2023__1.1.csv,87.0,match
28,1,2023,result,nc-lesotho,NC,,28_January_2023__result__nc-lesotho_2023__NC.csv,,pcs_only
29,1,2023,stage_3,tour-of-sharjah,2.2,2023 Tour of Sharjah Stage 3.gpx,29_January_2023__stage_3__tour-of-sharjah_2023__2.2.csv,100.0,match
29,1,2023,stage_7,la-tropicale-amissa-bongo,2.1,2023 La Tropicale Amissa Bongo Stage 7.gpx,29_January_2023__stage_7__la-tropicale-amissa-bongo_2023__2.1.csv,100.0,match
29,1,2023,stage_7,vuelta-ciclista-a-la-provincia-de-san-juan,2.Pro,2023 Vuelta a San Juan Internacional Stage 7.gpx,29_January_2023__stage_7__vuelta-ciclista-a-la-provincia-de-san-juan_2023__2.Pro.csv,100.0,match
29,1,2023,result,gp-d-ouverture,1.1,2023 Grand Prix Cycliste de Marseille La Marseillaise.gpx,29_January_2023__result__gp-d-ouverture_2023__1.1.csv,100.0,match
29,1,2023,result,trofeo-palma,1.1,2023 Trofeo Palma - Palma.gpx,29_January_2023__result__trofeo-palma_2023__1.1.csv,100.0,match
29,1,2023,result,great-ocean-road-race,1.UWT,2023 Cadel Evans Great Ocean Road Race.gpx,29_January_2023__result__great-ocean-road-race_2023__1.UWT.csv,100.0,match
29,1,2023,result,nc-thailand,NC,,29_January_2023__result__nc-thailand_2023__NC.csv,,pcs_only
29,1,2023,result,nc-namibia,NC,,29_January_2023__result__nc-namibia_2023__NC.csv,,pcs_only
30,1,2023,stage_4,tour-of-sharjah,2.2,2023 Tour of Sharjah Stage 4.gpx,30_January_2023__stage_4__tour-of-sharjah_2023__2.2.csv,100.0,match
30,1,2023,stage_1,alula-tour,2.1,2023 Saudi Tour Stage 1.gpx,30_January_2023__stage_1__alula-tour_2023__2.1.csv,100.0,match
31,1,2023,stage_2,alula-tour,2.1,2023 Saudi Tour Stage 2.gpx,31_January_2023__stage_2__alula-tour_2023__2.1.csv,100.0,match
31,1,2023,stage_5,tour-of-sharjah,2.2,2023 Tour of Sharjah Stage 5.gpx,31_January_2023__stage_5__tour-of-sharjah_2023__2.2.csv,100.0,match
1,2,2023,stage_1,tour-du-sahel,2.2,2023 Tour du Sahel Stage 1.gpx,01_February_2023__stage_1__tour-du-sahel_2023__2.2.csv,100.0,match
1,2,2023,stage_1,vuelta-a-la-comunidad-valenciana,2.Pro,2023 Volta a la Comunitat Valenciana Stage 1.gpx,01_February_2023__stage_1__vuelta-a-la-comunidad-valenciana_2023__2.Pro.csv,90.0,match
1,2,2023,stage_1,etoile-de-besseges,2.1,2023 Etoile de Besseges - Tour du Gard Stage 1.gpx,01_February_2023__stage_1__etoile-de-besseges_2023__2.1.csv,100.0,match
1,2,2023,stage_1,vuelta-del-porvenir,2.2,2023 Vuelta del Porvenir San Luis Stage 1.gpx,01_February_2023__stage_1__vuelta-del-porvenir_2023__2.2.csv,100.0,match
1,2,2023,stage_3,alula-tour,2.1,2023 Saudi Tour Stage 3.gpx,01_February_2023__stage_3__alula-tour_2023__2.1.csv,100.0,match
2,2,2023,stage_4,alula-tour,2.1,2023 Saudi Tour Stage 4.gpx,02_February_2023__stage_4__alula-tour_2023__2.1.csv,100.0,match
2,2,2023,stage_2,vuelta-del-porvenir,2.2,2023 Vuelta del Porvenir San Luis Stage 2.gpx,02_February_2023__stage_2__vuelta-del-porvenir_2023__2.2.csv,100.0,match
2,2,2023,stage_2,tour-du-sahel,2.2,2023 Tour du Sahel Stage 2.gpx,02_February_2023__stage_2__tour-du-sahel_2023__2.2.csv,100.0,match
2,2,2023,stage_2,etoile-de-besseges,2.1,2023 Etoile de Besseges - Tour du Gard Stage 2.gpx,02_February_2023__stage_2__etoile-de-besseges_2023__2.1.csv,100.0,match
2,2,2023,stage_2,vuelta-a-la-comunidad-valenciana,2.Pro,2023 Volta a la Comunitat Valenciana Stage 2.gpx,02_February_2023__stage_2__vuelta-a-la-comunidad-valenciana_2023__2.Pro.csv,90.0,match
2,2,2023,result,nc-colombia-itt,NC,,02_February_2023__result__nc-colombia-itt_2023__NC.csv,,pcs_only
3,2,2023,stage_3,vuelta-del-porvenir,2.2,2023 Vuelta del Porvenir San Luis Stage 3.gpx,03_February_2023__stage_3__vuelta-del-porvenir_2023__2.2.csv,100.0,match
3,2,2023,stage_3,tour-du-sahel,2.2,2023 Tour du Sahel Stage 3.gpx,03_February_2023__stage_3__tour-du-sahel_2023__2.2.csv,100.0,match
3,2,2023,stage_3,etoile-de-besseges,2.1,2023 Etoile de Besseges - Tour du Gard Stage 3.gpx,03_February_2023__stage_3__etoile-de-besseges_2023__2.1.csv,100.0,match
3,2,2023,stage_3,vuelta-a-la-comunidad-valenciana,2.Pro,2023 Volta a la Comunitat Valenciana Stage 3.gpx,03_February_2023__stage_3__vuelta-a-la-comunidad-valenciana_2023__2.Pro.csv,90.0,match
3,2,2023,stage_5,alula-tour,2.1,2023 Saudi Tour Stage 5.gpx,03_February_2023__stage_5__alula-tour_2023__2.1.csv,100.0,match
4,2,2023,stage_4,etoile-de-besseges,2.1,2023 Etoile de Besseges - Tour du Gard Stage 4.gpx,04_February_2023__stage_4__etoile-de-besseges_2023__2.1.csv,100.0,match
4,2,2023,stage_4,tour-du-sahel,2.2,2023 Tour du Sahel Stage 4.gpx,04_February_2023__stage_4__tour-du-sahel_2023__2.2.csv,100.0,match
4,2,2023,stage_4,vuelta-del-porvenir,2.2,2023 Vuelta del Porvenir San Luis Stage 4.gpx,04_February_2023__stage_4__vuelta-del-porvenir_2023__2.2.csv,100.0,match
4,2,2023,stage_4,vuelta-a-la-comunidad-valenciana,2.Pro,2023 Volta a la Comunitat Valenciana Stage 4.gpx,04_February_2023__stage_4__vuelta-a-la-comunidad-valenciana_2023__2.Pro.csv,90.0,match
4,2,2023,result,grand-prix-apollon-temple-me,1.2,2023 Grand Prix Apollon Temple.gpx,04_February_2023__result__grand-prix-apollon-temple-me_2023__1.2.csv,100.0,match
5,2,2023,stage_5,tour-du-sahel,2.2,2023 Tour du Sahel Stage 5.gpx,05_February_2023__stage_5__tour-du-sahel_2023__2.2.csv,100.0,match
5,2,2023,stage_5,etoile-de-besseges,2.1,2023 Etoile de Besseges - Tour du Gard Stage 5.gpx,05_February_2023__stage_5__etoile-de-besseges_2023__2.1.csv,100.0,match
5,2,2023,stage_5,vuelta-a-la-comunidad-valenciana,2.Pro,2023 Volta a la Comunitat Valenciana Stage 5.gpx,05_February_2023__stage_5__vuelta-a-la-comunidad-valenciana_2023__2.Pro.csv,90.0,match
5,2,2023,stage_5,vuelta-del-porvenir,2.2,2023 Vuelta del Porvenir San Luis Stage 5.gpx,05_February_2023__stage_5__vuelta-del-porvenir_2023__2.2.csv,100.0,match
5,2,2023,result,nc-colombia,NC,,05_February_2023__result__nc-colombia_2023__NC.csv,,pcs_only
8,2,2023,result,african-cycling-championships-ttt,CC,,08_February_2023__result__african-cycling-championships-ttt_2023__CC.csv,,pcs_only
9,2,2023,result,african-continental-championships-itt,CC,,09_February_2023__result__african-continental-championships-itt_2023__CC.csv,,pcs_only
10,2,2023,result,muscat-classic,1.1,2023 Muscat Classic.gpx,10_February_2023__result__muscat-classic_2023__1.1.csv,100.0,match
10,2,2023,result,nc-new-zealand-itt,NC,2023 National Road Championships - New Zealand - ITT.gpx,10_February_2023__result__nc-new-zealand-itt_2023__NC.csv,94.0,match
10,2,2023,result,nc-south-africa-itt,NC,2023 National Road Championships - South Africa - ITT.gpx,10_February_2023__result__nc-south-africa-itt_2023__NC.csv,94.0,match
11,2,2023,stage_1,tour-of-oman,2.Pro,2023 Tour of Oman Stage 1.gpx,11_February_2023__stage_1__tour-of-oman_2023__2.Pro.csv,100.0,match
11,2,2023,result,vuelta-ciclista-a-la-region-de-murcia,1.1,2023 Vuelta Ciclista a la Region de Murcia Costa Calida.gpx,11_February_2023__result__vuelta-ciclista-a-la-region-de-murcia_2023__1.1.csv,100.0,match
11,2,2023,result,nc-ecuador-itt,NC,2023 National Road Championships - Ecuador - ITT.gpx,11_February_2023__result__nc-ecuador-itt_2023__NC.csv,92.0,match
11,2,2023,result,nc-uruguay-itt,NC,2023 Uruguay National Road Championships - ITT.gpx,11_February_2023__result__nc-uruguay-itt_2023__NC.csv,73.0,match
12,2,2023,result,clasica-de-almeria,1.Pro,2023 Clasica de Almeria.gpx,12_February_2023__result__clasica-de-almeria_2023__1.Pro.csv,100.0,match
12,2,2023,result,figueira-champions-classic,1.1,2023 Figueira Champions Classic.gpx,12_February_2023__result__figueira-champions-classic_2023__1.1.csv,100.0,match
12,2,2023,result,nc-new-zealand,NC,2023 National Road Championships - New Zealand.gpx,12_February_2023__result__nc-new-zealand_2023__NC.csv,92.0,match
12,2,2023,result,nc-south-africa,NC,2023 National Road Championships - South Africa.gpx,12_February_2023__result__nc-south-africa_2023__NC.csv,93.0,match
12,2,2023,stage_2,tour-of-oman,2.Pro,2023 Tour of Oman Stage 2.gpx,12_February_2023__stage_2__tour-of-oman_2023__2.Pro.csv,100.0,match
12,2,2023,result,nc-uruguay,NC,2023 Uruguay National Road Championships.gpx,12_February_2023__result__nc-uruguay_2023__NC.csv,82.0,match
12,2,2023,result,nc-ecuador,NC,2023 National Road Championships - Ecuador.gpx,12_February_2023__result__nc-ecuador_2023__NC.csv,89.0,match
13,2,2023,result,clasica-jaen-paraiso-interior,1.1,2023 Jaen Paraiso Interior.gpx,13_February_2023__result__clasica-jaen-paraiso-interior_2023__1.1.csv,100.0,match
13,2,2023,stage_3,tour-of-oman,2.Pro,2023 Tour of Oman Stage 3.gpx,13_February_2023__stage_3__tour-of-oman_2023__2.Pro.csv,100.0,match
13,2,2023,result,african-championships,CC,2023 CAC African Road Championships.gpx,13_February_2023__result__african-championships_2023__CC.csv,82.0,match
14,2,2023,stage_4,tour-of-oman,2.Pro,2023 Tour of Oman Stage 4.gpx,14_February_2023__stage_4__tour-of-oman_2023__2.Pro.csv,100.0,match
15,2,2023,stage_1,volta-ao-algarve,2.Pro,2023 Volta ao Algarve em Bicicleta Stage 1.gpx,15_February_2023__stage_1__volta-ao-algarve_2023__2.Pro.csv,100.0,match
15,2,2023,stage_1,ruta-del-sol,2.Pro,2023 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 1.gpx,15_February_2023__stage_1__ruta-del-sol_2023__2.Pro.csv,91.0,match
15,2,2023,stage_5,tour-of-oman,2.Pro,2023 Tour of Oman Stage 5.gpx,15_February_2023__stage_5__tour-of-oman_2023__2.Pro.csv,100.0,match
16,2,2023,stage_2,ruta-del-sol,2.Pro,2023 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 2.gpx,16_February_2023__stage_2__ruta-del-sol_2023__2.Pro.csv,91.0,match
16,2,2023,stage_2,volta-ao-algarve,2.Pro,2023 Volta ao Algarve em Bicicleta Stage 2.gpx,16_February_2023__stage_2__volta-ao-algarve_2023__2.Pro.csv,100.0,match
17,2,2023,stage_3,ruta-del-sol,2.Pro,2023 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 3.gpx,17_February_2023__stage_3__ruta-del-sol_2023__2.Pro.csv,91.0,match
17,2,2023,stage_3,volta-ao-algarve,2.Pro,2023 Volta ao Algarve em Bicicleta Stage 3.gpx,17_February_2023__stage_3__volta-ao-algarve_2023__2.Pro.csv,100.0,match
17,2,2023,stage_1,tour-des-alpes-maritimes,2.1,2023 Tour des Alpes Maritimes et du Var Stage 1.gpx,17_February_2023__stage_1__tour-des-alpes-maritimes_2023__2.1.csv,100.0,match
17,2,2023,result,national-championships-pakistan-itt,NC,,17_February_2023__result__national-championships-pakistan-itt_2023__NC.csv,,pcs_only
18,2,2023,stage_2,tour-des-alpes-maritimes,2.1,2023 Tour des Alpes Maritimes et du Var Stage 2.gpx,18_February_2023__stage_2__tour-des-alpes-maritimes_2023__2.1.csv,100.0,match
18,2,2023,stage_4,ruta-del-sol,2.Pro,2023 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 4.gpx,18_February_2023__stage_4__ruta-del-sol_2023__2.Pro.csv,91.0,match
18,2,2023,stage_4,volta-ao-algarve,2.Pro,2023 Volta ao Algarve em Bicicleta Stage 4.gpx,18_February_2023__stage_4__volta-ao-algarve_2023__2.Pro.csv,100.0,match
19,2,2023,stage_5,ruta-del-sol,2.Pro,2023 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 5.gpx,19_February_2023__stage_5__ruta-del-sol_2023__2.Pro.csv,91.0,match
19,2,2023,stage_5,volta-ao-algarve,2.Pro,2023 Volta ao Algarve em Bicicleta Stage 5.gpx,19_February_2023__stage_5__volta-ao-algarve_2023__2.Pro.csv,100.0,match
19,2,2023,stage_3,tour-des-alpes-maritimes,2.1,2023 Tour des Alpes Maritimes et du Var Stage 3.gpx,19_February_2023__stage_3__tour-des-alpes-maritimes_2023__2.1.csv,100.0,match
19,2,2023,stage_1,tour-of-rwanda,2.1,2023 Tour du Rwanda Stage 1.gpx,19_February_2023__stage_1__tour-of-rwanda_2023__2.1.csv,86.0,match
19,2,2023,result,nc-pakistan,NC,,19_February_2023__result__nc-pakistan_2023__NC.csv,,pcs_only
20,2,2023,stage_1,uae-tour,2.UWT,2023 UAE Tour Stage 1.gpx,20_February_2023__stage_1__uae-tour_2023__2.UWT.csv,100.0,match
20,2,2023,stage_2,tour-of-rwanda,2.1,2023 Tour du Rwanda Stage 2.gpx,20_February_2023__stage_2__tour-of-rwanda_2023__2.1.csv,86.0,match
21,2,2023,stage_2,uae-tour,2.UWT,2023 UAE Tour Stage 2.gpx,21_February_2023__stage_2__uae-tour_2023__2.UWT.csv,100.0,match
21,2,2023,stage_3,tour-of-rwanda,2.1,2023 Tour du Rwanda Stage 3.gpx,21_February_2023__stage_3__tour-of-rwanda_2023__2.1.csv,86.0,match
22,2,2023,stage_3,uae-tour,2.UWT,2023 UAE Tour Stage 3.gpx,22_February_2023__stage_3__uae-tour_2023__2.UWT.csv,100.0,match
22,2,2023,stage_4,tour-of-rwanda,2.1,2023 Tour du Rwanda Stage 4.gpx,22_February_2023__stage_4__tour-of-rwanda_2023__2.1.csv,86.0,match
23,2,2023,stage_1,gran-camino,2.1,2023 O Gran Camino Stage 1.gpx,23_February_2023__stage_1__gran-camino_2023__2.1.csv,100.0,match
23,2,2023,stage_4,uae-tour,2.UWT,2023 UAE Tour Stage 4.gpx,23_February_2023__stage_4__uae-tour_2023__2.UWT.csv,100.0,match
23,2,2023,stage_5,tour-of-rwanda,2.1,2023 Tour du Rwanda Stage 5.gpx,23_February_2023__stage_5__tour-of-rwanda_2023__2.1.csv,86.0,match
24,2,2023,stage_5,uae-tour,2.UWT,2023 UAE Tour Stage 5.gpx,24_February_2023__stage_5__uae-tour_2023__2.UWT.csv,100.0,match
24,2,2023,stage_2,gran-camino,2.1,2023 O Gran Camino Stage 2.gpx,24_February_2023__stage_2__gran-camino_2023__2.1.csv,100.0,match
24,2,2023,stage_6,tour-of-rwanda,2.1,2023 Tour du Rwanda Stage 6.gpx,24_February_2023__stage_6__tour-of-rwanda_2023__2.1.csv,86.0,match
25,2,2023,stage_6,uae-tour,2.UWT,2023 UAE Tour Stage 6.gpx,25_February_2023__stage_6__uae-tour_2023__2.UWT.csv,100.0,match
25,2,2023,stage_3,gran-camino,2.1,2023 O Gran Camino Stage 3.gpx,25_February_2023__stage_3__gran-camino_2023__2.1.csv,100.0,match
25,2,2023,result,omloop-het-nieuwsblad,1.UWT,2023 Omloop Het Nieuwsblad Elite.gpx,25_February_2023__result__omloop-het-nieuwsblad_2023__1.UWT.csv,100.0,match
25,2,2023,result,faun-ardeche-classic,1.Pro,2023 Faun-Ardeche Classic.gpx,25_February_2023__result__faun-ardeche-classic_2023__1.Pro.csv,100.0,match
25,2,2023,stage_7,tour-of-rwanda,2.1,2023 Tour du Rwanda Stage 7.gpx,25_February_2023__stage_7__tour-of-rwanda_2023__2.1.csv,86.0,match
25,2,2023,result,nc-united-arab-emirates-itt,NC,,25_February_2023__result__nc-united-arab-emirates-itt_2023__NC.csv,,pcs_only
26,2,2023,result,la-drome-classic,1.Pro,2023 Faun Drome Classic.gpx,26_February_2023__result__la-drome-classic_2023__1.Pro.csv,100.0,match
26,2,2023,stage_4,gran-camino,2.1,2023 O Gran Camino Stage 4.gpx,26_February_2023__stage_4__gran-camino_2023__2.1.csv,100.0,match
26,2,2023,stage_7,uae-tour,2.UWT,2023 UAE Tour Stage 7.gpx,26_February_2023__stage_7__uae-tour_2023__2.UWT.csv,100.0,match
26,2,2023,result,kuurne-brussel-kuurne,1.Pro,2023 Kuurne - Bruxelles - Kuurne.gpx,26_February_2023__result__kuurne-brussel-kuurne_2023__1.Pro.csv,81.0,match
26,2,2023,stage_8,tour-of-rwanda,2.1,2023 Tour du Rwanda Stage 8.gpx,26_February_2023__stage_8__tour-of-rwanda_2023__2.1.csv,86.0,match
28,2,2023,result,gp-samyn,1.1,2023 Le Samyn.gpx,28_February_2023__result__gp-samyn_2023__1.1.csv,86.0,match
1,3,2023,result,trofej-umag,1.2,2023 Trofej Umag - Umag Trophy.gpx,01_March_2023__result__trofej-umag_2023__1.2.csv,100.0,match
1,3,2023,result,trofeo-laigueglia,1.Pro,2023 Trofeo Laigueglia.gpx,01_March_2023__result__trofeo-laigueglia_2023__1.Pro.csv,100.0,match
4,3,2023,result,grand-prix-criquielion,1.1,2023 Grand Prix Criquielion.gpx,04_March_2023__result__grand-prix-criquielion_2023__1.1.csv,100.0,match
4,3,2023,result,le-tour-des-100-communes,1.2,2023 Le Tour des 100 Communes.gpx,04_March_2023__result__le-tour-des-100-communes_2023__1.2.csv,100.0,match
4,3,2023,result,strade-bianche,1.UWT,2023 Strade Bianche.gpx,04_March_2023__result__strade-bianche_2023__1.UWT.csv,100.0,match
4,3,2023,result,ster-van-zwolle,1.2,2023 Ster van Zwolle.gpx,04_March_2023__result__ster-van-zwolle_2023__1.2.csv,100.0,match
4,3,2023,stage_1,south-aegean-tour,2.2,2023 Visit South Aegean Islands Stage 1.gpx,04_March_2023__stage_1__south-aegean-tour_2023__2.2.csv,100.0,match
4,3,2023,result,alanya-cup,1.2,2023 Alanya Cup.gpx,04_March_2023__result__alanya-cup_2023__1.2.csv,75.0,match
4,3,2023,result,nc-united-arab-emirates,NC,,04_March_2023__result__nc-united-arab-emirates_2023__NC.csv,,pcs_only
5,3,2023,result,porec-trophy,1.2,2023 Trofej Porec - Porec Trophy.gpx,05_March_2023__result__porec-trophy_2023__1.2.csv,100.0,match
5,3,2023,result,gp-de-la-ville-de-lillers,1.2,2023 Grand Prix de la Ville de Lillers Souvenir Bruno Comini.gpx,05_March_2023__result__gp-de-la-ville-de-lillers_2023__1.2.csv,92.0,match
