date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-01-25,2018,speedy-tour-d-indonesia,stage,1.0,7 Eleven - Cliqq Roadbike Philippines,2.1,,,0.0,,,,,,,0,0.0,11.0,11.0,0.0,0.0,1.0,124.56,293.0,406.0,175.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.04,59.0,-0.13,109.0,0.0,0.0,0.0,0.987,122.0,0.0,0.594,0.0,0.0,0.0,0.0,0.0,1.43,0.256,2.25,0.0,120.0,0.833,1.89,1.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,-,,1.0,🟢  Plat/Sprint,0
2018-01-26,2018,speedy-tour-d-indonesia,stage,2.0,7 Eleven - Cliqq Roadbike Philippines,2.1,,,0.0,,,,,,,0,0.0,11.0,11.0,0.0,0.0,2.0,117.56,256.0,297.0,147.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.1,31.0,-0.02,185.0,0.0,0.0,0.0,0.0,117.0,0.0,5.48,0.0,0.0,0.0,0.2362,0.0,0.563,0.0,14.4,0.0,97.2,0.123,0.679,1.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,-,0.0,1.0,🟢  Plat/Sprint,0
2018-01-27,2018,speedy-tour-d-indonesia,stage,3.0,7 Eleven - Cliqq Roadbike Philippines,2.1,,,0.0,,,,,,,0,0.0,11.0,11.0,0.0,0.0,3.0,199.79,1286.0,1266.0,730.0,16.0,0.0,1.0,0.0,1.0,0.0,2.3,0.83,0.58,56.0,0.01,305.0,0.0,0.0,0.0,1.32,199.0,0.0,0.0,0.6172,0.6172,0.6172,0.6172,0.0,0.0,0.0,4.2,0.0,195.0,0.549,0.0,1.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,-,,2.0,⛰️  Moy. montagne,0
2018-01-28,2018,speedy-tour-d-indonesia,stage,4.0,7 Eleven - Cliqq Roadbike Philippines,2.1,,,0.0,,,,,,,0,0.0,11.0,11.0,0.0,0.0,4.0,170.71,1890.0,1870.0,1408.0,3.0,1.0,0.0,0.0,0.0,1.0,-0.2,0.1,-0.2,18.0,0.02,215.0,0.121,0.0,0.0,4.55,164.0,0.0,0.0,0.5789,0.5789,0.5789,0.6519,0.5789,2.01,0.113,8.39,0.0,159.0,1.6,2.33,1.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,-,0.0,2.0,⛰️  Moy. montagne,0
2018-03-18,2018,tour-de-langkawi,stage,1.0,7 Eleven - Cliqq Roadbike Philippines,2.HC,FIN,31.0,0.0,68.0,0.0,,,,,1,0.0,8.0,8.0,0.0,0.0,1.0,144.94,514.0,487.0,63.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.07,-0.16,109.0,0.0,41.0,0.371,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.0,5.62,0.0,139.0,0.0,0.282,1.0,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,Sprint of large group,0.0,1.0,🟢  Plat/Sprint,0
2018-03-19,2018,tour-de-langkawi,stage,2.0,7 Eleven - Cliqq Roadbike Philippines,2.HC,FIN,100.0,0.0,68.0,0.0,,,,,1,0.0,8.0,8.0,0.0,0.0,2.0,207.93,2350.0,2498.0,1046.0,8.0,1.0,0.0,1.0,0.0,1.0,-0.3,-0.03,-0.06,18.0,0.54,1039.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.3217,0.3217,0.3217,0.3916,0.3217,0.782,0.0,38.3,0.0,169.0,0.0,0.427,1.0,1,144.94,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,Sprint of large group,0.0,2.0,⛰️  Moy. montagne,0
2018-03-20,2018,tour-de-langkawi,stage,3.0,7 Eleven - Cliqq Roadbike Philippines,2.HC,FIN,123.0,0.0,68.0,0.0,,,,,1,0.0,8.0,8.0,0.0,0.0,3.0,165.36,265.0,267.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,28.0,-0.01,86.0,0.0,0.0,0.0,0.324,165.0,0.0,0.517,0.0,0.0,0.0,0.0,0.0,0.26,0.0,15.1,0.0,149.0,0.0,0.26,1.0,2,352.87,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,0.8 km solo,0.0,1.0,🟢  Plat/Sprint,0
2018-03-21,2018,tour-de-langkawi,stage,4.0,7 Eleven - Cliqq Roadbike Philippines,2.HC,FIN,85.0,0.0,68.0,0.0,,,,,1,0.0,8.0,8.0,0.0,0.0,4.0,177.38,555.0,560.0,82.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.03,-0.16,47.0,0.01,138.0,0.0,0.0,0.0,3.44,174.0,0.0,0.0,0.0,0.0,0.0,0.6876,0.0,0.35,0.0,9.42,0.0,167.0,0.411,0.461,1.0,3,518.23,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,Sprint of large group,0.0,1.0,🟢  Plat/Sprint,0
2018-03-22,2018,tour-de-langkawi,stage,5.0,7 Eleven - Cliqq Roadbike Philippines,2.HC,FIN,73.0,0.0,68.0,0.0,,,,,1,0.0,8.0,8.0,0.0,0.0,5.0,173.59,2869.0,1537.0,1452.0,102.0,2.0,0.0,0.0,0.0,1.0,0.3,3.23,3.66,156.0,0.03,350.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.9924,0.9924,0.9924,0.9924,0.9924,0.36,0.0,51.1,0.0,122.0,0.0,0.0,1.0,4,695.61,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,? km solo,0.0,2.0,⛰️  Moy. montagne,0
2018-03-23,2018,tour-de-langkawi,stage,6.0,7 Eleven - Cliqq Roadbike Philippines,2.HC,FIN,67.0,0.0,68.0,0.0,,,,,1,0.0,8.0,8.0,0.0,0.0,6.0,108.32,563.0,577.0,87.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.57,-0.08,137.0,-0.04,165.0,0.0,0.0,0.0,4.71,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4,0.0,14.2,4.71,0.0,1.0,5,869.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,Sprint of large group,0.0,1.0,🟢  Plat/Sprint,0
