date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-04-10,2018,commonwealth-games-itt2,result,,Silber Pro Cycling,JR,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,38.5,319.0,320.0,99.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6,0.07,0.02,34.0,-0.0,319.0,0.0,0.0,0.0,35.2,3.03,0.0,1.94,0.0,0.0,0.0,0.5728,0.0,0.208,0.0,33.3,0.0,1.19,1.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,Time trial,,1.0,🟢  Plat/Sprint,0
2018-04-12,2018,joe-martin-stage-race-me,stage,1.0,Silber Pro Cycling,2.2,FIN,112.0,0.0,94.0,0.0,,,,,1,0.0,12.0,5.0,0.0,0.0,1.0,167.87,1775.0,1617.0,630.0,357.0,7.0,1.0,0.0,0.0,0.0,2.5,4.27,3.0,175.0,0.24,646.0,0.0,0.0,0.0,3.15,165.0,0.0,2.46,0.0,0.0,0.6388,0.9997,0.0,0.367,0.0,97.8,0.0,65.3,2.13,0.367,0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,-,,2.0,⛰️  Moy. montagne,0
2018-04-13,2018,joe-martin-stage-race-me,stage,2.0,Silber Pro Cycling,2.2,FIN,80.0,0.0,94.0,0.0,,,,,1,7.0,12.0,5.0,0.0,0.0,2.0,176.31,1758.0,1714.0,631.0,147.0,4.0,1.0,1.0,0.0,0.0,3.1,1.67,0.66,132.0,0.09,429.0,0.0,0.0,0.0,1.15,175.0,0.0,2.08,0.0,0.7919,0.7919,0.7919,0.0,0.0,0.0,83.4,0.0,90.0,1.03,0.0,0,1,167.87,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,-,0.0,2.0,⛰️  Moy. montagne,0
2018-04-14,2018,joe-martin-stage-race-me,stage,3.0,Silber Pro Cycling,2.2,FIN,35.0,0.0,94.0,0.0,,,,,1,0.0,12.0,5.0,0.0,0.0,3.0,4.84,216.0,31.0,499.0,308.0,0.0,1.0,0.0,0.0,0.0,2.4,2.93,3.82,216.0,3.82,216.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.8287,0.8287,0.0,0.0,0.0,4.55,0.0,0.0,0.106,0.166,0,2,344.18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,Time trial,0.0,1.0,🟢  Plat/Sprint,0
2018-04-15,2018,joe-martin-stage-race-me,stage,4.0,Silber Pro Cycling,2.2,FIN,79.0,0.0,94.0,0.0,,,,,1,0.0,12.0,5.0,0.0,0.0,4.0,61.23,810.0,815.0,432.0,404.0,0.0,0.0,0.0,0.0,0.0,0.4,0.13,0.14,179.0,-0.02,656.0,0.0,0.0,0.0,0.0,53.1,0.0,38.5,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,14.6,7.9,0,3,349.02,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,-,0.0,1.0,🟢  Plat/Sprint,0
2018-04-18,2018,tour-of-the-gila,stage,1.0,Silber Pro Cycling,2.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,147.83,1604.0,1390.0,2077.0,1357.0,0.0,1.0,0.0,1.0,0.0,8.6,8.27,7.7,334.0,-0.89,221.0,0.0,0.0,0.0,11.0,137.0,0.0,0.0,0.9996,0.9996,0.9996,0.9996,0.0,0.0,0.0,31.3,0.0,117.0,0.0,0.0,1,4,410.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,-,,3.0,🏔️  Haute montagne,0
2018-04-19,2018,tour-of-the-gila,stage,2.0,Silber Pro Cycling,2.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,2.0,117.94,1616.0,1618.0,2277.0,1760.0,2.0,2.0,1.0,0.0,0.0,2.3,-1.23,-1.82,238.0,-0.16,829.0,0.0,0.0,0.0,0.379,118.0,0.0,0.0,0.0,0.2728,0.918,0.918,0.0,0.0,0.0,109.0,0.0,8.75,0.379,0.0,1,4,410.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,-,3.5,2.0,⛰️  Moy. montagne,0
2018-04-20,2018,tour-of-the-gila,stage,3.0,Silber Pro Cycling,2.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,3.0,25.98,381.0,378.0,1922.0,1734.0,1.0,1.0,0.0,0.0,0.0,-1.3,-2.27,-2.44,255.0,0.01,381.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.7738,0.7738,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,1,4,410.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,Time trial,0.0,1.0,🟢  Plat/Sprint,0
2018-04-21,2018,tour-of-the-gila,stage,4.0,Silber Pro Cycling,2.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,4.0,68.76,421.0,422.0,1807.0,1796.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.13,-0.04,121.0,0.01,310.0,0.0,0.0,0.0,14.3,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,0.0,0.0,14.3,0.0,1,4,410.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,-,0.0,1.0,🟢  Plat/Sprint,0
2018-04-22,2018,tour-of-the-gila,stage,5.0,Silber Pro Cycling,2.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,5.0,161.72,2865.0,2598.0,2279.0,1694.0,1.0,2.0,3.0,0.0,0.0,4.6,3.17,1.8,158.0,0.09,614.0,0.0,0.0,0.0,26.2,136.0,0.0,0.0,0.0,0.8757,0.8757,0.9997,0.0,0.0,0.0,153.0,0.0,8.39,0.864,0.0,1,4,410.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,-,2.3333333333333335,2.0,⛰️  Moy. montagne,0
