date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2021-05-19,2021,rhone-alpes-isere-tour,stage,1.0,AG2R Citroën U23 Team,2.2,FIN,101.0,0.0,32.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,1.0,137.54,1013.0,1005.0,362.0,196.0,2.0,1.0,0.0,0.0,0.0,0.1,0.0,-0.34,9.0,0.1,404.0,0.0,0.0,0.0,9.34,128.0,0.0,1.6,0.0,0.0,0.4685,0.4685,0.0,0.375,0.0,135.0,0.0,0.459,0.0,0.0,1,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,Sprint of large group,,1.0,🟢  Plat/Sprint,0
2021-05-20,2021,rhone-alpes-isere-tour,stage,2.0,AG2R Citroën U23 Team,2.2,FIN,62.0,0.0,32.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,2.0,167.76,2155.0,2318.0,614.0,215.0,4.0,3.0,0.0,0.0,0.0,-1.1,-2.47,-0.84,100.0,-0.02,708.0,0.0,0.0,0.0,13.9,153.0,0.0,8.88,0.0,0.0,0.5195,0.7222,0.0,0.763,0.0,151.0,0.0,0.304,7.23,0.763,1,1,137.54,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,Sprint of large group,,2.0,⛰️  Moy. montagne,0
2021-05-21,2021,rhone-alpes-isere-tour,stage,3.0,AG2R Citroën U23 Team,2.2,FIN,13.0,0.0,32.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,3.0,157.79,1665.0,1694.0,434.0,173.0,5.0,2.0,0.0,0.0,0.0,1.3,0.1,-0.88,79.0,0.1,727.0,0.0,0.0,0.0,35.7,122.0,0.0,3.47,0.0,0.0,0.6211,0.6211,0.0,0.213,0.0,141.0,0.0,0.18,12.8,0.213,1,2,305.29999999999995,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,Sprint of large group,0.0,2.0,⛰️  Moy. montagne,0
2021-05-22,2021,rhone-alpes-isere-tour,stage,4.0,AG2R Citroën U23 Team,2.2,FIN,87.0,0.0,32.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,4.0,174.84,2230.0,2285.0,724.0,145.0,7.0,2.0,1.0,0.0,0.0,0.9,-0.13,-0.72,32.0,0.34,593.0,0.0,0.0,0.0,13.6,161.0,0.0,0.639,0.0,0.5601,0.5601,0.9545,0.0,0.0,0.0,172.0,0.0,0.331,1.8,0.0,1,3,463.0899999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,-,0.0,2.0,⛰️  Moy. montagne,0
2021-05-23,2021,rhone-alpes-isere-tour,stage,5.0,AG2R Citroën U23 Team,2.2,FIN,21.0,0.0,32.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,5.0,141.7,3495.0,3525.0,1430.0,235.0,1.0,0.0,2.0,1.0,1.0,0.1,0.17,-0.1,32.0,0.22,888.0,0.0,0.0,0.409,5.61,136.0,0.106,4.56,0.8647,0.8647,0.8647,0.8647,0.5672,0.217,0.573,130.0,0.0,6.81,0.148,0.271,1,4,637.93,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,Sprint of small group,0.0,2.0,⛰️  Moy. montagne,0
2021-06-10,2021,la-route-d-occitanie,stage,1.0,France,2.1,,,0.0,,,,,,,0,0.0,3.0,3.0,0.0,0.0,1.0,155.82,2621.0,1846.0,971.0,4.0,2.0,3.0,0.0,0.0,1.0,2.5,1.97,1.72,143.0,0.37,604.0,0.0,0.0,0.0,6.42,149.0,0.0,0.0,0.5074,0.5074,0.9998,0.9998,0.5074,0.0,0.0,145.0,0.0,10.2,0.47,0.0,0,5,779.6299999999999,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,,6.5 km solo,209.0,2.0,⛰️  Moy. montagne,0
2021-06-11,2021,la-route-d-occitanie,stage,2.0,France,2.1,,,0.0,,,,,,,0,0.0,3.0,3.0,0.0,0.0,2.0,198.77,2017.0,2097.0,441.0,73.0,1.0,5.0,0.0,0.0,0.0,3.8,1.4,0.8,75.0,0.12,843.0,0.101,0.346,0.0,4.9,193.0,0.0,1.52,0.0,0.0,0.9056,0.9056,0.0,0.207,0.462,156.0,0.263,40.3,0.249,0.735,0,5,779.6299999999999,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,,Sprint of large group,202.0,2.0,⛰️  Moy. montagne,0
2021-06-12,2021,la-route-d-occitanie,stage,3.0,France,2.1,,,0.0,,,,,,,0,0.0,3.0,3.0,0.0,0.0,3.0,192.45,4601.0,3727.0,2115.0,308.0,4.0,2.0,0.0,0.0,2.0,7.0,6.5,6.76,319.0,2.68,2001.0,0.0,0.328,0.0,11.2,181.0,0.0,0.0,0.9983,0.9983,0.9983,0.9983,0.9983,0.339,0.328,169.0,0.0,21.7,0.759,0.339,0,5,779.6299999999999,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,,4.3 km solo,0.0,3.0,🏔️  Haute montagne,0
2021-06-13,2021,la-route-d-occitanie,stage,4.0,France,2.1,,,0.0,,,,,,,0,0.0,3.0,3.0,0.0,0.0,4.0,151.21,2520.0,2455.0,1049.0,83.0,2.0,0.0,3.0,0.0,0.0,12.7,9.3,7.42,384.0,-0.74,799.0,0.0,0.0,0.0,2.11,149.0,0.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,0.0,127.0,0.0,22.8,0.778,0.0,0,5,779.6299999999999,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,,0.5 km solo,0.0,3.0,🏔️  Haute montagne,0
2021-07-24,2021,olympic-games,result,,France,Olympics,,,0.0,,,,,,,0,208.0,208.0,0.0,0.0,0.0,,232.12,4541.0,4000.0,1449.0,35.0,8.0,0.0,1.0,1.0,1.0,0.8,0.87,0.4,138.0,0.64,833.0,0.0,0.0,0.0,92.1,114.0,0.284,0.0,0.8586,0.8586,0.8586,0.9997,0.6249,17.8,1.36,95.0,0.0,109.0,8.73,26.7,0,0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,,5.7 km solo,192.0,2.0,⛰️  Moy. montagne,0
