date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-01-07,2018,nc-new-zealand,result,,Team Wiggins,NC,,,0.0,,,,,,,0,20.0,20.0,0.0,0.0,0.0,,107.76,1349.0,1359.0,210.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,-1.7,-0.02,129.0,-0.01,529.0,0.0,0.0,0.0,37.0,69.3,0.0,10.1,0.0,0.0,0.1469,0.1469,0.0,0.0,0.0,70.0,0.0,22.6,3.65,0.0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,-,,1.0,🟢  Plat/Sprint,0
2018-03-11,2018,trofeu-da-arrabida,result,,Team Wiggins,1.2,FIN,46.0,0.0,,,,,,,1,50.0,50.0,0.0,0.0,0.0,,169.58,1515.0,1671.0,251.0,0.0,1.0,3.0,0.0,0.0,0.0,-2.3,-0.4,-0.16,62.0,-0.27,389.0,0.0,3.32,0.849,11.3,153.0,0.0,0.0,0.0,0.0,0.8762,0.8762,0.0,1.1,1.61,47.6,0.212,95.7,23.2,1.12,1,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,-,20.0,1.0,🟢  Plat/Sprint,0
2018-03-14,2018,volta-ao-alentejo,stage,1.0,Team Wiggins,2.2,FIN,30.0,0.0,42.0,0.0,,,,,1,8.0,57.0,35.0,0.0,0.0,1.0,173.37,1515.0,1453.0,365.0,75.0,4.0,1.0,0.0,0.0,0.0,1.1,1.4,0.48,141.0,0.15,533.0,0.67,0.494,0.0,3.73,168.0,0.0,0.0,0.0,0.0,0.199,0.9996,0.0,0.736,0.494,47.9,0.0,122.0,2.0,0.736,1,1,169.58,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,-,35.0,1.0,🟢  Plat/Sprint,0
2018-03-15,2018,volta-ao-alentejo,stage,2.0,Team Wiggins,2.2,FIN,25.0,0.0,42.0,0.0,,,,,1,3.0,57.0,35.0,0.0,0.0,2.0,205.72,1720.0,1883.0,269.0,3.0,3.0,2.0,0.0,0.0,0.0,0.1,1.17,0.72,55.0,-0.19,331.0,0.0,1.94,0.0,18.3,185.0,0.0,0.794,0.0,0.0,0.7321,0.7321,0.0,0.0,2.0,20.8,0.0,182.0,0.0,0.0,1,2,342.95000000000005,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,-,,2.0,⛰️  Moy. montagne,0
2018-03-16,2018,volta-ao-alentejo,stage,3.0,Team Wiggins,2.2,FIN,26.0,0.0,42.0,0.0,,,,,1,3.0,57.0,35.0,0.0,0.0,3.0,149.56,1423.0,1167.0,347.0,2.0,1.0,1.0,1.0,0.0,0.0,4.4,-0.27,1.04,265.0,0.29,403.0,0.123,0.0,0.0,0.555,148.0,0.0,0.0,0.0,0.9619,0.9619,0.9619,0.0,0.792,0.0,32.4,0.0,116.0,0.65,0.407,1,3,548.6700000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,-,26.0,1.0,🟢  Plat/Sprint,0
2018-03-17,2018,volta-ao-alentejo,stage,5.0,Team Wiggins,2.2,FIN,69.0,0.0,42.0,0.0,,,,,1,0.0,57.0,35.0,0.0,0.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,698.23,,,,,,,,,31.0,,Time trial,,,,0
2018-03-17,2018,volta-ao-alentejo,stage,4.0,Team Wiggins,2.2,FIN,67.0,0.0,42.0,0.0,,,,,1,1.0,57.0,35.0,0.0,0.0,4.0,64.4,1143.0,968.0,867.0,257.0,0.0,1.0,1.0,0.0,0.0,-0.2,-3.47,-3.86,14.0,0.79,885.0,0.378,0.0,0.0,4.18,59.5,0.0,0.0,0.0,0.477,0.8519,0.8519,0.0,0.21,0.0,59.3,0.0,3.38,1.4,0.21,1,4,698.23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,-,20.25,1.0,🟢  Plat/Sprint,0
2018-03-18,2018,volta-ao-alentejo,stage,6.0,Team Wiggins,2.2,FIN,15.0,0.0,42.0,0.0,,,,,1,7.0,57.0,35.0,0.0,0.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,762.63,,,,,,,,,31.0,,-,,,,0
2018-03-31,2018,le-triptyque-des-monts-et-chateaux,stage,1.0,Team Wiggins,2.2U,FIN,27.0,0.0,39.0,0.0,,,,,1,0.0,4.0,3.0,0.0,0.0,1.0,136.96,1110.0,1081.0,137.0,12.0,4.0,0.0,0.0,0.0,0.0,-1.0,-0.2,-0.96,245.0,0.0,229.0,0.189,0.229,0.0,23.9,112.0,0.0,30.4,0.0,0.0,0.0,0.9656,0.0,0.385,0.162,89.6,0.0,11.2,5.31,0.556,1,7,762.63,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,Sprint of large group,16.4,1.0,🟢  Plat/Sprint,0
2018-04-01,2018,le-triptyque-des-monts-et-chateaux,stage,2.0,Team Wiggins,2.2U,FIN,42.0,0.0,39.0,0.0,,,,,1,1.0,4.0,3.0,0.0,0.0,2.0,168.51,878.0,875.0,131.0,15.0,1.0,0.0,0.0,0.0,0.0,-0.4,-0.3,-0.16,65.0,0.03,194.0,0.0,0.0,0.0,41.4,127.0,0.0,26.9,0.0,0.0,0.0,0.4916,0.0,0.0,0.0,131.0,0.0,0.89,8.37,0.936,1,8,899.59,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,Sprint of large group,12.4,1.0,🟢  Plat/Sprint,0
