date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-04-07,2018,tour-des-flandres-espoirs,result,,Finland,1.Ncup,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,,,,,,,,,17.0,,-,,,,0
2018-05-25,2018,tour-of-estonia,stage,1.0,Finland,2.1,FIN,26.0,0.0,34.0,0.0,,,,,1,0.0,3.0,3.0,0.0,0.0,1.0,199.21,656.0,659.0,112.0,35.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.43,-0.1,85.0,0.06,159.0,0.0,0.0,0.0,1.91,197.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.22,191.0,0.0,4.56,3.39,0.0,1.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,-,,1.0,🟢  Plat/Sprint,0
2018-05-26,2018,tour-of-estonia,stage,2.0,Finland,2.1,FIN,35.0,0.0,34.0,0.0,,,,,1,0.0,3.0,3.0,0.0,0.0,2.0,173.7,1156.0,1157.0,69.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.04,66.0,0.02,334.0,1.9,0.0,0.0,0.528,171.0,0.756,23.7,0.0,0.0,0.0,0.0,0.0,0.0,7.02,103.0,0.0,0.0,40.1,0.733,1.0,1,199.21,14.0,0.55,0.0,0.258,0.0,0.161,0.0,0.0,20.0,,-,0.0,1.0,🟢  Plat/Sprint,0
2018-07-01,2018,nc-finland,result,,,NC,FIN,7.0,3.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0.0,,-,,,,0
2018-08-02,2018,tour-alsace,stage,1.0,Team Meder,2.2,FIN,47.0,0.0,96.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0.0,,,,,,,,,26.0,,-,,,,0
2018-08-03,2018,tour-alsace,stage,2.0,Team Meder,2.2,FIN,115.0,0.0,96.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,0.0,,,,,,,,,26.0,,? km solo,,,,0
2018-08-04,2018,tour-alsace,stage,3.0,Team Meder,2.2,FIN,95.0,0.0,96.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2,0.0,,,,,,,,,26.0,,-,,,,0
2018-08-05,2018,tour-alsace,stage,4.0,Team Meder,2.2,FIN,94.0,0.0,96.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,,,,,,,,,26.0,,-,,,,0
2018-08-23,2018,baltic-chain-tour,prologue,,Finland,2.2,FIN,75.0,0.0,38.0,0.0,,,,,1,0.0,3.0,3.0,0.0,0.0,,4.84,53.0,53.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,0.0,4.77,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,⏱️  CLM,0
2018-08-24,2018,baltic-chain-tour,stage,1.0,Finland,2.2,FIN,38.0,0.0,38.0,0.0,,,,,1,0.0,3.0,3.0,0.0,0.0,1.0,157.42,623.0,623.0,82.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.6,-0.77,0.04,84.0,0.12,171.0,0.0,0.0,0.0,0.0,157.0,0.104,38.9,0.0,0.0,0.0,0.0,0.0,0.953,0.221,101.0,0.604,13.9,1.75,1.04,1.0,5,4.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,-,0.0,1.0,🟢  Plat/Sprint,0
