date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-09-19,2018,turul-romaniei,stage,1.0,,2.2,FIN,41.0,0.0,50.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,1.0,154.42,1512.0,1301.0,501.0,214.0,1.0,3.0,0.0,0.0,0.0,2.0,0.53,0.16,702.0,0.28,647.0,0.202,0.0,0.0,0.126,154.0,0.0,0.649,0.0,0.0,0.8202,0.8202,0.0,1.09,0.0,115.0,0.0,37.6,0.731,0.307,,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,-,,,,0
2018-09-20,2018,turul-romaniei,stage,2.0,,2.2,FIN,38.0,0.0,50.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,2.0,162.02,1307.0,1138.0,1028.0,369.0,1.0,0.0,0.0,1.0,0.0,-5.3,-4.1,-4.64,687.0,0.01,244.0,0.0,0.0,0.0,0.886,158.0,0.136,1.42,0.8092,0.8092,0.8092,0.8092,0.0,3.88,0.711,0.1,0.0,156.0,0.396,1.25,,1,154.42,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,-,,,,0
2018-09-21,2018,turul-romaniei,stage,3.0,,2.2,FIN,64.0,0.0,50.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,3.0,175.91,1443.0,1947.0,1165.0,52.0,2.0,0.0,0.0,1.0,0.0,0.2,-0.23,-0.28,544.0,0.01,126.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.3217,0.3217,0.3217,0.7822,0.0,10.3,0.0,0.0,0.0,165.0,0.553,7.68,,2,316.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,-,,,,0
2018-09-22,2018,turul-romaniei,stage,4.0,,2.2,FIN,48.0,0.0,50.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,4.0,124.48,490.0,303.0,291.0,89.0,0.0,1.0,0.0,0.0,0.0,-0.3,0.0,0.0,250.0,0.03,101.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.9251,0.9251,0.0,0.0,0.0,0.474,0.0,123.0,0.861,0.0,,3,492.35,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,-,,,,0
2018-09-23,2018,turul-romaniei,stage,5.0,,2.2,FIN,53.0,0.0,50.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,5.0,100.91,140.0,140.0,88.0,84.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.03,0.0,25.0,0.0,70.0,0.0,0.0,0.0,0.0,97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,85.7,0.0,0.0,6.1,0.0,,4,616.83,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,-,,,,0
2020-07-23,2020,sibiu-cycling-tour,prologue,,Romania,2.1,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,2.44,11.0,11.0,430.0,422.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,11.0,0.0,11.0,1.24,0.0,0.0,0.192,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.502,0.0,0.0,1.16,0.0,1.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,⏱️  CLM,0
2020-07-24,2020,sibiu-cycling-tour,stage,1.0,Romania,2.1,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,182.59,3238.0,1668.0,2029.0,324.0,3.0,1.0,1.0,0.0,1.0,6.5,6.23,6.5,293.0,-0.06,700.0,0.0,0.0,0.0,0.0,183.0,0.0,1.23,0.9998,0.9998,0.9998,0.9998,0.9998,0.0,0.0,90.4,0.0,91.2,0.0,0.0,1.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,Other,0.75,3.0,🏔️  Haute montagne,0
2020-07-25,2020,sibiu-cycling-tour,stage,2.0,Romania,2.1,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,2.0,177.36,1465.0,1438.0,770.0,364.0,4.0,0.0,1.0,0.0,0.0,-1.1,-1.37,-0.62,68.0,0.06,353.0,0.0,0.0,0.0,2.22,175.0,0.0,4.99,0.0,0.8332,0.8332,0.8332,0.0,0.0,0.295,153.0,0.0,18.5,0.579,0.0,1.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,Sprint of large group,1.2,2.0,⛰️  Moy. montagne,0
2020-08-05,2020,tour-of-szeklerland,prologue,,Romania,2.2,,,0.0,,,,,,,0,3.0,36.0,33.0,0.0,0.0,,5.56,41.0,42.0,563.0,523.0,0.0,0.0,0.0,0.0,0.0,0.4,-1.13,-0.16,41.0,-0.02,41.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,3.17,0.0,0.943,1.22,0.148,1.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,⏱️  CLM,0
2020-08-06,2020,tour-of-szeklerland,stage,1.0,Romania,2.2,,,0.0,,,,,,,0,0.0,36.0,33.0,0.0,0.0,1.0,174.51,1095.0,1087.0,947.0,462.0,1.0,1.0,1.0,0.0,0.0,0.4,-1.3,-1.16,82.0,0.07,136.0,8.86,0.0,0.0,3.8,162.0,0.0,0.308,0.0,0.3636,0.9495,0.9495,0.0,0.0,0.0,74.7,0.0,99.5,0.0,0.0,1.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,-,1.2,1.0,🟢  Plat/Sprint,0
2020-08-07,2020,tour-of-szeklerland,stage,2.0,Romania,2.2,,,0.0,,,,,,,0,0.0,36.0,33.0,0.0,0.0,2.0,191.63,2059.0,2068.0,1281.0,471.0,1.0,0.0,3.0,0.0,0.0,0.4,0.17,-0.22,11.0,0.25,288.0,0.0,0.255,0.0,1.22,190.0,0.0,1.73,0.0,0.909,0.909,0.909,0.0,0.0,0.284,0.907,0.0,189.0,0.125,0.125,1.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,-,1.2,2.0,⛰️  Moy. montagne,0
2020-08-16,2020,nc-romania,result,,,NC,FIN,9.0,5.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,125.25,1982.0,1978.0,471.0,182.0,0.0,6.0,0.0,0.0,0.0,0.6,0.33,0.0,26.0,0.02,686.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.8999,0.8999,0.0,0.0,0.0,94.3,0.0,31.0,0.0,0.0,,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.0,,-,,,,0
2020-08-24,2020,uec-road-european-championships-itt,result,,Romania,CC,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,25.69,312.0,313.0,151.0,47.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.17,0.56,87.0,-0.0,312.0,0.0,0.0,0.0,0.383,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,1,125.25,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,,Time trial,1.6,0.0,⏱️  CLM,0
2020-08-26,2020,uec-road-european-championships-me,result,,Romania,CC,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,178.46,2313.0,2314.0,153.0,47.0,12.0,0.0,0.0,0.0,0.0,-2.3,0.53,0.5,81.0,-0.06,641.0,0.0,0.0,0.0,47.2,132.0,0.0,0.0,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,175.0,0.0,0.0,3.6,0.0,0.0,1,125.25,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,,Sprint of large group,1.2,2.0,⛰️  Moy. montagne,0
