date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2020-01-08,2020,nc-australia-itt,result,,Team Jumbo-Visma,NC,,,0.0,,,,,,,0,20.0,20.0,0.0,0.0,0.0,,37.56,371.0,373.0,580.0,495.0,2.0,0.0,0.0,0.0,0.0,2.1,-0.93,-1.16,207.0,-0.01,371.0,0.0,0.0,0.0,23.5,14.1,0.0,0.838,0.0,0.0,0.0,0.8328,0.0,0.0,0.0,29.9,0.0,0.0,6.8,0.0,0,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,Time trial,64.4,0.0,⏱️  CLM,0
2020-01-12,2020,nc-australia,result,,Team Jumbo-Visma,NC,,,0.0,,,,,,,0,20.0,20.0,0.0,0.0,0.0,,139.88,2676.0,2676.0,599.0,442.0,12.0,0.0,0.0,0.0,0.0,-4.3,-1.9,-2.12,694.0,0.3,1048.0,0.0,0.0,0.0,123.0,17.5,0.0,14.8,0.0,0.0,0.0,0.936,0.0,0.0,0.0,87.7,0.0,14.3,23.6,0.0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,-,150.0,2.0,⛰️  Moy. montagne,0
2020-01-15,2020,new-zealand-cycle-classic,stage,1.0,New Zealand,2.2,FIN,45.0,0.0,13.0,0.0,,,,,1,0.0,43.0,35.0,0.0,0.0,1.0,123.32,1226.0,1172.0,274.0,104.0,3.0,1.0,0.0,0.0,0.0,4.0,1.73,0.86,65.0,0.23,579.0,0.0,0.0,0.0,118.0,5.01,0.0,0.0,0.0,0.0,0.4196,0.7552,0.0,0.0,0.0,122.0,0.0,0.0,0.626,0.0,0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,-,0.0,1.0,🟢  Plat/Sprint,0
2020-01-16,2020,new-zealand-cycle-classic,stage,2.0,New Zealand,2.2,FIN,45.0,0.0,13.0,0.0,,,,,1,7.0,43.0,35.0,0.0,0.0,2.0,119.01,917.0,917.0,170.0,47.0,3.0,0.0,0.0,0.0,0.0,-0.3,0.4,0.36,49.0,-0.05,359.0,0.0,0.0,0.0,63.9,55.0,0.0,0.0,0.0,0.0,0.0,0.8032,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0,1,123.32,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,-,0.0,1.0,🟢  Plat/Sprint,0
2020-01-17,2020,new-zealand-cycle-classic,stage,3.0,New Zealand,2.2,FIN,61.0,0.0,13.0,0.0,,,,,1,0.0,43.0,35.0,0.0,0.0,3.0,128.61,744.0,813.0,165.0,29.0,1.0,0.0,0.0,0.0,0.0,-0.7,-0.5,-0.28,30.0,-0.07,379.0,0.0,0.0,0.0,66.0,62.1,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0,2,242.33,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,-,1.4,1.0,🟢  Plat/Sprint,0
2020-01-18,2020,new-zealand-cycle-classic,stage,4.0,New Zealand,2.2,FIN,10.0,0.0,13.0,0.0,,,,,1,0.0,43.0,35.0,0.0,0.0,4.0,175.4,2238.0,1942.0,414.0,68.0,3.0,0.0,4.0,0.0,0.0,5.7,6.4,5.96,319.0,0.01,620.0,0.0,0.0,0.0,107.0,68.6,0.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0,3,370.94,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,-,0.0,3.0,🏔️  Haute montagne,0
2020-01-19,2020,new-zealand-cycle-classic,stage,5.0,New Zealand,2.2,FIN,53.0,0.0,13.0,0.0,,,,,1,1.0,43.0,35.0,0.0,0.0,5.0,123.72,360.0,360.0,152.0,123.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.57,-0.52,27.0,0.02,150.0,0.0,0.0,0.0,47.3,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0,4,546.34,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,-,1.4,1.0,🟢  Plat/Sprint,0
2020-01-21,2020,tour-down-under,stage,1.0,Team Jumbo-Visma,2.UWT,,,0.0,,,,,,,0,0.0,140.0,140.0,0.0,0.0,1.0,150.2,1245.0,1245.0,405.0,241.0,0.0,5.0,0.0,0.0,0.0,0.0,-0.2,-0.2,155.0,0.05,477.0,0.0,0.0,0.0,11.4,139.0,0.0,15.2,0.0,0.0,0.8909,0.8909,0.0,0.0,0.0,109.0,0.0,22.8,2.97,0.0,0,5,670.0600000000001,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,,Sprint of large group,126.8,2.0,⛰️  Moy. montagne,0
2020-01-22,2020,tour-down-under,stage,2.0,Team Jumbo-Visma,2.UWT,,,0.0,,,,,,,0,0.0,140.0,140.0,0.0,0.0,2.0,135.67,2486.0,2354.0,529.0,301.0,4.0,4.0,0.0,0.0,0.0,3.1,1.43,2.02,300.0,-0.05,656.0,0.0,0.0,0.0,66.5,69.3,0.0,2.31,0.0,0.0,0.9996,0.9996,0.0,0.0,0.0,75.1,0.0,55.6,2.9,0.0,0,5,670.0600000000001,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,,Sprint of small group,85.6,2.0,⛰️  Moy. montagne,0
2020-01-23,2020,tour-down-under,stage,3.0,Team Jumbo-Visma,2.UWT,,,0.0,,,,,,,0,0.0,140.0,140.0,0.0,0.0,3.0,130.89,2881.0,2647.0,613.0,182.0,9.0,1.0,1.0,0.0,0.0,8.0,4.4,2.52,292.0,0.55,1388.0,0.0,0.0,0.0,21.8,105.0,0.0,2.9,0.0,0.1784,0.3555,0.9997,0.0,4.15,0.0,79.8,0.0,41.1,3.2,4.17,0,5,670.0600000000001,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,,0.6 km solo,49.6,2.0,⛰️  Moy. montagne,0
