date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-06-22,2018,nc-greece-itt,result,,,NC,FIN,5.0,10.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,1.0,,Time trial,,,,0
2018-06-24,2018,nc-greece,result,,,NC,FIN,7.0,20.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,,,,,,,,,1.0,,-,,,,0
2019-06-28,2019,nc-greece-itt,result,,,NC,FIN,6.0,5.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3.0,,Time trial,,,,0
2019-06-30,2019,nc-greece,result,,,NC,FIN,12.0,1.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,,,,,,,,,3.0,,-,,,,0
2019-07-06,2019,in-the-footsteps-of-the-romans,stage,1.0,,2.2,FIN,50.0,0.0,47.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,1.0,126.29,1129.0,1125.0,908.0,789.0,8.0,0.0,0.0,0.0,0.0,2.1,0.53,0.68,456.0,0.06,454.0,0.0,0.0,0.0,64.2,61.9,0.0,0.0,0.0,0.0,0.0,0.9078,0.0,0.123,0.0,121.0,0.0,0.0,5.19,0.123,,2,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,-,,,,0
2019-07-07,2019,in-the-footsteps-of-the-romans,stage,2.0,,2.2,FIN,45.0,0.0,47.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,2.0,151.81,1368.0,1375.0,936.0,704.0,0.0,4.0,0.0,0.0,0.0,2.5,2.73,2.24,334.0,-0.37,351.0,0.0,0.0,0.0,48.1,103.0,0.0,0.0,0.0,0.0,0.9991,0.9991,0.0,0.0,0.0,147.0,0.0,0.0,5.17,0.79,,3,126.29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,-,,,,0
2020-03-01,2020,rhodes-gp,result,,Asker CK,1.2,FIN,29.0,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,186.29,1623.0,1624.0,480.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,-0.1,-0.24,152.0,0.85,571.0,0.0,0.448,0.0,0.53,185.0,0.0,1.21,0.0,0.3447,0.8193,0.8193,0.0,0.0,0.515,148.0,0.448,35.9,0.651,0.542,1.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,-,,2.0,⛰️  Moy. montagne,0
2020-03-06,2020,tour-of-rhodes,stage,1.0,Asker CK,2.2,FIN,65.0,0.0,31.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,1.0,149.71,3863.0,3756.0,373.0,0.0,5.0,1.0,1.0,0.0,0.0,3.6,1.37,1.42,355.0,0.6,1592.0,0.0,0.0,0.0,26.3,124.0,0.0,0.0,0.0,0.2555,0.2555,0.9996,0.0,0.0,0.0,133.0,0.0,17.7,0.0,0.0,1.0,1,186.29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,-,0.0,2.0,⛰️  Moy. montagne,0
2020-03-07,2020,tour-of-rhodes,stage,2.0,Asker CK,2.2,FIN,72.0,0.0,31.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,2.0,144.86,3291.0,3289.0,365.0,3.0,2.0,2.0,1.0,0.0,0.0,0.3,0.1,0.06,252.0,0.62,1111.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.5357,0.8662,0.8662,0.0,0.0,0.0,144.0,0.0,1.19,0.0,0.0,1.0,2,336.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,-,0.0,2.0,⛰️  Moy. montagne,0
2020-03-08,2020,tour-of-rhodes,stage,3.0,Asker CK,2.2,FIN,33.0,0.0,31.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,3.0,163.44,5021.0,5087.0,702.0,0.0,3.0,2.0,0.0,1.0,0.0,0.8,0.07,0.08,387.0,-0.04,1244.0,0.0,0.448,0.0,4.16,159.0,0.0,0.33,0.7281,0.7281,0.7281,0.7281,0.0,0.436,0.201,114.0,0.448,47.8,0.572,0.619,1.0,3,480.86,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,-,0.0,2.0,⛰️  Moy. montagne,0
