date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-01-05,2018,nc-australia-itt,result,,Team Dimension Data,NC,,,0.0,,,,,,,0,1.0,1.0,0.0,0.0,0.0,,29.2,351.0,351.0,448.0,341.0,1.0,0.0,0.0,0.0,0.0,2.0,1.33,1.52,345.0,0.0,351.0,0.0,0.0,0.0,29.1,0.106,0.0,0.0,0.0,0.0,0.0,0.995,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,0,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,Time trial,,0.0,⏱️  CLM,0
2018-01-07,2018,nc-australia,result,,Team Dimension Data,NC,,,0.0,,,,,,,0,3.0,3.0,0.0,0.0,0.0,,93.15,1489.0,1485.0,596.0,440.0,8.0,0.0,0.0,0.0,0.0,-4.3,-1.7,-2.3,200.0,0.31,899.0,0.0,0.0,0.0,81.8,11.3,0.0,9.85,0.0,0.0,0.0,0.9065,0.0,0.0,0.0,58.3,0.0,12.2,12.8,0.0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,,-,,1.0,🟢  Plat/Sprint,0
2018-01-16,2018,tour-down-under,stage,1.0,Team Dimension Data,2.UWT,FIN,50.0,0.0,3.0,325.0,,,,,1,0.0,395.0,385.0,0.0,0.0,1.0,115.57,1137.0,1140.0,522.0,337.0,4.0,2.0,0.0,0.0,0.0,-1.4,-1.73,-1.84,163.0,0.29,554.0,0.0,0.0,0.0,6.52,109.0,0.0,0.0,0.0,0.0,0.7648,0.934,0.0,0.0,0.0,53.1,0.0,62.6,0.0,0.0,0,0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,,Sprint of large group,3.0,1.0,🟢  Plat/Sprint,0
2018-01-17,2018,tour-down-under,stage,2.0,Team Dimension Data,2.UWT,FIN,23.0,0.0,3.0,325.0,,,,,1,0.0,395.0,385.0,0.0,0.0,2.0,101.89,997.0,678.0,494.0,149.0,2.0,0.0,1.0,0.0,0.0,5.1,6.07,4.46,374.0,0.01,415.0,0.0,0.0,0.0,3.57,98.4,0.0,3.87,0.0,0.9983,0.9983,0.9983,0.0,0.0,0.0,64.0,0.0,29.0,5.1,0.0,0,1,115.57,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,,Sprint of large group,1.5,1.0,🟢  Plat/Sprint,0
2018-01-18,2018,tour-down-under,stage,3.0,Team Dimension Data,2.UWT,FIN,65.0,0.0,3.0,325.0,,,,,1,0.0,395.0,385.0,0.0,0.0,3.0,122.35,1263.0,901.0,425.0,2.0,2.0,0.0,1.0,0.0,0.0,1.4,1.37,1.58,226.0,0.12,277.0,0.0,0.118,0.0,11.9,110.0,0.0,1.72,0.0,0.6443,0.6443,0.9776,0.0,0.299,0.527,91.4,0.0,20.1,8.37,0.0,0,2,217.46,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,,Sprint of large group,1.0,1.0,🟢  Plat/Sprint,0
2018-01-19,2018,tour-down-under,stage,4.0,Team Dimension Data,2.UWT,FIN,29.0,0.0,3.0,325.0,,,,,1,0.0,395.0,385.0,0.0,0.0,4.0,46.79,300.0,300.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.13,-0.1,68.0,0.0,300.0,0.0,0.0,0.0,2.85,40.4,0.0,36.8,0.0,0.0,0.0,0.0,0.0,3.24,5.22,2.22,0.0,0.0,1.39,5.42,0,3,339.80999999999995,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,,Sprint of small group,0.75,1.0,🟢  Plat/Sprint,0
2018-01-20,2018,tour-down-under,stage,5.0,Team Dimension Data,2.UWT,FIN,3.0,10.0,3.0,325.0,,,,,1,10.0,395.0,385.0,0.0,0.0,5.0,151.46,1307.0,1006.0,377.0,6.0,2.0,1.0,1.0,0.0,0.0,5.8,7.33,5.9,344.0,-0.04,292.0,0.0,0.0,0.0,9.29,141.0,0.0,3.89,0.0,0.8158,0.9991,0.9991,0.0,1.09,0.0,115.0,0.0,23.5,8.0,1.09,0,4,386.6,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,525.0,,1.1 km solo,,3.0,🏔️  Haute montagne,0
2018-01-21,2018,tour-down-under,stage,6.0,Team Dimension Data,2.UWT,FIN,33.0,0.0,3.0,325.0,,,,,1,0.0,395.0,385.0,0.0,0.0,6.0,89.9,616.0,620.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,-1.1,-0.6,-0.1,62.0,0.02,352.0,0.499,0.294,0.0,1.34,86.2,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,65.4,0.294,0.0,10.6,0.0,0,5,538.06,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,,-,0.6,1.0,🟢  Plat/Sprint,0
2018-01-28,2018,great-ocean-road-race,result,,Team Dimension Data,1.UWT,FIN,45.0,5.0,,,,,,,1,16.0,16.0,0.0,0.0,0.0,,113.43,1171.0,1171.0,178.0,2.0,2.0,1.0,0.0,0.0,0.0,-0.9,-0.8,-0.96,85.0,0.12,340.0,0.0,0.0,0.0,25.6,87.9,0.0,28.1,0.0,0.0,0.6286,0.8275,0.0,0.0,0.0,77.7,0.0,6.93,0.683,0.0,0,6,627.9599999999999,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,274.0,,Sprint of small group,0.0,1.0,🟢  Plat/Sprint,0
2018-01-31,2018,vuelta-a-la-comunidad-valenciana,stage,1.0,Team Dimension Data,2.1,,,0.0,,,,,,,0,0.0,5.0,5.0,0.0,0.0,1.0,191.24,2448.0,2447.0,789.0,0.0,2.0,1.0,0.0,1.0,0.0,0.1,-0.07,-0.04,30.0,0.38,706.0,0.329,1.15,0.0,4.78,175.0,0.0,12.1,0.5271,0.5271,0.5271,0.7756,0.0,10.9,1.84,75.6,0.0,90.8,0.721,9.28,0,7,741.3899999999999,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,,Sprint of large group,,2.0,⛰️  Moy. montagne,0
