date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-02-18,2018,gp-laguna,result,,WSA Pushbikers,1.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,158.42,1627.0,1625.0,367.0,-2.0,1.0,1.0,2.0,0.0,0.0,0.1,0.27,0.26,63.0,0.16,561.0,0.0,1.78,0.0,0.378,156.0,0.0,0.0,0.0,0.7272,0.7272,0.7272,0.0,0.0,1.78,43.5,0.0,113.0,0.0,0.0,1.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,-,,2.0,⛰️  Moy. montagne,0
2018-02-25,2018,gp-izola-butan-plin,result,,WSA Pushbikers,1.2,DNF,,0.0,,,,,,,1,30.0,30.0,0.0,0.0,0.0,,153.84,2195.0,2221.0,257.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,-1.37,-0.16,60.0,-0.05,768.0,0.0,0.0,0.0,3.08,150.0,0.0,7.3,0.0,0.0,0.668,0.7822,0.0,0.0,0.0,72.1,0.0,72.2,2.1,0.817,1.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,-,0.0,2.0,⛰️  Moy. montagne,0
2018-02-28,2018,trofej-umag,result,,WSA Pushbikers,1.2,FIN,84.0,0.0,,,,,,,1,5.0,5.0,0.0,0.0,0.0,,144.26,1221.0,1221.0,188.0,2.0,0.0,5.0,0.0,0.0,0.0,-0.3,-0.4,-0.6,19.0,0.14,482.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.8931,0.8931,0.0,0.201,0.0,2.52,0.0,142.0,0.0,0.0,1.0,1,153.84,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,-,15.0,2.0,⛰️  Moy. montagne,0
2018-03-03,2018,porec-trophy,result,,WSA Pushbikers,1.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,149.61,1587.0,1490.0,177.0,5.0,0.0,7.0,0.0,0.0,0.0,4.9,2.3,1.48,147.0,0.06,514.0,0.0,0.0,0.0,0.684,149.0,0.0,0.417,0.0,0.0,0.9239,0.9239,0.0,0.0,0.0,91.6,0.0,57.1,0.417,0.0,1.0,2,298.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,-,11.666666666666666,2.0,⛰️  Moy. montagne,0
2018-03-08,2018,istrian-spring-tour,prologue,,WSA Pushbikers,2.2,FIN,105.0,0.0,109.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,,2.01,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.05,5.0,0.05,5.0,0.0,0.0,0.0,0.835,1.0,0.0,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.163,1.0,2,298.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,⏱️  CLM,0
2018-03-09,2018,istrian-spring-tour,stage,1.0,WSA Pushbikers,2.2,FIN,56.0,0.0,109.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,1.0,155.09,1724.0,1438.0,414.0,0.0,2.0,2.0,1.0,0.0,0.0,7.2,5.3,5.02,253.0,0.62,642.0,0.454,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.438,0.9997,0.9997,0.0,0.0,0.0,80.0,0.0,74.2,1.1,0.0,1.0,3,300.11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,-,,3.0,🏔️  Haute montagne,0
2018-03-10,2018,istrian-spring-tour,stage,2.0,WSA Pushbikers,2.2,FIN,133.0,0.0,109.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,2.0,158.81,2065.0,1740.0,450.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,4.23,5.42,352.0,0.3,540.0,0.0,0.0,0.0,0.21,158.0,0.0,0.0,0.0,0.9904,0.9904,0.9904,0.0,0.285,0.0,50.4,0.0,107.0,0.711,0.0,1.0,4,455.2000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,-,8.75,2.0,⛰️  Moy. montagne,0
2018-03-11,2018,istrian-spring-tour,stage,3.0,WSA Pushbikers,2.2,FIN,73.0,0.0,109.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,3.0,159.6,1377.0,1642.0,360.0,-2.0,4.0,3.0,0.0,0.0,0.0,-0.4,-0.4,-0.62,17.0,-0.33,514.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.9022,0.9022,0.0,0.0,0.0,20.8,0.0,139.0,0.0,0.0,1.0,5,614.01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,-,7.0,2.0,⛰️  Moy. montagne,0
2018-03-31,2018,visegrad-4-bicycle-race-gp-slovakia,result,,WSA Pushbikers,1.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,158.82,122.0,138.0,129.0,111.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.02,16.0,-0.03,34.0,0.0,0.0,0.0,0.6,152.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,6.47,0.431,152.0,0.0,0.0,0.0,6.47,0.0,4,475.51,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,-,,1.0,🟢  Plat/Sprint,0
2018-04-01,2018,gp-adria-mobil,result,,WSA Pushbikers,1.2,FIN,36.0,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,184.05,2547.0,2579.0,622.0,149.0,2.0,2.0,2.0,0.0,0.0,-0.5,-0.7,-0.14,94.0,0.78,955.0,0.0,0.0,0.0,8.5,175.0,0.429,12.5,0.0,0.2301,0.8661,0.8661,0.0,0.0,0.0,127.0,0.0,41.6,2.3,0.426,0.0,4,475.51,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,-,7.0,2.0,⛰️  Moy. montagne,0
