date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2024-01-07,2024,nc-australia,result,,Arkéa - B&B Hotels,NC,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,139.88,2676.0,2676.0,599.0,442.0,12.0,0.0,0.0,0.0,0.0,-4.3,-1.9,-2.12,694.0,0.3,1048.0,0.0,0.0,0.0,123.0,17.5,0.0,14.8,0.0,0.0,0.0,0.936,0.0,0.0,0.0,87.7,0.0,14.3,23.6,0.0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Other,,2.0,⛰️  Moy. montagne,0
2024-01-16,2024,tour-down-under,stage,1.0,Arkéa - B&B Hotels,2.UWT,,,0.0,,,,,,,0,0.0,65.0,35.0,0.0,0.0,1.0,94.07,999.0,1193.0,492.0,100.0,2.0,1.0,0.0,0.0,0.0,1.5,0.53,0.16,60.0,0.1,565.0,0.0,0.0,0.0,34.5,59.6,0.0,1.83,0.0,0.0,0.556,0.556,0.0,0.0,0.0,36.9,0.0,55.3,0.0,0.0,0,0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,,Sprint of large group,,1.0,🟢  Plat/Sprint,0
2024-01-17,2024,tour-down-under,stage,2.0,Arkéa - B&B Hotels,2.UWT,,,0.0,,,,,,,0,0.0,65.0,35.0,0.0,0.0,2.0,104.28,1710.0,1338.0,516.0,117.0,0.0,2.0,2.0,0.0,0.0,4.1,1.2,2.06,230.0,0.39,669.0,0.0,0.0,0.0,41.8,62.5,0.0,5.75,0.0,0.7929,0.9996,0.9996,0.0,0.0,0.0,57.9,0.0,40.7,0.0,0.0,0,0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,19.0,0.8 km solo,0.0,2.0,⛰️  Moy. montagne,0
2024-01-18,2024,tour-down-under,stage,3.0,Arkéa - B&B Hotels,2.UWT,,,0.0,,,,,,,0,30.0,65.0,35.0,0.0,0.0,3.0,93.66,1195.0,922.0,375.0,6.0,2.0,1.0,1.0,0.0,0.0,5.5,7.4,5.72,381.0,0.02,645.0,0.0,0.0,0.0,15.5,78.1,0.0,1.22,0.0,0.9995,0.9995,0.9995,0.0,0.0,0.0,90.6,0.0,0.11,1.46,0.0,0,0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,20.0,Sprint of large group,,3.0,🏔️  Haute montagne,0
2024-01-19,2024,tour-down-under,stage,4.0,Arkéa - B&B Hotels,2.UWT,,,0.0,,,,,,,0,0.0,65.0,35.0,0.0,0.0,4.0,136.09,537.0,547.0,239.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.03,0.18,81.0,-0.07,64.0,0.0,0.0,0.0,29.2,107.0,0.0,0.0,0.0,0.0,0.5336,0.5336,0.0,0.0,0.0,59.5,0.0,75.7,0.885,0.0,0,0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,23.0,Sprint of large group,0.0,1.0,🟢  Plat/Sprint,0
2024-01-20,2024,gp-de-valence,result,,Arkéa - B&B Hotels,1.1,,,0.0,,,,,,,0,50.0,50.0,0.0,0.0,0.0,,201.59,2036.0,2261.0,625.0,-1.0,3.0,2.0,2.0,0.0,0.0,0.3,0.13,0.02,17.0,-0.42,773.0,0.0,1.46,0.0,1.25,196.0,0.0,0.446,0.0,0.4354,0.6224,0.6909,0.0,2.42,0.0,145.0,0.0,52.6,0.401,2.48,1,0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,12.0,Sprint of large group,0.0,2.0,⛰️  Moy. montagne,0
2024-01-20,2024,tour-down-under,stage,5.0,Arkéa - B&B Hotels,2.UWT,,,0.0,,,,,,,0,0.0,65.0,35.0,0.0,0.0,5.0,129.28,1435.0,1065.0,380.0,0.0,2.0,1.0,1.0,0.0,0.0,5.5,7.13,5.74,314.0,0.08,393.0,0.0,0.0,0.0,11.5,117.0,0.0,3.27,0.0,0.7772,0.9994,0.9994,0.0,0.264,0.281,109.0,0.0,7.88,8.89,0.0,0,0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,32.0,Sprint of 3 riders,30.0,3.0,🏔️  Haute montagne,0
2024-01-21,2024,ruta-de-la-ceramica-gran-premio-castellon,result,,Arkéa - B&B Hotels,1.1,,,0.0,,,,,,,0,43.0,43.0,0.0,0.0,0.0,,174.48,2325.0,2147.0,786.0,25.0,2.0,1.0,1.0,1.0,0.0,-0.3,-0.17,-0.62,36.0,1.42,1041.0,0.227,0.0,0.0,18.3,152.0,0.0,15.0,0.2463,0.9091,0.9091,0.9091,0.0,4.21,0.506,116.0,0.0,34.7,3.72,4.23,1,0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,14.0,Sprint of large group,16.666666666666668,2.0,⛰️  Moy. montagne,0
2024-01-21,2024,tour-down-under,stage,6.0,Arkéa - B&B Hotels,2.UWT,,,0.0,,,,,,,0,0.0,65.0,35.0,0.0,0.0,6.0,128.77,2244.0,1660.0,685.0,100.0,1.0,1.0,3.0,0.0,0.0,2.4,4.23,3.34,221.0,0.52,787.0,0.0,0.0,0.0,26.2,102.0,0.0,0.794,0.0,0.9985,0.9985,0.9985,0.0,0.0,0.0,96.2,0.0,28.2,3.12,0.0,0,0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,22.0,Sprint of 4 riders,23.25,2.0,⛰️  Moy. montagne,0
2024-01-24,2024,trofeo-calvia,result,,Arkéa - B&B Hotels,1.1,,,0.0,,,,,,,0,25.0,25.0,0.0,0.0,0.0,,149.49,3127.0,3135.0,502.0,8.0,4.0,2.0,3.0,0.0,0.0,0.7,-2.23,-1.62,69.0,0.17,1002.0,0.0,0.0,0.0,0.271,149.0,0.0,5.09,0.0,0.6034,0.8431,0.9225,0.0,0.392,0.0,138.0,0.0,5.06,0.588,0.0,0,0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,18.0,Sprint à deux,18.6,2.0,⛰️  Moy. montagne,0
