date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-03-04,2018,gp-de-la-ville-de-lillers,result,,,1.2,FIN,9.0,3.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,186.8,1190.0,1191.0,82.0,23.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.03,-0.32,30.0,0.07,350.0,0.0,0.0,0.0,24.9,162.0,0.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,7.27,20.7,0.0,,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,37.0,,-,,,,0
2018-04-07,2018,tour-des-flandres-espoirs,result,,Ireland,1.Ncup,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,,,,,,,,,17.0,,-,,,,0
2018-04-28,2018,toscana-terra-di-ciclismo,stage,1.0,Ireland,2.2U,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,145.13,2218.0,1988.0,410.0,34.0,1.0,3.0,2.0,0.0,0.0,-0.6,1.53,2.24,178.0,0.43,904.0,0.148,0.0,0.0,1.86,143.0,0.0,0.0,0.0,0.7794,0.9761,0.9761,0.0,0.163,0.2,115.0,0.0,28.1,1.8,0.163,0.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-,,2.0,⛰️  Moy. montagne,0
2018-04-30,2018,toscana-terra-di-ciclismo,stage,2.0,Ireland,2.2U,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,2.0,156.24,3406.0,2453.0,1714.0,174.0,3.0,3.0,0.0,0.0,1.0,7.7,6.87,6.9,378.0,-0.5,650.0,0.363,4.0,0.0,0.879,151.0,0.158,0.0,0.9998,0.9998,0.9998,0.9998,0.9998,0.0,0.0,82.2,0.316,61.3,12.2,0.0,0.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4 km solo,,3.0,🏔️  Haute montagne,0
2018-05-01,2018,toscana-terra-di-ciclismo,stage,3.0,Ireland,2.2U,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,3.0,161.55,2295.0,2418.0,599.0,129.0,3.0,1.0,2.0,0.0,0.0,0.4,-0.43,-0.42,28.0,-0.27,567.0,0.0,9.97,18.4,14.6,114.0,0.0,0.0,0.0,0.5096,0.6569,0.916,0.0,2.96,2.6,119.0,0.0,25.2,12.0,4.26,0.0,1,0.0,5.0,0.006,14.949,0.0,8.643,0.0,4.199,0.0,0.0,,-,0.0,2.0,⛰️  Moy. montagne,0
2018-07-01,2018,nc-ireland,result,,,NC,FIN,11.0,3.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,34.0,,-,,,,0
2018-07-08,2018,gp-de-la-ville-de-nogent-sur-oise,result,,,1.2,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,181.96,1751.0,1752.0,159.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.22,108.0,0.03,423.0,0.401,0.0,0.0,0.976,181.0,0.0,9.37,0.0,0.0,0.0,0.8629,0.0,0.0,0.0,170.0,0.0,0.0,3.1,0.0,,1,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,-,,,,0
2018-08-08,2018,uec-road-european-championships-itt,result,,Ireland,CC,,,0.0,,,,,,,0,20.0,20.0,0.0,0.0,0.0,,24.4,421.0,406.0,383.0,212.0,1.0,1.0,0.0,0.0,0.0,3.3,-0.6,-1.02,205.0,0.06,421.0,0.0,0.0,0.0,0.746,23.1,0.0,0.0,0.0,0.0,0.723,0.723,0.0,0.0,0.0,22.2,0.0,0.0,1.72,0.0,0.0,0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,,Time trial,,0.0,⏱️  CLM,0
2018-08-12,2018,uec-road-european-championships-me,result,,Ireland,CC,,,0.0,,,,,,,0,1.0,1.0,0.0,0.0,0.0,,104.12,2650.0,2649.0,454.0,228.0,0.0,10.0,0.0,0.0,0.0,-1.4,-1.6,-3.28,215.0,0.01,1315.0,7.7,0.0,0.0,0.689,96.0,0.0,0.0,0.0,0.0,0.9576,0.9576,0.0,0.0,4.01,56.2,0.0,0.197,43.9,0.0,0.0,0,0.0,250.0,3.321,0.0,1.033,0.0,0.47,0.0,0.0,562.0,,Sprint of small group,0.0,2.0,⛰️  Moy. montagne,0
2018-09-26,2018,world-championship-itt,result,,Ireland,WC,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,28.09,234.0,215.0,642.0,542.0,1.0,0.0,0.0,0.0,0.0,0.1,-1.13,-1.3,118.0,0.07,234.0,0.0,0.58,0.0,0.83,26.7,0.0,1.31,0.0,0.0,0.0,0.7677,0.0,0.0,1.62,16.9,0.0,6.37,1.91,0.0,0.0,0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,,Time trial,20.0,0.0,⏱️  CLM,0
2018-09-30,2018,world-championship,result,,Ireland,WC,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,132.52,2052.0,1978.0,1028.0,488.0,3.0,0.0,3.0,0.0,0.0,0.2,-0.57,-0.08,56.0,0.06,505.0,0.949,0.0,0.205,0.843,131.0,0.0,6.07,0.0,0.8904,0.8904,0.8904,0.0,0.0,1.67,95.3,0.0,27.7,2.04,0.0,1.0,0,0.0,600.0,0.968,0.0,0.484,0.0,0.484,0.0,0.0,1398.0,,Sprint of small group,0.3333333333333333,2.0,⛰️  Moy. montagne,0
2018-10-07,2018,paris-tours-espoirs,result,,,1.2U,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,211.42,1220.0,1303.0,213.0,40.0,1.0,0.0,0.0,0.0,0.0,0.3,0.03,0.02,19.0,0.02,172.0,0.0,9.22,2.33,14.8,184.0,0.0,3.91,0.0,0.0,0.0,0.3196,0.0,0.672,10.6,180.0,0.0,5.87,10.5,0.672,,0,0.0,30.0,0.0,2.322,0.0,0.822,0.0,0.0,0.0,7.0,,-,,,,0
2019-01-06,2019,nc-new-zealand,result,,EvoPro Racing,NC,,,0.0,,,,,,,0,1.0,1.0,0.0,0.0,0.0,,102.3,1295.0,1304.0,210.0,2.0,0.0,1.0,0.0,0.0,0.0,-3.9,-1.67,0.0,125.0,-0.01,571.0,0.0,0.0,0.0,35.7,65.1,0.0,9.79,0.0,0.0,0.1284,0.1284,0.0,0.0,0.0,70.6,0.0,17.4,3.09,0.0,1.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,-,0.0,1.0,🟢  Plat/Sprint,0
2019-01-06,2019,nc-australia,result,,EvoPro Racing,NC,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,128.08,2047.0,2043.0,596.0,440.0,11.0,0.0,0.0,0.0,0.0,-4.3,-1.7,-2.3,200.0,0.31,899.0,0.0,0.0,0.0,112.0,15.6,0.0,13.6,0.0,0.0,0.0,0.932,0.0,0.0,0.0,80.2,0.0,16.7,17.6,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,,-,,1.0,🟢  Plat/Sprint,0
2019-01-08,2019,nc-australia-itt,result,,EvoPro Racing,NC,,,0.0,,,,,,,0,3.0,3.0,0.0,0.0,0.0,,40.85,432.0,432.0,448.0,324.0,1.0,0.0,0.0,0.0,0.0,2.0,1.33,1.52,313.0,0.0,432.0,0.0,0.0,0.0,40.6,0.106,0.0,0.0,0.0,0.0,0.0,0.9961,0.0,0.0,0.0,40.7,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,Time trial,,0.0,⏱️  CLM,0
2019-01-19,2019,gravel-and-tar,result,,EvoPro Racing,1.2,,,0.0,,,,,,,0,65.0,65.0,0.0,0.0,0.0,,129.62,1081.0,1113.0,342.0,33.0,4.0,1.0,0.0,0.0,0.0,0.0,0.13,0.06,5.0,0.32,436.0,0.0,29.3,0.0,59.7,34.7,0.0,3.0,0.0,0.0,0.5355,0.7714,0.0,5.5,0.0,99.3,0.0,2.87,18.6,5.5,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,-,0.5,1.0,🟢  Plat/Sprint,0
