date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2021-04-25,2021,gran-premio-della-liberazione,result,,Great Britain,1.2U,DNF,,0.0,,,,,,,1,3.0,3.0,0.0,0.0,0.0,,136.04,1288.0,1288.0,39.0,16.0,0.0,0.0,0.0,0.0,0.0,-1.5,-0.53,-0.26,171.0,0.03,475.0,0.0,0.0,0.0,17.1,106.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,9.98,24.2,67.0,0.0,8.07,6.67,12.3,0.0,0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,-,2.0,1.0,🟢  Plat/Sprint,0
2021-05-14,2021,deia-trophy,result,,Great Britain,1.1,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,158.1,2381.0,2339.0,887.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.2,-0.9,160.0,0.06,690.0,0.0,0.0,0.0,0.733,158.0,0.0,17.7,0.7926,0.7926,0.9654,0.9654,0.7926,0.0,0.53,125.0,0.0,12.7,1.82,0.0,0.0,1,136.04,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,,Sprint à deux,11.2,2.0,⛰️  Moy. montagne,0
2021-05-15,2021,trofeo-pollenca-port-d-andratx,result,,Great Britain,1.1,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,162.11,3543.0,3354.0,882.0,1.0,6.0,3.0,1.0,0.0,1.0,7.2,6.3,3.98,212.0,0.38,1064.0,0.0,0.0,0.0,1.79,160.0,0.0,4.64,0.7529,0.7529,0.9999,0.9999,0.7529,0.0,0.0,150.0,0.0,3.91,3.62,0.154,0.0,2,294.14,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,,? km solo,0.0,3.0,🏔️  Haute montagne,0
2021-05-16,2021,challenge-mallorca-trofeo-pollenca-alcudia,result,,Great Britain,1.1,,,0.0,,,,,,,0,20.0,20.0,0.0,0.0,0.0,,174.72,1202.0,1198.0,208.0,0.0,3.0,1.0,0.0,0.0,0.0,0.3,-0.27,-0.04,41.0,0.19,486.0,0.0,0.0,0.461,1.14,173.0,0.0,21.9,0.0,0.0,0.2152,0.8521,0.0,0.0,0.135,50.0,0.0,102.0,0.605,0.107,0.0,3,456.25,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,,Sprint of large group,2.6,1.0,🟢  Plat/Sprint,0
2021-07-22,2021,tour-alsace,stage,2.0,Great Britain,2.2,,,0.0,,,,,,,0,0.0,1.0,0.0,0.0,0.0,2.0,159.39,1456.0,1327.0,712.0,190.0,4.0,0.0,1.0,0.0,0.0,3.0,0.87,0.36,39.0,0.07,89.0,0.0,0.206,0.0,3.31,156.0,0.0,1.97,0.0,0.791,0.791,0.791,0.0,0.0,0.206,142.0,0.0,13.5,1.13,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,Sprint of large group,4.6,1.0,🟢  Plat/Sprint,0
2021-07-23,2021,tour-alsace,stage,3.0,Great Britain,2.2,,,0.0,,,,,,,0,0.0,1.0,0.0,0.0,0.0,3.0,144.48,2424.0,1632.0,1035.0,215.0,4.0,1.0,1.0,0.0,1.0,5.9,7.8,8.2,383.0,0.06,504.0,0.0,0.0,0.0,3.0,141.0,0.0,1.47,0.9998,0.9998,0.9998,0.9998,0.9998,0.0,0.0,135.0,0.0,7.05,0.579,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,-,0.0,3.0,🏔️  Haute montagne,0
2021-07-24,2021,olympic-games,result,,Great Britain,Olympics,,,0.0,,,,,,,0,155.0,155.0,0.0,0.0,0.0,,232.12,4541.0,4000.0,1449.0,35.0,8.0,0.0,1.0,1.0,1.0,0.8,0.87,0.4,138.0,0.64,833.0,0.0,0.0,0.0,92.1,114.0,0.284,0.0,0.8586,0.8586,0.8586,0.9997,0.6249,17.8,1.36,95.0,0.0,109.0,8.73,26.7,0.0,0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,,5.7 km solo,11.2,2.0,⛰️  Moy. montagne,0
2021-07-24,2021,tour-alsace,stage,4.0,Great Britain,2.2,,,0.0,,,,,,,0,0.0,1.0,0.0,0.0,0.0,4.0,159.37,4235.0,3372.0,1162.0,220.0,2.0,1.0,2.0,1.0,2.0,5.1,5.33,5.82,416.0,0.98,1499.0,0.76,0.743,0.0,5.87,151.0,0.0,1.03,0.9998,0.9998,0.9998,0.9998,0.9998,0.42,0.743,148.0,0.0,6.57,2.55,0.459,0.0,0,0.0,7.0,0.331,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,-,0.0,3.0,🏔️  Haute montagne,0
2021-07-25,2021,tour-alsace,stage,5.0,Great Britain,2.2,,,0.0,,,,,,,0,1.0,1.0,0.0,0.0,0.0,5.0,160.58,682.0,673.0,351.0,215.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1,0.82,61.0,-0.07,149.0,0.0,0.0,0.0,8.59,152.0,0.0,18.6,0.0,0.0,0.0,0.4915,0.0,0.0,0.0,117.0,0.0,20.8,3.76,0.293,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,Sprint of large group,4.6,1.0,🟢  Plat/Sprint,0
2021-07-28,2021,olympic-games-itt,result,,Great Britain,Olympics,,,0.0,,,,,,,0,30.0,30.0,0.0,0.0,0.0,,43.78,745.0,744.0,674.0,453.0,2.0,2.0,0.0,0.0,0.0,0.9,0.87,0.42,133.0,0.0,745.0,0.0,0.0,0.0,1.42,23.7,0.0,0.0,0.0,0.0,0.7409,0.9981,0.0,12.5,0.0,24.6,0.0,0.0,6.78,18.8,0.0,0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,,Time trial,82.0,0.0,⏱️  CLM,0
2021-07-31,2021,kreiz-breizh-elites,stage,2.0,Great Britain,2.2,FIN,146.0,0.0,,,,,,,1,1.0,8.0,0.0,0.0,0.0,2.0,189.87,2348.0,2327.0,288.0,50.0,3.0,1.0,0.0,0.0,0.0,0.0,-0.4,-0.44,104.0,-0.04,700.0,0.0,0.0,0.0,45.9,144.0,0.0,2.36,0.0,0.0,0.8278,0.8278,0.0,0.0,0.0,169.0,0.0,10.9,7.79,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,? km solo,42.2,2.0,⛰️  Moy. montagne,0
2021-08-01,2021,kreiz-breizh-elites,stage,3.0,Great Britain,2.2,DNF,,0.0,,,,,,,1,7.0,8.0,0.0,0.0,0.0,3.0,180.16,2807.0,2844.0,278.0,81.0,2.0,0.0,0.0,0.0,0.0,2.2,0.43,1.22,192.0,0.03,682.0,0.0,0.0,0.0,9.96,170.0,0.0,0.294,0.0,0.0,0.0,0.4092,0.0,0.0,0.0,167.0,0.0,0.162,13.1,0.0,0.0,1,189.87,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,-,34.4,2.0,⛰️  Moy. montagne,0
