date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2021-02-14,2021,nc-new-zealand,result,,Jumbo-Visma Development Team,NC,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,174.16,1904.0,1904.0,228.0,40.0,4.0,4.0,0.0,0.0,0.0,0.1,0.13,-0.1,51.0,-0.02,507.0,0.0,0.0,0.0,142.0,31.9,0.0,0.0,0.0,0.0,0.8942,0.8942,0.0,0.0,0.0,170.0,0.0,0.0,4.71,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,-,10.2,1.0,🟢  Plat/Sprint,0
2021-03-02,2021,gp-samyn,result,,Jumbo-Visma Development Team,1.1,,,0.0,,,,,,,0,3.0,3.0,0.0,0.0,0.0,,204.4,1427.0,1357.0,143.0,23.0,5.0,0.0,0.0,0.0,0.0,0.8,1.3,0.92,130.0,0.08,327.0,14.7,0.106,0.0,44.5,144.0,0.0,39.7,0.0,0.0,0.0,0.8837,0.0,1.59,0.0,129.0,0.0,7.63,27.1,1.77,0.0,0,0.0,125.0,7.287,0.0,2.017,0.0,1.035,0.0,0.0,294.0,,Sprint of large group,10.0,1.0,🟢  Plat/Sprint,0
2021-03-03,2021,trofej-umag,result,,Jumbo-Visma Development Team,1.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,153.85,1250.0,1253.0,115.0,0.0,7.0,0.0,0.0,0.0,0.0,-0.3,-0.93,-1.04,84.0,0.04,416.0,0.0,0.0,0.0,0.001,153.0,0.0,0.0,0.0,0.0,0.0,0.9406,0.0,0.0,0.0,109.0,0.0,42.6,2.16,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,Sprint of large group,10.6,1.0,🟢  Plat/Sprint,0
2021-03-07,2021,porec-trophy,result,,Jumbo-Visma Development Team,1.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,149.61,1587.0,1490.0,177.0,5.0,0.0,7.0,0.0,0.0,0.0,4.9,2.3,1.48,147.0,0.06,514.0,0.0,0.0,0.0,0.684,149.0,0.0,0.417,0.0,0.0,0.9239,0.9239,0.0,0.0,0.0,91.6,0.0,57.1,0.417,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,,-,14.333333333333334,2.0,⛰️  Moy. montagne,0
2021-03-11,2021,istrian-spring-tour,stage,1.0,Jumbo-Visma Development Team,2.2,,,0.0,,,,,,,0,7.0,48.0,40.0,0.0,0.0,1.0,0.98,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.973,0.0,0.0,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,Time trial,10.6,1.0,🟢  Plat/Sprint,0
2021-03-12,2021,istrian-spring-tour,stage,2.0,Jumbo-Visma Development Team,2.2,,,0.0,,,,,,,0,0.0,48.0,40.0,0.0,0.0,2.0,165.97,1593.0,1577.0,385.0,3.0,3.0,2.0,1.0,0.0,0.0,1.4,-0.93,-0.36,71.0,0.73,742.0,0.0,6.56,0.0,1.56,158.0,0.0,0.0,0.0,0.2923,0.8889,0.9355,0.0,0.0,6.58,88.2,0.0,69.7,1.61,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,Sprint of large group,10.75,2.0,⛰️  Moy. montagne,0
2021-03-13,2021,istrian-spring-tour,stage,3.0,Jumbo-Visma Development Team,2.2,,,0.0,,,,,,,0,1.0,48.0,40.0,0.0,0.0,3.0,164.34,2118.0,2131.0,406.0,4.0,3.0,2.0,2.0,0.0,0.0,6.5,7.0,4.92,262.0,0.2,583.0,0.393,0.0,0.0,1.19,163.0,0.0,0.0,0.0,0.7192,0.9998,0.9998,0.0,0.0,0.0,124.0,0.0,37.6,2.69,0.126,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,? km solo,,3.0,🏔️  Haute montagne,0
2021-03-14,2021,istrian-spring-tour,stage,4.0,Jumbo-Visma Development Team,2.2,,,0.0,,,,,,,0,0.0,48.0,40.0,0.0,0.0,4.0,141.11,1197.0,1364.0,322.0,-2.0,2.0,2.0,0.0,0.0,0.0,-0.3,-0.4,-0.6,7.0,0.31,494.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.8735,0.8735,0.0,0.0,0.0,62.6,0.0,78.5,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,-,10.6,1.0,🟢  Plat/Sprint,0
2021-03-14,2021,paris-troyes,result,,Jumbo-Visma Development Team,1.2,,,0.0,,,,,,,0,15.0,15.0,0.0,0.0,0.0,,182.68,2147.0,2152.0,249.0,96.0,8.0,0.0,0.0,0.0,0.0,-0.9,-0.47,0.06,43.0,0.2,416.0,0.0,1.04,0.0,0.711,181.0,0.0,2.28,0.0,0.0,0.0,0.8664,0.0,0.0,1.04,171.0,0.0,7.83,0.672,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,,-,8.6,2.0,⛰️  Moy. montagne,0
2021-03-21,2021,gp-izola-butan-plin,result,,Jumbo-Visma Development Team,1.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,153.78,2175.0,2201.0,257.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,-1.4,-0.16,56.0,-0.05,765.0,0.0,0.0,0.0,3.08,150.0,0.0,7.3,0.0,0.0,0.6843,0.8016,0.0,0.0,0.0,72.2,0.0,72.2,2.1,0.817,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,-,3.6,2.0,⛰️  Moy. montagne,0
