date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2021-02-07,2021,nc-australia,result,,,NC,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,139.88,2676.0,2676.0,599.0,442.0,12.0,0.0,0.0,0.0,0.0,-4.3,-1.9,-2.12,694.0,0.3,1048.0,0.0,0.0,0.0,123.0,17.5,0.0,14.8,0.0,0.0,0.0,0.936,0.0,0.0,0.0,87.7,0.0,14.3,23.6,0.0,,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,-,,,,0
2022-01-16,2022,nc-australia,result,,,NC,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,139.88,2676.0,2676.0,599.0,442.0,12.0,0.0,0.0,0.0,0.0,-4.3,-1.9,-2.12,694.0,0.3,1048.0,0.0,0.0,0.0,123.0,17.5,0.0,14.8,0.0,0.0,0.0,0.936,0.0,0.0,0.0,87.7,0.0,14.3,23.6,0.0,,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,8.8 km solo,,,,0
2022-05-08,2022,fleche-ardennaise,result,,Holdsworth Zappi Team,1.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,167.92,3420.0,3423.0,563.0,188.0,6.0,9.0,0.0,0.0,0.0,-1.3,-1.57,-3.28,72.0,0.19,916.0,2.5,0.0,0.0,16.9,149.0,0.0,5.12,0.0,0.0,0.9365,0.9365,0.0,0.0,0.0,138.0,0.0,21.7,3.54,0.0,1.0,0,0.0,40.0,1.603,0.0,0.851,0.0,0.256,0.0,0.0,13.0,15.0,-,0.0,2.0,⛰️  Moy. montagne,0
2022-06-02,2022,trofeo-alcide-degasperi,result,,Holdsworth Zappi Team,1.2,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,165.24,1855.0,2199.0,568.0,99.0,1.0,5.0,0.0,0.0,0.0,1.4,0.9,0.04,31.0,-0.51,407.0,0.263,0.46,0.0,0.0,149.0,0.0,6.49,0.0,0.0,0.9176,0.9176,0.0,15.7,1.18,127.0,0.0,14.4,1.46,15.9,0.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,11.9 km solo,0.0,2.0,⛰️  Moy. montagne,0
2022-07-03,2022,giro-del-medio-brenta,result,,Holdsworth Zappi Team,1.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,177.97,2115.0,1060.0,1097.0,22.0,0.0,2.0,0.0,0.0,1.0,4.8,1.33,3.68,236.0,-0.01,32.0,0.404,0.0,0.0,5.1,172.0,0.0,3.31,0.7898,0.7898,0.9997,0.9997,0.7898,0.306,0.0,124.0,0.0,45.0,5.5,0.306,1.0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,-,0.0,3.0,🏔️  Haute montagne,0
2022-07-05,2022,trofeo-citta-di-brescia,result,,Holdsworth Zappi Team,1.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,122.71,1297.0,1302.0,199.0,138.0,0.0,0.0,0.0,0.0,0.0,4.4,1.77,0.5,111.0,-0.12,499.0,5.93,0.468,0.0,0.837,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,67.3,0.468,0.0,46.7,0.0,1.0,0,0.0,40.0,1.625,0.0,0.649,0.0,0.259,0.0,0.0,3.0,,1.2 km solo,0.0,1.0,🟢  Plat/Sprint,0
2022-09-02,2022,giro-della-regione-friuli-venezia-giulia,stage,2.0,Holdsworth Zappi Team,2.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,2.0,156.46,1569.0,1515.0,253.0,113.0,5.0,0.0,0.0,0.0,0.0,0.8,0.33,0.12,355.0,0.0,434.0,0.244,0.0,0.0,5.23,151.0,0.0,0.946,0.0,0.0,0.0,0.9485,0.0,0.0,0.0,148.0,0.0,6.3,1.51,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,Sprint of small group,0.0,1.0,🟢  Plat/Sprint,0
2022-09-03,2022,giro-della-regione-friuli-venezia-giulia,stage,3.0,Holdsworth Zappi Team,2.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,3.0,159.66,2205.0,977.0,1304.0,37.0,2.0,0.0,1.0,0.0,1.0,5.8,7.57,7.98,1191.0,0.04,104.0,0.0,0.0,0.0,6.76,153.0,0.0,0.171,0.9992,0.9992,0.9992,0.9992,0.9992,0.0,0.0,106.0,0.0,53.9,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,-,0.0,3.0,🏔️  Haute montagne,0
2022-09-04,2022,giro-della-regione-friuli-venezia-giulia,stage,4.0,Holdsworth Zappi Team,2.2,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,4.0,154.51,928.0,864.0,257.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.7,-0.13,-0.08,135.0,0.06,366.0,0.0,0.0,0.0,2.36,152.0,0.0,2.12,0.0,0.0,0.8172,0.8172,0.0,0.0,0.141,105.0,0.0,47.1,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,? km solo,0.0,1.0,🟢  Plat/Sprint,0
2023-01-08,2023,nc-australia,result,,,NC,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,96.0,,1.5 km solo,,,,0
