date,year,course,type,etape,equipe,classification,statut,rang,pts_uci,rang_gc_final,pts_uci_gc_final,rang_kom_final,pts_uci_kom_final,rang_points_final,pts_uci_points_final,selected,pts_uci_equipe_stage,pts_uci_equipe_total,pts_uci_gc,pts_uci_kom,pts_uci_points,stage_num,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,cobblestones_km,unpaved_km,compacted_gravel_km,paved_km,asphalt_km,access_road_km,cycleway_km,loc_last_col_cat1,loc_last_col_cat2,loc_last_col_cat3,loc_last_col_cat4,loc_last_col_hc,off-grid_(unknown)_km,path_km,road_km,singletrack_km,state_road_km,street_km,unknown_km,leader_played,n_races_30d,km_30d,max_pts,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km,pts_ratio,startlist_quality,avg_temperature,won_how,forme_equipe,stage_cluster,stage_cluster_label,is_team_leader
2018-04-28,2018,himmerland-rundt,result,,,1.2,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,199.67,1077.0,1079.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.2,-0.67,-0.22,77.0,-0.02,290.0,4.38,7.27,0.0,25.9,160.0,0.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.488,148.0,0.0,14.0,5.01,1.86,,0,0.0,40.0,3.9,0.0,1.814,0.0,0.771,0.0,0.0,7.0,,-,,,,0
2018-05-05,2018,hadeland-gp,result,,,1.2,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,165.94,2775.0,2462.0,403.0,46.0,2.0,3.0,1.0,0.0,0.0,4.1,6.37,6.42,330.0,-0.0,615.0,0.0,0.0,0.0,3.65,159.0,0.0,2.15,0.0,0.9971,0.9971,0.9971,0.0,2.71,0.127,68.0,0.0,88.6,4.57,3.14,,1,199.67,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,-,,,,0
2018-06-21,2018,nc-norway-itt,result,,,NC,FIN,13.0,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,39.0,,Time trial,,,,0
2018-06-24,2018,nc-norway,result,,,NC,FIN,37.0,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,143.86,1764.0,1764.0,99.0,3.0,9.0,0.0,0.0,0.0,0.0,-0.6,-0.4,-1.16,24.0,0.18,682.0,0.0,0.0,0.0,28.8,116.0,0.0,5.66,0.0,0.0,0.0,0.9016,0.0,0.0,0.808,95.5,0.0,28.3,15.3,0.488,,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,,-,,,,0
2018-08-31,2018,hafjell-gp,result,,,1.2,FIN,19.0,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,21.58,267.0,268.0,211.0,172.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.17,0.18,133.0,-0.0,267.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,Time trial,,,,0
2018-09-01,2018,lillehammer-gp,result,,,1.2,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,134.69,1529.0,1533.0,298.0,122.0,1.0,6.0,0.0,0.0,0.0,0.2,3.33,2.08,280.0,-0.23,510.0,0.584,0.0,0.0,1.31,131.0,0.0,8.93,0.0,0.0,0.8744,0.9993,0.0,1.47,0.585,35.8,0.0,62.5,26.2,2.45,,1,21.58,40.0,0.174,0.0,0.087,0.0,0.0,0.0,0.0,28.0,,-,,,,0
2018-09-02,2018,gylne-gutuer,result,,,1.2,DNF,,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,166.06,976.0,979.0,266.0,141.0,5.0,0.0,0.0,0.0,0.0,0.4,0.4,0.66,182.0,-0.1,251.0,0.0,3.2,47.1,2.16,112.0,0.0,0.0,0.0,0.0,0.0,0.8862,0.0,0.0,2.73,123.0,0.0,37.4,3.27,2.2,,2,156.26999999999998,40.0,0.0,19.906,0.0,7.936,0.0,4.035,0.0,29.0,,Sprint of small group,,,,0
2019-03-25,2019,tour-de-normadie,stage,1.0,Team ColoQuick,2.2,FIN,144.0,0.0,91.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,1.0,159.88,1139.0,1034.0,171.0,2.0,12.0,1.0,0.0,0.0,0.0,0.8,-0.13,-0.16,56.0,0.07,362.0,0.0,0.0,0.0,6.04,153.0,0.0,2.68,0.0,0.0,0.6225,0.9844,0.0,0.165,0.0,154.0,0.0,1.53,0.873,0.263,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,-,37.0,2.0,⛰️  Moy. montagne,0
2019-03-26,2019,tour-de-normadie,stage,2.0,Team ColoQuick,2.2,FIN,92.0,0.0,91.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,2.0,170.21,1434.0,1395.0,228.0,72.0,4.0,0.0,0.0,0.0,0.0,0.3,-0.37,-0.78,175.0,0.12,389.0,0.0,0.938,0.0,0.203,168.0,0.0,0.0,0.0,0.0,0.0,0.9574,0.0,0.916,0.938,165.0,0.0,1.69,1.3,0.916,0.0,1,159.88,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,Sprint of large group,10.0,1.0,🟢  Plat/Sprint,0
2019-03-27,2019,tour-de-normadie,stage,3.0,Team ColoQuick,2.2,FIN,105.0,0.0,91.0,0.0,,,,,1,0.0,0.0,0.0,0.0,0.0,3.0,147.33,1092.0,1218.0,150.0,3.0,7.0,0.0,0.0,0.0,0.0,-0.8,-3.27,-2.54,4.0,-0.25,280.0,0.0,0.0,0.0,5.68,142.0,0.0,0.0,0.0,0.0,0.0,0.9366,0.0,0.0,0.0,118.0,0.0,27.7,1.52,0.0,0.0,2,330.09000000000003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,Sprint of large group,1.0,1.0,🟢  Plat/Sprint,0
