date,year,course,type,equipe,classification,rang,pts_uci,selected,pts_uci_equipe_stage,pts_uci_equipe_gc,pts_uci_equipe_kom,pts_uci_equipe_points,pts_uci_equipe_total
2023-08-22,2023,national-championships-indonesia-itt,gc,MULA Cycling Team,NC,,,1,,0.0,,,0.0
2024-06-21,2024,national-championships-indonesia-itt,gc,NC Cycling Team,NC,,0,0,,0.0,,,0.0
2024-06-23,2024,nc-indonesia,gc,NC Cycling Team,NC,,0,0,,0.0,,,0.0
2024-12-06,2024,tour-de-siak,gc,NC Cycling Team,2.2,32.0,0.0,1,,15.0,,,16.0
2025-02-16,2025,asian-championships-me,gc,Indonesia,CC,,0,0,,0.0,,,5.0
2025-02-11,2025,asian-cycling-championships-itt,gc,Indonesia,CC,,0,0,,0.0,,,0.0
2025-07-28,2025,banyuwangi-tour-de-ijen,gc,Pontianak Wijaya Racing Team,2.2,15.0,0.0,1,,0.0,,,0.0
2025-06-27,2025,national-championships-indonesia-itt,gc,Pontianak Wijaya Racing Team,NC,,,1,,0.0,,,10.0
2025-06-30,2025,nc-indonesia,gc,Pontianak Wijaya Racing Team,NC,,,1,,0.0,,,3.0
2025-12-16,2025,south-east-asian-games,gc,Indonesia,JR,,,1,,0.0,,,0.0
2025-12-15,2025,south-east-asian-games-itt,gc,Indonesia,JR,,0,0,,0.0,,,0.0
2025-03-24,2025,tour-of-thailand,gc,Indonesia,2.1,,0,0,,0.0,,,0.0
