date,year,course,type,equipe,classification,rang,pts_uci,selected,pts_uci_equipe_stage,pts_uci_equipe_gc,pts_uci_equipe_kom,pts_uci_equipe_points,pts_uci_equipe_total
2025-03-13,2025,istrian-spring-tour,gc,Thömus | WindowMaster by Wyss Training,2.2,115.0,0.0,1,,20.0,,,20.0
2025-06-29,2025,nc-switserland,gc,Thömus | WindowMaster by Wyss Training,NC,,0,0,,0.0,,,0.0
2025-06-26,2025,nc-switzerland-itt,gc,Thömus | WindowMaster by Wyss Training,NC,,0,0,,0.0,,,1.0
2025-03-09,2025,porec-trophy,gc,Thömus | WindowMaster by Wyss Training,1.2,,,1,,0.0,,,0.0
2025-05-11,2025,radsportfest-marwil,gc,Thömus | WindowMaster by Wyss Training,1.2,,,1,,0.0,,,15.0
2025-03-05,2025,trofej-umag,gc,Thömus | WindowMaster by Wyss Training,1.2,,,1,,0.0,,,0.0
